date,AMGN,isPartial
2013-02-19,21,False
2013-02-20,13,False
2013-02-21,0,False
2013-02-22,22,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,29,False
2013-02-26,29,False
2013-02-27,25,False
2013-02-28,17,False
2013-03-01,26,False
2013-03-02,5,False
2013-03-03,0,False
2013-03-04,21,False
2013-03-05,21,False
2013-03-06,42,False
2013-03-07,8,False
2013-03-08,17,False
2013-03-09,0,False
2013-03-10,0,False
2013-03-11,8,False
2013-03-12,4,False
2013-03-13,20,False
2013-03-14,17,False
2013-03-15,13,False
2013-03-16,5,False
2013-03-17,10,False
2013-03-18,4,False
2013-03-19,8,False
2013-03-20,17,False
2013-03-21,21,False
2013-03-22,13,False
2013-03-23,0,False
2013-03-24,10,False
2013-03-25,12,False
2013-03-26,21,False
2013-03-27,34,False
2013-03-28,40,False
2013-03-29,28,False
2013-03-30,10,False
2013-03-31,5,False
2013-04-01,17,False
2013-04-02,41,False
2013-04-03,21,False
2013-04-04,17,False
2013-04-05,13,False
2013-04-06,20,False
2013-04-07,5,False
2013-04-08,16,False
2013-04-09,20,False
2013-04-10,33,False
2013-04-11,12,False
2013-04-12,43,False
2013-04-13,40,False
2013-04-14,0,False
2013-04-15,25,False
2013-04-16,28,False
2013-04-17,8,False
2013-04-18,25,False
2013-04-19,30,False
2013-04-20,10,False
2013-04-21,10,False
2013-04-22,29,False
2013-04-23,33,False
2013-04-24,25,False
2013-04-25,56,False
2013-04-26,26,False
2013-04-27,5,False
2013-04-28,0,False
2013-04-29,33,False
2013-04-30,25,False
2013-05-01,14,False
2013-05-02,13,False
2013-05-03,27,False
2013-05-04,5,False
2013-05-05,5,False
2013-05-06,25,False
2013-05-07,12,False
2013-05-08,17,False
2013-05-09,17,False
2013-05-10,13,False
2013-05-11,10,False
2013-05-12,0,False
2013-05-13,33,False
2013-05-14,20,False
2013-05-15,12,False
2013-05-16,12,False
2013-05-17,17,False
2013-05-18,5,False
2013-05-19,5,False
2013-05-20,29,False
2013-05-21,12,False
2013-05-22,12,False
2013-05-23,8,False
2013-05-24,21,False
2013-05-25,0,False
2013-05-26,0,False
2013-05-27,8,False
2013-05-28,12,False
2013-05-29,16,False
2013-05-30,8,False
2013-05-31,9,False
2013-06-01,15,False
2013-06-02,0,False
2013-06-03,32,False
2013-06-04,20,False
2013-06-05,16,False
2013-06-06,12,False
