date,AMGN,isPartial
2013-03-01,25,False
2013-03-02,9,False
2013-03-03,9,False
2013-03-04,24,False
2013-03-05,44,False
2013-03-06,87,False
2013-03-07,32,False
2013-03-08,21,False
2013-03-09,0,False
2013-03-10,18,False
2013-03-11,27,False
2013-03-12,27,False
2013-03-13,19,False
2013-03-14,28,False
2013-03-15,25,False
2013-03-16,0,False
2013-03-17,9,False
2013-03-18,19,False
2013-03-19,19,False
2013-03-20,27,False
2013-03-21,52,False
2013-03-22,29,False
2013-03-23,18,False
2013-03-24,28,False
2013-03-25,31,False
2013-03-26,43,False
2013-03-27,57,False
2013-03-28,100,False
2013-03-29,45,False
2013-03-30,10,False
2013-03-31,20,False
2013-04-01,41,False
2013-04-02,66,False
2013-04-03,62,False
2013-04-04,35,False
2013-04-05,49,False
2013-04-06,28,False
2013-04-07,14,False
2013-04-08,19,False
2013-04-09,42,False
2013-04-10,31,False
2013-04-11,32,False
2013-04-12,45,False
2013-04-13,28,False
2013-04-14,9,False
2013-04-15,20,False
2013-04-16,50,False
2013-04-17,20,False
2013-04-18,32,False
2013-04-19,29,False
2013-04-20,24,False
2013-04-21,19,False
2013-04-22,39,False
2013-04-23,66,False
2013-04-24,39,False
2013-04-25,85,False
2013-04-26,45,False
2013-04-27,19,False
2013-04-28,9,False
2013-04-29,35,False
2013-04-30,59,False
2013-05-01,51,False
2013-05-02,52,False
2013-05-03,63,False
2013-05-04,19,False
2013-05-05,0,False
2013-05-06,28,False
2013-05-07,27,False
2013-05-08,52,False
2013-05-09,24,False
2013-05-10,38,False
2013-05-11,28,False
2013-05-12,9,False
2013-05-13,35,False
2013-05-14,23,False
2013-05-15,27,False
2013-05-16,31,False
2013-05-17,41,False
2013-05-18,33,False
2013-05-19,9,False
2013-05-20,43,False
2013-05-21,46,False
2013-05-22,42,False
2013-05-23,47,False
2013-05-24,37,False
2013-05-25,9,False
2013-05-26,9,False
2013-05-27,16,False
2013-05-28,34,False
2013-05-29,27,False
2013-05-30,35,False
2013-05-31,20,False
2013-06-01,18,False
2013-06-02,9,False
2013-06-03,31,False
2013-06-04,50,False
2013-06-05,23,False
2013-06-06,31,False
2013-06-07,24,False
2013-06-08,19,False
2013-06-09,19,False
2013-06-10,27,False
2013-06-11,30,False
2013-06-12,69,False
2013-06-13,54,False
2013-06-14,33,False
2013-06-15,10,False
2013-06-16,9,False
2013-06-17,12,False
2013-06-18,39,False
2013-06-19,27,False
2013-06-20,39,False
2013-06-21,58,False
2013-06-22,29,False
2013-06-23,19,False
2013-06-24,27,False
2013-06-25,23,False
2013-06-26,43,False
2013-06-27,40,False
2013-06-28,37,False
2013-06-29,0,False
