date,AMGN,isPartial
2017-05-29,4,False
2017-05-30,12,False
2017-05-31,27,False
2017-06-01,37,False
2017-06-02,17,False
2017-06-03,19,False
2017-06-04,9,False
2017-06-05,24,False
2017-06-06,31,False
2017-06-07,38,False
2017-06-08,39,False
2017-06-09,50,False
2017-06-10,14,False
2017-06-11,0,False
2017-06-12,23,False
2017-06-13,31,False
2017-06-14,12,False
2017-06-15,12,False
2017-06-16,25,False
2017-06-17,14,False
2017-06-18,0,False
2017-06-19,31,False
2017-06-20,23,False
2017-06-21,50,False
2017-06-22,65,False
2017-06-23,89,False
2017-06-24,14,False
2017-06-25,9,False
2017-06-26,36,False
2017-06-27,24,False
2017-06-28,33,False
2017-06-29,37,False
2017-06-30,21,False
2017-07-01,5,False
2017-07-02,5,False
2017-07-03,37,False
2017-07-04,42,False
2017-07-05,4,False
2017-07-06,38,False
2017-07-07,42,False
2017-07-08,5,False
2017-07-09,9,False
2017-07-10,8,False
2017-07-11,20,False
2017-07-12,20,False
2017-07-13,37,False
2017-07-14,37,False
2017-07-15,14,False
2017-07-16,0,False
2017-07-17,44,False
2017-07-18,16,False
2017-07-19,28,False
2017-07-20,12,False
2017-07-21,21,False
2017-07-22,9,False
2017-07-23,14,False
2017-07-24,52,False
2017-07-25,43,False
2017-07-26,67,False
2017-07-27,56,False
2017-07-28,42,False
2017-07-29,19,False
2017-07-30,0,False
2017-07-31,28,False
2017-08-01,8,False
2017-08-02,33,False
2017-08-03,23,False
2017-08-04,37,False
2017-08-05,5,False
2017-08-06,5,False
2017-08-07,27,False
2017-08-08,23,False
2017-08-09,19,False
2017-08-10,40,False
2017-08-11,24,False
2017-08-12,9,False
2017-08-13,0,False
2017-08-14,16,False
2017-08-15,20,False
2017-08-16,12,False
2017-08-17,8,False
2017-08-18,20,False
2017-08-19,0,False
2017-08-20,4,False
2017-08-21,15,False
2017-08-22,12,False
2017-08-23,35,False
2017-08-24,16,False
2017-08-25,8,False
2017-08-26,5,False
2017-08-27,4,False
2017-08-28,31,False
2017-08-29,27,False
2017-08-30,31,False
2017-08-31,39,False
2017-09-01,16,False
2017-09-02,27,False
2017-09-03,4,False
2017-09-04,4,False
2017-09-05,19,False
2017-09-06,30,False
2017-09-07,35,False
2017-09-08,20,False
2017-09-09,13,False
2017-09-10,4,False
2017-09-11,34,False
2017-09-12,60,False
2017-09-13,23,False
2017-09-14,50,False
2017-09-15,39,False
2017-09-16,4,False
2017-09-17,0,False
2017-09-18,46,False
2017-09-19,30,False
2017-09-20,7,False
2017-09-21,23,False
2017-09-22,20,False
2017-09-23,18,False
2017-09-24,9,False
2017-09-25,11,False
2017-09-26,42,False
2017-09-27,11,False
2017-09-28,19,False
2017-09-29,12,False
2017-09-30,9,False
2017-10-01,4,False
2017-10-02,23,False
2017-10-03,19,False
2017-10-04,19,False
2017-10-05,46,False
2017-10-06,12,False
2017-10-07,4,False
2017-10-08,9,False
2017-10-09,23,False
2017-10-10,15,False
2017-10-11,19,False
2017-10-12,12,False
2017-10-13,31,False
2017-10-14,4,False
2017-10-15,4,False
2017-10-16,38,False
2017-10-17,41,False
2017-10-18,38,False
2017-10-19,12,False
2017-10-20,20,False
2017-10-21,0,False
2017-10-22,4,False
2017-10-23,37,False
2017-10-24,29,False
2017-10-25,71,False
2017-10-26,76,False
2017-10-27,31,False
2017-10-28,0,False
2017-10-29,4,False
2017-10-30,26,False
2017-10-31,23,False
2017-11-01,31,False
2017-11-02,31,False
2017-11-03,19,False
2017-11-04,4,False
2017-11-05,8,False
2017-11-06,22,False
2017-11-07,29,False
2017-11-08,26,False
2017-11-09,33,False
2017-11-10,23,False
2017-11-11,9,False
2017-11-12,0,False
2017-11-13,36,False
2017-11-14,26,False
2017-11-15,11,False
2017-11-16,22,False
2017-11-17,27,False
2017-11-18,4,False
2017-11-19,4,False
2017-11-20,40,False
2017-11-21,11,False
2017-11-22,22,False
2017-11-23,8,False
2017-11-24,8,False
2017-11-25,4,False
2017-11-26,8,False
2017-11-27,29,False
2017-11-28,43,False
2017-11-29,40,False
2017-11-30,22,False
2017-12-01,50,False
2017-12-02,17,False
2017-12-03,4,False
2017-12-04,51,False
2017-12-05,15,False
2017-12-06,22,False
2017-12-07,34,False
2017-12-08,35,False
2017-12-09,4,False
2017-12-10,8,False
2017-12-11,11,False
2017-12-12,22,False
2017-12-13,29,False
2017-12-14,15,False
2017-12-15,19,False
2017-12-16,4,False
2017-12-17,4,False
2017-12-18,45,False
2017-12-19,19,False
2017-12-20,19,False
2017-12-21,16,False
2017-12-22,21,False
2017-12-23,0,False
2017-12-24,5,False
2017-12-25,0,False
2017-12-26,8,False
2017-12-27,16,False
2017-12-28,8,False
2017-12-29,25,False
2017-12-30,9,False
2017-12-31,14,False
2018-01-01,5,False
2018-01-02,23,False
2018-01-03,33,False
2018-01-04,33,False
2018-01-05,15,False
2018-01-06,4,False
2018-01-07,0,False
2018-01-08,18,False
2018-01-09,46,False
2018-01-10,22,False
2018-01-11,44,False
2018-01-12,26,False
2018-01-13,20,False
2018-01-14,4,False
2018-01-15,11,False
2018-01-16,25,False
2018-01-17,24,False
2018-01-18,36,False
2018-01-19,41,False
2018-01-20,8,False
2018-01-21,8,False
2018-01-22,46,False
2018-01-23,28,False
2018-01-24,46,False
2018-01-25,43,False
2018-01-26,49,False
2018-01-27,16,False
2018-01-28,8,False
2018-01-29,64,False
2018-01-30,32,False
2018-01-31,45,False
2018-02-01,71,False
2018-02-02,100,False
2018-02-03,8,False
2018-02-04,12,False
2018-02-05,28,False
2018-02-06,60,False
2018-02-07,46,False
2018-02-08,43,False
2018-02-09,59,False
2018-02-10,4,False
2018-02-11,12,False
2018-02-12,14,False
2018-02-13,40,False
