date,AMGN,isPartial
2012-01-26,72,False
2012-01-27,74,False
2012-01-28,47,False
2012-01-29,0,False
2012-01-30,38,False
2012-01-31,38,False
2012-02-01,38,False
2012-02-02,45,False
2012-02-03,40,False
2012-02-04,15,False
2012-02-05,15,False
2012-02-06,32,False
2012-02-07,50,False
2012-02-08,51,False
2012-02-09,32,False
2012-02-10,53,False
2012-02-11,15,False
2012-02-12,15,False
2012-02-13,50,False
2012-02-14,19,False
2012-02-15,26,False
2012-02-16,26,False
2012-02-17,40,False
2012-02-18,23,False
2012-02-19,15,False
2012-02-20,40,False
2012-02-21,20,False
2012-02-22,25,False
2012-02-23,32,False
2012-02-24,33,False
2012-02-25,15,False
2012-02-26,15,False
2012-02-27,19,False
2012-02-28,25,False
2012-02-29,37,False
2012-03-01,13,False
2012-03-02,14,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,19,False
2012-03-06,13,False
2012-03-07,44,False
2012-03-08,0,False
2012-03-09,33,False
2012-03-10,46,False
2012-03-11,0,False
2012-03-12,25,False
2012-03-13,38,False
2012-03-14,50,False
2012-03-15,13,False
2012-03-16,13,False
2012-03-17,23,False
2012-03-18,15,False
2012-03-19,25,False
2012-03-20,38,False
2012-03-21,19,False
2012-03-22,38,False
2012-03-23,27,False
2012-03-24,16,False
2012-03-25,0,False
2012-03-26,31,False
2012-03-27,25,False
2012-03-28,64,False
2012-03-29,26,False
2012-03-30,27,False
2012-03-31,15,False
2012-04-01,15,False
2012-04-02,32,False
2012-04-03,45,False
2012-04-04,26,False
2012-04-05,13,False
2012-04-06,15,False
2012-04-07,16,False
2012-04-08,16,False
2012-04-09,15,False
2012-04-10,33,False
2012-04-11,12,False
2012-04-12,38,False
2012-04-13,20,False
2012-04-14,30,False
2012-04-15,15,False
2012-04-16,13,False
2012-04-17,19,False
2012-04-18,37,False
2012-04-19,13,False
2012-04-20,39,False
2012-04-21,15,False
2012-04-22,15,False
2012-04-23,31,False
2012-04-24,12,False
2012-04-25,44,False
2012-04-26,19,False
2012-04-27,74,False
2012-04-28,46,False
2012-04-29,0,False
2012-04-30,33,False
2012-05-01,27,False
2012-05-02,19,False
2012-05-03,25,False
2012-05-04,46,False
2012-05-05,15,False
2012-05-06,15,False
2012-05-07,12,False
2012-05-08,12,False
2012-05-09,18,False
2012-05-10,32,False
2012-05-11,13,False
2012-05-12,16,False
2012-05-13,0,False
2012-05-14,37,False
2012-05-15,12,False
2012-05-16,12,False
2012-05-17,26,False
2012-05-18,26,False
2012-05-19,16,False
2012-05-20,15,False
2012-05-21,25,False
2012-05-22,19,False
2012-05-23,12,False
2012-05-24,13,False
2012-05-25,27,False
2012-05-26,16,False
2012-05-27,16,False
2012-05-28,13,False
2012-05-29,60,False
2012-05-30,25,False
2012-05-31,37,False
2012-06-01,19,False
2012-06-02,0,False
2012-06-03,15,False
2012-06-04,31,False
2012-06-05,25,False
2012-06-06,18,False
2012-06-07,19,False
2012-06-08,20,False
2012-06-09,30,False
2012-06-10,15,False
2012-06-11,37,False
2012-06-12,12,False
2012-06-13,18,False
2012-06-14,19,False
2012-06-15,78,False
2012-06-16,15,False
2012-06-17,16,False
2012-06-18,18,False
2012-06-19,24,False
2012-06-20,37,False
2012-06-21,57,False
2012-06-22,39,False
2012-06-23,24,False
2012-06-24,0,False
2012-06-25,37,False
2012-06-26,24,False
2012-06-27,12,False
2012-06-28,32,False
2012-06-29,20,False
2012-06-30,0,False
2012-07-01,15,False
2012-07-02,44,False
2012-07-03,56,False
2012-07-04,20,False
2012-07-05,39,False
2012-07-06,13,False
2012-07-07,24,False
2012-07-08,16,False
2012-07-09,13,False
2012-07-10,31,False
2012-07-11,44,False
2012-07-12,32,False
2012-07-13,26,False
2012-07-14,23,False
2012-07-15,46,False
2012-07-16,49,False
2012-07-17,19,False
2012-07-18,44,False
2012-07-19,26,False
2012-07-20,26,False
2012-07-21,16,False
2012-07-22,48,False
2012-07-23,19,False
2012-07-24,38,False
2012-07-25,32,False
2012-07-26,58,False
2012-07-27,100,False
2012-07-28,39,False
2012-07-29,23,False
2012-07-30,50,False
2012-07-31,31,False
2012-08-01,25,False
2012-08-02,64,False
2012-08-03,40,False
2012-08-04,24,False
2012-08-05,16,False
2012-08-06,57,False
2012-08-07,69,False
2012-08-08,25,False
2012-08-09,26,False
2012-08-10,13,False
2012-08-11,31,False
2012-08-12,15,False
2012-08-13,25,False
2012-08-14,13,False
2012-08-15,33,False
2012-08-16,45,False
2012-08-17,27,False
2012-08-18,16,False
2012-08-19,16,False
2012-08-20,39,False
2012-08-21,19,False
2012-08-22,50,False
2012-08-23,38,False
2012-08-24,20,False
2012-08-25,31,False
2012-08-26,0,False
2012-08-27,43,False
2012-08-28,42,False
2012-08-29,24,False
2012-08-30,50,False
2012-08-31,13,False
2012-09-01,0,False
2012-09-02,15,False
2012-09-03,13,False
2012-09-04,24,False
2012-09-05,30,False
2012-09-06,43,False
2012-09-07,45,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,48,False
2012-09-11,24,False
2012-09-12,24,False
2012-09-13,24,False
2012-09-14,25,False
2012-09-15,29,False
2012-09-16,0,False
2012-09-17,36,False
2012-09-18,47,False
2012-09-19,30,False
2012-09-20,12,False
2012-09-21,38,False
2012-09-22,22,False
2012-09-23,0,False
2012-09-24,71,False
2012-09-25,41,False
2012-09-26,47,False
2012-09-27,12,False
2012-09-28,25,False
2012-09-29,14,False
2012-09-30,21,False
2012-10-01,29,False
2012-10-02,24,False
2012-10-03,18,False
2012-10-04,41,False
2012-10-05,36,False
2012-10-06,14,False
2012-10-07,27,False
2012-10-08,23,False
2012-10-09,23,False
2012-10-10,35,False
2012-10-11,12,False
2012-10-12,24,False
