date,AMGN,isPartial
2012-06-04,23,False
2012-06-05,8,False
2012-06-06,8,False
2012-06-07,16,False
2012-06-08,24,False
2012-06-09,0,False
2012-06-10,0,False
2012-06-11,30,False
2012-06-12,8,False
2012-06-13,8,False
2012-06-14,31,False
2012-06-15,74,False
2012-06-16,0,False
2012-06-17,10,False
2012-06-18,8,False
2012-06-19,0,False
2012-06-20,23,False
2012-06-21,8,False
2012-06-22,8,False
2012-06-23,0,False
2012-06-24,0,False
2012-06-25,23,False
2012-06-26,0,False
2012-06-27,23,False
2012-06-28,0,False
2012-06-29,8,False
2012-06-30,0,False
2012-07-01,0,False
2012-07-02,0,False
2012-07-03,31,False
2012-07-04,16,False
2012-07-05,16,False
2012-07-06,17,False
2012-07-07,10,False
2012-07-08,10,False
2012-07-09,8,False
2012-07-10,15,False
2012-07-11,23,False
2012-07-12,31,False
2012-07-13,33,False
2012-07-14,19,False
2012-07-15,19,False
2012-07-16,16,False
2012-07-17,31,False
2012-07-18,31,False
2012-07-19,24,False
2012-07-20,8,False
2012-07-21,20,False
2012-07-22,49,False
2012-07-23,16,False
2012-07-24,16,False
2012-07-25,0,False
2012-07-26,63,False
2012-07-27,100,False
2012-07-28,19,False
2012-07-29,10,False
2012-07-30,62,False
2012-07-31,23,False
2012-08-01,16,False
2012-08-02,32,False
2012-08-03,25,False
2012-08-04,20,False
2012-08-05,0,False
2012-08-06,39,False
2012-08-07,16,False
2012-08-08,39,False
2012-08-09,16,False
2012-08-10,0,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,8,False
2012-08-14,24,False
2012-08-15,25,False
2012-08-16,24,False
2012-08-17,8,False
2012-08-18,0,False
2012-08-19,20,False
2012-08-20,16,False
2012-08-21,16,False
2012-08-22,23,False
2012-08-23,24,False
2012-08-24,16,False
2012-08-25,28,False
2012-08-26,0,False
2012-08-27,0,False
2012-08-28,22,False
2012-08-29,23,False
2012-08-30,39,False
2012-08-31,8,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,30,False
2012-09-05,23,False
2012-09-06,15,False
2012-09-07,32,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,22,False
2012-09-11,15,False
2012-09-12,0,False
2012-09-13,7,False
2012-09-14,23,False
2012-09-15,18,False
2012-09-16,0,False
2012-09-17,22,False
2012-09-18,22,False
2012-09-19,7,False
2012-09-20,23,False
2012-09-21,8,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,29,False
2012-09-25,29,False
2012-09-26,15,False
2012-09-27,0,False
2012-09-28,0,False
2012-09-29,9,False
2012-09-30,0,False
2012-10-01,7,False
2012-10-02,22,False
2012-10-03,22,False
2012-10-04,7,False
2012-10-05,23,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,0,False
2012-10-09,0,False
2012-10-10,29,False
2012-10-11,14,False
2012-10-12,30,False
2012-10-13,9,False
2012-10-14,17,False
2012-10-15,14,False
2012-10-16,28,False
2012-10-17,14,False
2012-10-18,36,False
2012-10-19,37,False
2012-10-20,17,False
2012-10-21,0,False
2012-10-22,0,False
2012-10-23,42,False
2012-10-24,42,False
2012-10-25,51,False
2012-10-26,23,False
2012-10-27,9,False
2012-10-28,8,False
2012-10-29,7,False
2012-10-30,7,False
2012-10-31,0,False
2012-11-01,45,False
2012-11-02,15,False
2012-11-03,0,False
2012-11-04,8,False
2012-11-05,7,False
2012-11-06,14,False
2012-11-07,21,False
2012-11-08,14,False
2012-11-09,30,False
2012-11-10,25,False
2012-11-11,16,False
2012-11-12,21,False
2012-11-13,14,False
2012-11-14,21,False
2012-11-15,14,False
2012-11-16,15,False
2012-11-17,0,False
2012-11-18,8,False
2012-11-19,34,False
2012-11-20,14,False
2012-11-21,14,False
2012-11-22,7,False
2012-11-23,15,False
2012-11-24,17,False
2012-11-25,0,False
2012-11-26,20,False
2012-11-27,20,False
2012-11-28,14,False
2012-11-29,7,False
2012-11-30,7,False
2012-12-01,16,False
2012-12-02,8,False
2012-12-03,34,False
2012-12-04,20,False
2012-12-05,27,False
2012-12-06,21,False
2012-12-07,36,False
2012-12-08,8,False
2012-12-09,8,False
2012-12-10,14,False
2012-12-11,7,False
2012-12-12,14,False
2012-12-13,7,False
2012-12-14,14,False
2012-12-15,16,False
2012-12-16,0,False
2012-12-17,7,False
2012-12-18,28,False
2012-12-19,28,False
2012-12-20,43,False
2012-12-21,8,False
2012-12-22,0,False
2012-12-23,9,False
2012-12-24,9,False
2012-12-25,9,False
2012-12-26,8,False
2012-12-27,15,False
2012-12-28,0,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,9,False
2013-01-01,9,False
2013-01-02,0,False
2013-01-03,21,False
2013-01-04,7,False
2013-01-05,16,False
2013-01-06,8,False
2013-01-07,27,False
2013-01-08,13,False
2013-01-09,7,False
2013-01-10,27,False
2013-01-11,7,False
2013-01-12,8,False
2013-01-13,0,False
2013-01-14,20,False
2013-01-15,19,False
2013-01-16,13,False
2013-01-17,7,False
2013-01-18,41,False
2013-01-19,0,False
2013-01-20,8,False
2013-01-21,13,False
2013-01-22,0,False
2013-01-23,52,False
2013-01-24,52,False
2013-01-25,21,False
2013-01-26,0,False
2013-01-27,0,False
2013-01-28,13,False
2013-01-29,6,False
2013-01-30,13,False
2013-01-31,7,False
2013-02-01,20,False
2013-02-02,15,False
2013-02-03,0,False
2013-02-04,20,False
2013-02-05,19,False
2013-02-06,6,False
2013-02-07,13,False
2013-02-08,20,False
2013-02-09,0,False
2013-02-10,16,False
2013-02-11,13,False
2013-02-12,27,False
2013-02-13,26,False
2013-02-14,13,False
2013-02-15,14,False
2013-02-16,8,False
2013-02-17,0,False
2013-02-18,0,False
2013-02-19,0,False
