date,AMGN,isPartial
2014-03-16,0,False
2014-03-17,16,False
2014-03-18,28,False
2014-03-19,16,False
2014-03-20,8,False
2014-03-21,8,False
2014-03-22,9,False
2014-03-23,14,False
2014-03-24,23,False
2014-03-25,23,False
2014-03-26,12,False
2014-03-27,16,False
2014-03-28,21,False
2014-03-29,5,False
2014-03-30,0,False
2014-03-31,32,False
2014-04-01,12,False
2014-04-02,20,False
2014-04-03,24,False
2014-04-04,29,False
2014-04-05,5,False
2014-04-06,0,False
2014-04-07,28,False
2014-04-08,27,False
2014-04-09,20,False
2014-04-10,33,False
2014-04-11,46,False
2014-04-12,10,False
2014-04-13,14,False
2014-04-14,20,False
2014-04-15,24,False
2014-04-16,4,False
2014-04-17,30,False
2014-04-18,18,False
2014-04-19,5,False
2014-04-20,0,False
2014-04-21,26,False
2014-04-22,40,False
2014-04-23,48,False
2014-04-24,37,False
2014-04-25,21,False
2014-04-26,9,False
2014-04-27,5,False
2014-04-28,35,False
2014-04-29,16,False
2014-04-30,32,False
2014-05-01,40,False
2014-05-02,13,False
2014-05-03,0,False
2014-05-04,0,False
2014-05-05,8,False
2014-05-06,16,False
2014-05-07,28,False
2014-05-08,32,False
2014-05-09,13,False
2014-05-10,5,False
2014-05-11,9,False
2014-05-12,12,False
2014-05-13,20,False
2014-05-14,12,False
2014-05-15,20,False
2014-05-16,8,False
2014-05-17,5,False
2014-05-18,10,False
2014-05-19,36,False
2014-05-20,16,False
2014-05-21,17,False
2014-05-22,18,False
2014-05-23,9,False
2014-05-24,5,False
2014-05-25,0,False
2014-05-26,0,False
2014-05-27,13,False
2014-05-28,22,False
2014-05-29,22,False
2014-05-30,5,False
2014-05-31,11,False
2014-06-01,16,False
2014-06-02,13,False
2014-06-03,17,False
2014-06-04,4,False
2014-06-05,18,False
2014-06-06,5,False
2014-06-07,0,False
2014-06-08,0,False
2014-06-09,13,False
2014-06-10,18,False
2014-06-11,26,False
2014-06-12,22,False
2014-06-13,9,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,4,False
2014-06-17,26,False
2014-06-18,13,False
2014-06-19,23,False
2014-06-20,28,False
2014-06-21,11,False
2014-06-22,11,False
2014-06-23,40,False
2014-06-24,13,False
2014-06-25,18,False
2014-06-26,22,False
2014-06-27,10,False
2014-06-28,5,False
2014-06-29,5,False
2014-06-30,13,False
2014-07-01,27,False
2014-07-02,23,False
2014-07-03,23,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,5,False
2014-07-07,9,False
2014-07-08,0,False
2014-07-09,9,False
2014-07-10,9,False
2014-07-11,14,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,18,False
2014-07-15,4,False
2014-07-16,9,False
2014-07-17,23,False
2014-07-18,9,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,13,False
2014-07-22,22,False
2014-07-23,28,False
2014-07-24,14,False
2014-07-25,9,False
2014-07-26,5,False
2014-07-27,6,False
2014-07-28,5,False
2014-07-29,41,False
2014-07-30,100,False
2014-07-31,37,False
2014-08-01,29,False
2014-08-02,11,False
2014-08-03,5,False
2014-08-04,36,False
2014-08-05,22,False
2014-08-06,14,False
2014-08-07,13,False
2014-08-08,14,False
2014-08-09,0,False
2014-08-10,16,False
2014-08-11,4,False
2014-08-12,13,False
2014-08-13,18,False
2014-08-14,23,False
2014-08-15,29,False
2014-08-16,11,False
2014-08-17,0,False
2014-08-18,9,False
2014-08-19,36,False
2014-08-20,18,False
2014-08-21,9,False
2014-08-22,23,False
2014-08-23,21,False
2014-08-24,16,False
2014-08-25,13,False
2014-08-26,30,False
2014-08-27,17,False
2014-08-28,13,False
2014-08-29,32,False
2014-08-30,10,False
2014-08-31,0,False
2014-09-01,4,False
2014-09-02,4,False
2014-09-03,17,False
2014-09-04,13,False
2014-09-05,27,False
2014-09-06,15,False
2014-09-07,10,False
2014-09-08,21,False
2014-09-09,4,False
2014-09-10,21,False
2014-09-11,17,False
2014-09-12,17,False
2014-09-13,26,False
2014-09-14,10,False
2014-09-15,21,False
2014-09-16,42,False
2014-09-17,17,False
2014-09-18,8,False
2014-09-19,48,False
2014-09-20,0,False
2014-09-21,10,False
2014-09-22,17,False
2014-09-23,17,False
2014-09-24,4,False
2014-09-25,8,False
2014-09-26,18,False
2014-09-27,0,False
2014-09-28,0,False
2014-09-29,8,False
2014-09-30,12,False
2014-10-01,25,False
2014-10-02,26,False
2014-10-03,14,False
2014-10-04,10,False
2014-10-05,5,False
2014-10-06,13,False
2014-10-07,8,False
2014-10-08,17,False
2014-10-09,8,False
2014-10-10,13,False
2014-10-11,15,False
2014-10-12,20,False
2014-10-13,33,False
2014-10-14,25,False
2014-10-15,17,False
2014-10-16,8,False
2014-10-17,13,False
2014-10-18,5,False
2014-10-19,0,False
2014-10-20,16,False
2014-10-21,12,False
2014-10-22,45,False
2014-10-23,38,False
2014-10-24,13,False
2014-10-25,10,False
2014-10-26,15,False
2014-10-27,41,False
2014-10-28,69,False
2014-10-29,66,False
2014-10-30,42,False
2014-10-31,31,False
2014-11-01,5,False
2014-11-02,5,False
2014-11-03,21,False
2014-11-04,40,False
2014-11-05,8,False
2014-11-06,29,False
2014-11-07,26,False
2014-11-08,10,False
2014-11-09,5,False
2014-11-10,8,False
2014-11-11,20,False
2014-11-12,20,False
2014-11-13,4,False
2014-11-14,8,False
2014-11-15,10,False
2014-11-16,5,False
2014-11-17,16,False
2014-11-18,30,False
2014-11-19,25,False
2014-11-20,21,False
2014-11-21,21,False
2014-11-22,24,False
2014-11-23,0,False
2014-11-24,20,False
2014-11-25,16,False
2014-11-26,24,False
2014-11-27,0,False
2014-11-28,8,False
2014-11-29,5,False
2014-11-30,5,False
2014-12-01,20,False
