date,AMGN,isPartial
2014-12-01,9,False
2014-12-02,34,False
2014-12-03,43,False
2014-12-04,35,False
2014-12-05,32,False
2014-12-06,5,False
2014-12-07,5,False
2014-12-08,31,False
2014-12-09,26,False
2014-12-10,22,False
2014-12-11,31,False
2014-12-12,19,False
2014-12-13,0,False
2014-12-14,0,False
2014-12-15,17,False
2014-12-16,22,False
2014-12-17,27,False
2014-12-18,32,False
2014-12-19,38,False
2014-12-20,5,False
2014-12-21,0,False
2014-12-22,19,False
2014-12-23,68,False
2014-12-24,49,False
2014-12-25,12,False
2014-12-26,26,False
2014-12-27,5,False
2014-12-28,5,False
2014-12-29,23,False
2014-12-30,14,False
2014-12-31,27,False
2015-01-01,11,False
2015-01-02,29,False
2015-01-03,15,False
2015-01-04,10,False
2015-01-05,13,False
2015-01-06,30,False
2015-01-07,21,False
2015-01-08,30,False
2015-01-09,13,False
2015-01-10,5,False
2015-01-11,0,False
2015-01-12,29,False
2015-01-13,25,False
2015-01-14,8,False
2015-01-15,8,False
2015-01-16,31,False
2015-01-17,15,False
2015-01-18,10,False
2015-01-19,13,False
2015-01-20,13,False
2015-01-21,17,False
2015-01-22,17,False
2015-01-23,30,False
2015-01-24,5,False
2015-01-25,5,False
2015-01-26,37,False
2015-01-27,21,False
2015-01-28,33,False
2015-01-29,42,False
2015-01-30,39,False
2015-01-31,0,False
2015-02-01,5,False
2015-02-02,37,False
2015-02-03,25,False
2015-02-04,21,False
2015-02-05,13,False
2015-02-06,13,False
2015-02-07,15,False
2015-02-08,0,False
2015-02-09,8,False
2015-02-10,25,False
2015-02-11,12,False
2015-02-12,8,False
2015-02-13,44,False
2015-02-14,15,False
2015-02-15,0,False
2015-02-16,9,False
2015-02-17,17,False
2015-02-18,13,False
2015-02-19,34,False
2015-02-20,13,False
2015-02-21,0,False
2015-02-22,0,False
2015-02-23,20,False
2015-02-24,24,False
2015-02-25,8,False
2015-02-26,4,False
2015-02-27,9,False
2015-02-28,5,False
2015-03-01,5,False
2015-03-02,61,False
2015-03-03,33,False
2015-03-04,21,False
2015-03-05,25,False
2015-03-06,0,False
2015-03-07,0,False
2015-03-08,5,False
2015-03-09,8,False
2015-03-10,33,False
2015-03-11,17,False
2015-03-12,8,False
2015-03-13,17,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,42,False
2015-03-17,50,False
2015-03-18,29,False
2015-03-19,4,False
2015-03-20,55,False
2015-03-21,10,False
2015-03-22,0,False
2015-03-23,16,False
2015-03-24,33,False
2015-03-25,6,False
2015-03-26,24,False
2015-03-27,30,False
2015-03-28,5,False
2015-03-29,0,False
2015-03-30,29,False
2015-03-31,29,False
2015-04-01,21,False
2015-04-02,17,False
2015-04-03,33,False
2015-04-04,10,False
2015-04-05,5,False
2015-04-06,22,False
2015-04-07,21,False
2015-04-08,16,False
2015-04-09,13,False
2015-04-10,4,False
2015-04-11,15,False
2015-04-12,0,False
2015-04-13,4,False
2015-04-14,12,False
2015-04-15,17,False
2015-04-16,41,False
2015-04-17,43,False
2015-04-18,0,False
2015-04-19,5,False
2015-04-20,37,False
2015-04-21,75,False
2015-04-22,67,False
2015-04-23,34,False
2015-04-24,39,False
2015-04-25,15,False
2015-04-26,5,False
2015-04-27,33,False
2015-04-28,16,False
2015-04-29,53,False
2015-04-30,26,False
2015-05-01,14,False
2015-05-02,0,False
2015-05-03,14,False
2015-05-04,21,False
2015-05-05,41,False
2015-05-06,29,False
2015-05-07,29,False
2015-05-08,13,False
2015-05-09,5,False
2015-05-10,0,False
2015-05-11,16,False
2015-05-12,33,False
2015-05-13,37,False
2015-05-14,25,False
2015-05-15,22,False
2015-05-16,0,False
2015-05-17,5,False
2015-05-18,12,False
2015-05-19,36,False
2015-05-20,20,False
2015-05-21,17,False
2015-05-22,22,False
2015-05-23,5,False
2015-05-24,5,False
2015-05-25,4,False
2015-05-26,20,False
2015-05-27,32,False
2015-05-28,21,False
2015-05-29,26,False
2015-05-30,5,False
2015-05-31,10,False
2015-06-01,24,False
2015-06-02,32,False
2015-06-03,17,False
2015-06-04,21,False
2015-06-05,9,False
2015-06-06,5,False
2015-06-07,5,False
2015-06-08,32,False
2015-06-09,28,False
2015-06-10,33,False
2015-06-11,42,False
2015-06-12,35,False
2015-06-13,0,False
2015-06-14,15,False
2015-06-15,28,False
2015-06-16,20,False
2015-06-17,21,False
2015-06-18,42,False
2015-06-19,17,False
2015-06-20,20,False
2015-06-21,35,False
2015-06-22,8,False
2015-06-23,41,False
2015-06-24,21,False
2015-06-25,17,False
2015-06-26,17,False
2015-06-27,10,False
2015-06-28,0,False
2015-06-29,37,False
2015-06-30,12,False
2015-07-01,13,False
2015-07-02,13,False
2015-07-03,4,False
2015-07-04,10,False
2015-07-05,5,False
2015-07-06,25,False
2015-07-07,12,False
2015-07-08,25,False
2015-07-09,17,False
2015-07-10,17,False
2015-07-11,10,False
2015-07-12,10,False
2015-07-13,24,False
2015-07-14,25,False
2015-07-15,29,False
2015-07-16,34,False
2015-07-17,18,False
2015-07-18,11,False
2015-07-19,5,False
2015-07-20,48,False
