date,AMGN,isPartial
2016-03-03,52,False
2016-03-04,24,False
2016-03-05,11,False
2016-03-06,11,False
2016-03-07,33,False
2016-03-08,19,False
2016-03-09,43,False
2016-03-10,34,False
2016-03-11,35,False
2016-03-12,6,False
2016-03-13,5,False
2016-03-14,28,False
2016-03-15,48,False
2016-03-16,48,False
2016-03-17,29,False
2016-03-18,10,False
2016-03-19,11,False
2016-03-20,5,False
2016-03-21,44,False
2016-03-22,15,False
2016-03-23,45,False
2016-03-24,15,False
2016-03-25,11,False
2016-03-26,6,False
2016-03-27,6,False
2016-03-28,35,False
2016-03-29,5,False
2016-03-30,24,False
2016-03-31,15,False
2016-04-01,30,False
2016-04-02,17,False
2016-04-03,6,False
2016-04-04,43,False
2016-04-05,10,False
2016-04-06,58,False
2016-04-07,48,False
2016-04-08,25,False
2016-04-09,11,False
2016-04-10,11,False
2016-04-11,49,False
2016-04-12,24,False
2016-04-13,29,False
2016-04-14,19,False
2016-04-15,20,False
2016-04-16,11,False
2016-04-17,6,False
2016-04-18,38,False
2016-04-19,48,False
2016-04-20,34,False
2016-04-21,25,False
2016-04-22,30,False
2016-04-23,17,False
2016-04-24,0,False
2016-04-25,28,False
2016-04-26,33,False
2016-04-27,10,False
2016-04-28,68,False
2016-04-29,56,False
2016-04-30,0,False
2016-05-01,6,False
2016-05-02,39,False
2016-05-03,34,False
2016-05-04,19,False
