date,AMGN,isPartial
2011-05-11,37,False
2011-05-12,37,False
2011-05-13,70,False
2011-05-14,0,False
2011-05-15,36,False
2011-05-16,72,False
2011-05-17,37,False
2011-05-18,59,False
2011-05-19,52,False
2011-05-20,31,False
2011-05-21,19,False
2011-05-22,0,False
2011-05-23,43,False
2011-05-24,29,False
2011-05-25,37,False
2011-05-26,58,False
2011-05-27,23,False
2011-05-28,19,False
2011-05-29,19,False
2011-05-30,0,False
2011-05-31,0,False
2011-06-01,60,False
2011-06-02,31,False
2011-06-03,16,False
2011-06-04,19,False
2011-06-05,19,False
2011-06-06,29,False
2011-06-07,43,False
2011-06-08,51,False
2011-06-09,22,False
2011-06-10,0,False
2011-06-11,19,False
2011-06-12,19,False
2011-06-13,30,False
2011-06-14,43,False
2011-06-15,51,False
2011-06-16,59,False
2011-06-17,31,False
2011-06-18,38,False
2011-06-19,0,False
2011-06-20,43,False
2011-06-21,0,False
2011-06-22,15,False
2011-06-23,16,False
2011-06-24,16,False
2011-06-25,19,False
2011-06-26,19,False
2011-06-27,29,False
2011-06-28,15,False
2011-06-29,45,False
2011-06-30,45,False
2011-07-01,24,False
2011-07-02,19,False
2011-07-03,0,False
2011-07-04,0,False
2011-07-05,30,False
2011-07-06,15,False
2011-07-07,15,False
2011-07-08,24,False
2011-07-09,19,False
2011-07-10,0,False
2011-07-11,44,False
2011-07-12,15,False
2011-07-13,30,False
2011-07-14,0,False
2011-07-15,48,False
2011-07-16,0,False
2011-07-17,19,False
2011-07-18,37,False
2011-07-19,37,False
2011-07-20,22,False
2011-07-21,23,False
2011-07-22,31,False
2011-07-23,0,False
2011-07-24,19,False
2011-07-25,37,False
2011-07-26,15,False
2011-07-27,22,False
2011-07-28,52,False
2011-07-29,79,False
2011-07-30,19,False
2011-07-31,38,False
2011-08-01,22,False
2011-08-02,60,False
2011-08-03,37,False
2011-08-04,15,False
2011-08-05,0,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,29,False
2011-08-09,21,False
2011-08-10,37,False
2011-08-11,15,False
2011-08-12,15,False
2011-08-13,0,False
2011-08-14,18,False
2011-08-15,23,False
2011-08-16,15,False
2011-08-17,15,False
2011-08-18,22,False
2011-08-19,53,False
2011-08-20,18,False
2011-08-21,18,False
2011-08-22,36,False
2011-08-23,21,False
2011-08-24,36,False
2011-08-25,14,False
2011-08-26,45,False
2011-08-27,18,False
2011-08-28,0,False
2011-08-29,35,False
2011-08-30,14,False
2011-08-31,21,False
2011-09-01,14,False
2011-09-02,15,False
2011-09-03,0,False
2011-09-04,17,False
2011-09-05,14,False
2011-09-06,14,False
2011-09-07,14,False
2011-09-08,0,False
2011-09-09,43,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,13,False
