date,AMGN,isPartial
2014-07-24,22,False
2014-07-25,6,False
2014-07-26,7,False
2014-07-27,7,False
2014-07-28,6,False
2014-07-29,50,False
2014-07-30,100,False
2014-07-31,51,False
2014-08-01,12,False
2014-08-02,7,False
2014-08-03,7,False
2014-08-04,55,False
2014-08-05,22,False
2014-08-06,6,False
2014-08-07,24,False
2014-08-08,12,False
2014-08-09,0,False
2014-08-10,13,False
2014-08-11,0,False
2014-08-12,27,False
2014-08-13,5,False
2014-08-14,39,False
2014-08-15,42,False
2014-08-16,7,False
2014-08-17,0,False
2014-08-18,22,False
2014-08-19,38,False
2014-08-20,33,False
2014-08-21,22,False
2014-08-22,40,False
2014-08-23,19,False
2014-08-24,19,False
2014-08-25,27,False
2014-08-26,27,False
2014-08-27,43,False
2014-08-28,22,False
2014-08-29,45,False
2014-08-30,13,False
2014-08-31,6,False
2014-09-01,11,False
2014-09-02,10,False
2014-09-03,41,False
2014-09-04,26,False
2014-09-05,22,False
2014-09-06,6,False
2014-09-07,0,False
2014-09-08,31,False
2014-09-09,10,False
2014-09-10,31,False
2014-09-11,21,False
2014-09-12,16,False
2014-09-13,19,False
2014-09-14,6,False
2014-09-15,21,False
2014-09-16,5,False
2014-09-17,52,False
2014-09-18,31,False
2014-09-19,49,False
2014-09-20,12,False
2014-09-21,12,False
2014-09-22,20,False
2014-09-23,26,False
2014-09-24,20,False
2014-09-25,21,False
2014-09-26,33,False
2014-09-27,0,False
2014-09-28,0,False
2014-09-29,20,False
2014-09-30,10,False
2014-10-01,21,False
2014-10-02,21,False
2014-10-03,11,False
2014-10-04,6,False
2014-10-05,6,False
2014-10-06,31,False
2014-10-07,25,False
2014-10-08,20,False
2014-10-09,21,False
2014-10-10,16,False
2014-10-11,19,False
2014-10-12,12,False
2014-10-13,30,False
2014-10-14,40,False
2014-10-15,26,False
2014-10-16,31,False
2014-10-17,16,False
2014-10-18,0,False
2014-10-19,0,False
2014-10-20,40,False
2014-10-21,20,False
2014-10-22,35,False
2014-10-23,36,False
2014-10-24,32,False
2014-10-25,0,False
2014-10-26,18,False
2014-10-27,40,False
2014-10-28,75,False
2014-10-29,66,False
2014-10-30,41,False
2014-10-31,27,False
2014-11-01,24,False
2014-11-02,0,False
2014-11-03,25,False
2014-11-04,35,False
2014-11-05,44,False
2014-11-06,20,False
2014-11-07,26,False
2014-11-08,24,False
2014-11-09,12,False
2014-11-10,15,False
2014-11-11,20,False
2014-11-12,10,False
2014-11-13,20,False
2014-11-14,5,False
2014-11-15,6,False
2014-11-16,6,False
2014-11-17,10,False
2014-11-18,48,False
2014-11-19,20,False
2014-11-20,30,False
2014-11-21,21,False
2014-11-22,0,False
2014-11-23,6,False
2014-11-24,15,False
2014-11-25,5,False
2014-11-26,30,False
2014-11-27,0,False
2014-11-28,10,False
2014-11-29,6,False
2014-11-30,6,False
2014-12-01,10,False
2014-12-02,34,False
2014-12-03,34,False
2014-12-04,45,False
2014-12-05,42,False
2014-12-06,12,False
2014-12-07,0,False
2014-12-08,30,False
2014-12-09,34,False
2014-12-10,30,False
2014-12-11,25,False
2014-12-12,21,False
2014-12-13,0,False
2014-12-14,0,False
2014-12-15,20,False
2014-12-16,40,False
2014-12-17,15,False
2014-12-18,47,False
2014-12-19,32,False
2014-12-20,12,False
2014-12-21,0,False
2014-12-22,32,False
2014-12-23,66,False
2014-12-24,43,False
2014-12-25,0,False
2014-12-26,18,False
2014-12-27,6,False
2014-12-28,0,False
2014-12-29,21,False
2014-12-30,32,False
2014-12-31,42,False
2015-01-01,6,False
2015-01-02,27,False
2015-01-03,18,False
2015-01-04,6,False
2015-01-05,20,False
2015-01-06,24,False
2015-01-07,44,False
2015-01-08,19,False
2015-01-09,25,False
2015-01-10,6,False
2015-01-11,0,False
2015-01-12,33,False
2015-01-13,38,False
2015-01-14,19,False
2015-01-15,14,False
2015-01-16,35,False
2015-01-17,22,False
2015-01-18,6,False
2015-01-19,9,False
2015-01-20,9,False
2015-01-21,9,False
2015-01-22,5,False
2015-01-23,40,False
2015-01-24,0,False
2015-01-25,6,False
2015-01-26,42,False
2015-01-27,23,False
