date,AMGN,isPartial
2015-04-10,21,False
2015-04-11,6,False
2015-04-12,6,False
2015-04-13,12,False
2015-04-14,20,False
2015-04-15,25,False
2015-04-16,67,False
2015-04-17,38,False
2015-04-18,0,False
2015-04-19,0,False
2015-04-20,29,False
2015-04-21,89,False
2015-04-22,54,False
2015-04-23,43,False
2015-04-24,42,False
2015-04-25,17,False
2015-04-26,11,False
2015-04-27,51,False
2015-04-28,29,False
2015-04-29,44,False
2015-04-30,36,False
2015-05-01,19,False
2015-05-02,6,False
2015-05-03,9,False
2015-05-04,30,False
2015-05-05,25,False
2015-05-06,29,False
2015-05-07,17,False
2015-05-08,42,False
2015-05-09,12,False
2015-05-10,12,False
2015-05-11,24,False
2015-05-12,19,False
2015-05-13,35,False
2015-05-14,28,False
2015-05-15,21,False
2015-05-16,9,False
2015-05-17,9,False
2015-05-18,31,False
2015-05-19,31,False
2015-05-20,27,False
2015-05-21,32,False
2015-05-22,44,False
2015-05-23,6,False
2015-05-24,0,False
2015-05-25,8,False
2015-05-26,24,False
2015-05-27,29,False
2015-05-28,30,False
2015-05-29,33,False
2015-05-30,15,False
2015-05-31,6,False
2015-06-01,22,False
2015-06-02,22,False
2015-06-03,29,False
2015-06-04,20,False
2015-06-05,23,False
2015-06-06,21,False
2015-06-07,18,False
2015-06-08,39,False
2015-06-09,36,False
2015-06-10,27,False
2015-06-11,38,False
2015-06-12,21,False
2015-06-13,6,False
2015-06-14,12,False
2015-06-15,19,False
2015-06-16,19,False
2015-06-17,17,False
2015-06-18,37,False
2015-06-19,26,False
2015-06-20,6,False
2015-06-21,9,False
2015-06-22,29,False
2015-06-23,34,False
2015-06-24,27,False
2015-06-25,15,False
2015-06-26,21,False
2015-06-27,9,False
2015-06-28,6,False
2015-06-29,22,False
2015-06-30,20,False
2015-07-01,30,False
2015-07-02,18,False
2015-07-03,5,False
2015-07-04,24,False
2015-07-05,12,False
2015-07-06,27,False
2015-07-07,5,False
2015-07-08,22,False
2015-07-09,45,False
2015-07-10,33,False
2015-07-11,9,False
2015-07-12,6,False
2015-07-13,34,False
2015-07-14,32,False
2015-07-15,15,False
2015-07-16,23,False
2015-07-17,11,False
2015-07-18,19,False
2015-07-19,6,False
2015-07-20,34,False
2015-07-21,55,False
2015-07-22,35,False
2015-07-23,30,False
2015-07-24,21,False
2015-07-25,15,False
2015-07-26,9,False
2015-07-27,46,False
2015-07-28,58,False
2015-07-29,54,False
2015-07-30,99,False
2015-07-31,75,False
2015-08-01,24,False
2015-08-02,6,False
2015-08-03,32,False
2015-08-04,24,False
2015-08-05,32,False
2015-08-06,42,False
2015-08-07,36,False
2015-08-08,12,False
2015-08-09,9,False
2015-08-10,20,False
2015-08-11,32,False
2015-08-12,32,False
2015-08-13,20,False
2015-08-14,23,False
2015-08-15,9,False
2015-08-16,12,False
2015-08-17,29,False
2015-08-18,46,False
2015-08-19,32,False
2015-08-20,22,False
2015-08-21,40,False
2015-08-22,23,False
2015-08-23,0,False
2015-08-24,35,False
2015-08-25,64,False
2015-08-26,41,False
2015-08-27,100,False
2015-08-28,71,False
2015-08-29,17,False
2015-08-30,11,False
2015-08-31,31,False
2015-09-01,38,False
2015-09-02,26,False
2015-09-03,19,False
2015-09-04,25,False
2015-09-05,17,False
2015-09-06,11,False
2015-09-07,0,False
2015-09-08,30,False
2015-09-09,53,False
2015-09-10,36,False
2015-09-11,27,False
2015-09-12,19,False
2015-09-13,16,False
2015-09-14,25,False
2015-09-15,35,False
2015-09-16,23,False
2015-09-17,28,False
2015-09-18,29,False
2015-09-19,11,False
2015-09-20,5,False
2015-09-21,35,False
2015-09-22,28,False
2015-09-23,28,False
2015-09-24,24,False
2015-09-25,37,False
2015-09-26,11,False
2015-09-27,11,False
2015-09-28,27,False
2015-09-29,62,False
2015-09-30,46,False
2015-10-01,28,False
2015-10-02,39,False
2015-10-03,11,False
2015-10-04,11,False
2015-10-05,30,False
2015-10-06,30,False
2015-10-07,42,False
2015-10-08,44,False
2015-10-09,29,False
2015-10-10,14,False
2015-10-11,11,False
2015-10-12,36,False
2015-10-13,45,False
2015-10-14,18,False
2015-10-15,35,False
2015-10-16,22,False
2015-10-17,13,False
2015-10-18,27,False
2015-10-19,20,False
2015-10-20,32,False
2015-10-21,16,False
2015-10-22,51,False
2015-10-23,24,False
2015-10-24,11,False
2015-10-25,5,False
2015-10-26,27,False
2015-10-27,62,False
2015-10-28,100,False
2015-10-29,64,False
2015-10-30,34,False
2015-10-31,16,False
2015-11-01,0,False
2015-11-02,51,False
2015-11-03,25,False
2015-11-04,39,False
2015-11-05,38,False
2015-11-06,26,False
2015-11-07,5,False
2015-11-08,0,False
2015-11-09,36,False
2015-11-10,27,False
2015-11-11,14,False
2015-11-12,40,False
2015-11-13,17,False
2015-11-14,16,False
2015-11-15,16,False
2015-11-16,32,False
2015-11-17,27,False
2015-11-18,29,False
2015-11-19,25,False
2015-11-20,28,False
2015-11-21,16,False
2015-11-22,8,False
2015-11-23,32,False
2015-11-24,16,False
2015-11-25,18,False
2015-11-26,12,False
2015-11-27,24,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,15,False
2015-12-01,22,False
2015-12-02,22,False
2015-12-03,32,False
2015-12-04,26,False
2015-12-05,11,False
2015-12-06,0,False
2015-12-07,27,False
2015-12-08,41,False
2015-12-09,25,False
2015-12-10,25,False
2015-12-11,26,False
2015-12-12,11,False
2015-12-13,5,False
2015-12-14,20,False
2015-12-15,33,False
