date,AMGN,isPartial
2017-01-19,17,False
2017-01-20,38,False
2017-01-21,11,False
2017-01-22,0,False
2017-01-23,20,False
2017-01-24,17,False
2017-01-25,10,False
2017-01-26,30,False
2017-01-27,38,False
2017-01-28,0,False
2017-01-29,0,False
2017-01-30,36,False
2017-01-31,23,False
2017-02-01,26,False
2017-02-02,53,False
2017-02-03,97,False
2017-02-04,34,False
2017-02-05,7,False
2017-02-06,32,False
2017-02-07,29,False
2017-02-08,23,False
2017-02-09,47,False
2017-02-10,21,False
2017-02-11,4,False
2017-02-12,7,False
2017-02-13,16,False
2017-02-14,26,False
2017-02-15,40,False
2017-02-16,36,False
2017-02-17,29,False
2017-02-18,23,False
2017-02-19,8,False
2017-02-20,10,False
2017-02-21,20,False
2017-02-22,13,False
2017-02-23,20,False
2017-02-24,17,False
2017-02-25,15,False
2017-02-26,4,False
2017-02-27,26,False
2017-02-28,48,False
2017-03-01,29,False
2017-03-02,25,False
2017-03-03,30,False
2017-03-04,4,False
2017-03-05,4,False
2017-03-06,25,False
2017-03-07,40,False
2017-03-08,20,False
2017-03-09,22,False
2017-03-10,17,False
2017-03-11,8,False
2017-03-12,4,False
2017-03-13,39,False
2017-03-14,20,False
2017-03-15,52,False
2017-03-16,20,False
2017-03-17,100,False
2017-03-18,38,False
2017-03-19,7,False
2017-03-20,46,False
2017-03-21,36,False
2017-03-22,26,False
2017-03-23,23,False
2017-03-24,30,False
2017-03-25,15,False
2017-03-26,0,False
2017-03-27,39,False
2017-03-28,26,False
2017-03-29,23,False
2017-03-30,17,False
2017-03-31,24,False
2017-04-01,8,False
2017-04-02,0,False
2017-04-03,23,False
2017-04-04,36,False
2017-04-05,26,False
2017-04-06,26,False
2017-04-07,20,False
2017-04-08,11,False
2017-04-09,4,False
2017-04-10,10,False
2017-04-11,33,False
2017-04-12,24,False
2017-04-13,14,False
2017-04-14,19,False
2017-04-15,8,False
2017-04-16,0,False
2017-04-17,17,False
2017-04-18,23,False
2017-04-19,23,False
2017-04-20,20,False
2017-04-21,17,False
2017-04-22,15,False
2017-04-23,4,False
2017-04-24,26,False
2017-04-25,23,False
2017-04-26,100,False
2017-04-27,56,False
2017-04-28,27,False
2017-04-29,4,False
2017-04-30,0,False
2017-05-01,18,False
2017-05-02,16,False
2017-05-03,20,False
2017-05-04,20,False
2017-05-05,17,False
2017-05-06,8,False
2017-05-07,15,False
2017-05-08,13,False
2017-05-09,29,False
2017-05-10,20,False
2017-05-11,17,False
2017-05-12,31,False
2017-05-13,0,False
2017-05-14,12,False
2017-05-15,17,False
2017-05-16,17,False
2017-05-17,14,False
2017-05-18,17,False
2017-05-19,29,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,49,False
2017-05-23,10,False
2017-05-24,14,False
2017-05-25,25,False
2017-05-26,30,False
2017-05-27,13,False
2017-05-28,4,False
2017-05-29,4,False
2017-05-30,28,False
2017-05-31,17,False
2017-06-01,25,False
2017-06-02,30,False
2017-06-03,4,False
2017-06-04,8,False
2017-06-05,21,False
2017-06-06,17,False
2017-06-07,27,False
2017-06-08,17,False
2017-06-09,18,False
2017-06-10,8,False
2017-06-11,0,False
2017-06-12,20,False
2017-06-13,20,False
2017-06-14,7,False
2017-06-15,14,False
2017-06-16,25,False
