date,EBAY,isPartial
2013-08-11,86,False
2013-08-12,74,False
2013-08-13,76,False
2013-08-14,73,False
2013-08-15,72,False
2013-08-16,74,False
2013-08-17,76,False
2013-08-18,88,False
2013-08-19,76,False
2013-08-20,74,False
2013-08-21,72,False
2013-08-22,70,False
2013-08-23,86,False
2013-08-24,77,False
2013-08-25,84,False
2013-08-26,73,False
2013-08-27,73,False
2013-08-28,71,False
2013-08-29,71,False
2013-08-30,73,False
2013-08-31,78,False
2013-09-01,88,False
2013-09-02,78,False
2013-09-03,72,False
2013-09-04,72,False
2013-09-05,71,False
2013-09-06,69,False
2013-09-07,79,False
2013-09-08,90,False
2013-09-09,74,False
2013-09-10,74,False
2013-09-11,74,False
2013-09-12,71,False
2013-09-13,72,False
2013-09-14,78,False
2013-09-15,89,False
2013-09-16,75,False
2013-09-17,72,False
2013-09-18,73,False
2013-09-19,73,False
2013-09-20,71,False
2013-09-21,77,False
2013-09-22,86,False
2013-09-23,74,False
2013-09-24,70,False
2013-09-25,70,False
2013-09-26,70,False
2013-09-27,70,False
2013-09-28,76,False
2013-09-29,85,False
2013-09-30,74,False
2013-10-01,70,False
2013-10-02,69,False
2013-10-03,72,False
2013-10-04,69,False
2013-10-05,77,False
2013-10-06,84,False
2013-10-07,74,False
2013-10-08,71,False
2013-10-09,72,False
2013-10-10,71,False
2013-10-11,72,False
2013-10-12,79,False
2013-10-13,88,False
2013-10-14,75,False
2013-10-15,73,False
2013-10-16,72,False
2013-10-17,71,False
2013-10-18,71,False
2013-10-19,75,False
2013-10-20,86,False
2013-10-21,75,False
2013-10-22,70,False
2013-10-23,71,False
2013-10-24,70,False
2013-10-25,70,False
2013-10-26,76,False
2013-10-27,90,False
2013-10-28,72,False
2013-10-29,73,False
2013-10-30,70,False
2013-10-31,67,False
2013-11-01,74,False
2013-11-02,80,False
2013-11-03,91,False
2013-11-04,78,False
2013-11-05,73,False
2013-11-06,73,False
