date,EBAY,isPartial
2017-10-30,78,False
2017-10-31,77,False
2017-11-01,83,False
2017-11-02,80,False
2017-11-03,79,False
2017-11-04,86,False
2017-11-05,94,False
2017-11-06,82,False
2017-11-07,83,False
2017-11-08,83,False
2017-11-09,80,False
2017-11-10,81,False
2017-11-11,89,False
2017-11-12,100,False
2017-11-13,83,False
2017-11-14,82,False
2017-11-15,82,False
2017-11-16,80,False
2017-11-17,79,False
2017-11-18,86,False
2017-11-19,97,False
2017-11-20,84,False
2017-11-21,84,False
2017-11-22,82,False
2017-11-23,84,False
2017-11-24,93,False
2017-11-25,91,False
2017-11-26,100,False
2017-11-27,92,False
2017-11-28,84,False
2017-11-29,83,False
2017-11-30,81,False
2017-12-01,79,False
2017-12-02,86,False
2017-12-03,94,False
2017-12-04,85,False
2017-12-05,82,False
2017-12-06,80,False
2017-12-07,80,False
2017-12-08,81,False
2017-12-09,86,False
2017-12-10,92,False
2017-12-11,83,False
2017-12-12,79,False
2017-12-13,78,False
2017-12-14,78,False
2017-12-15,76,False
2017-12-16,80,False
2017-12-17,88,False
2017-12-18,79,False
2017-12-19,74,False
2017-12-20,70,False
2017-12-21,67,False
2017-12-22,64,False
2017-12-23,64,False
2017-12-24,61,False
2017-12-25,71,False
2017-12-26,78,False
2017-12-27,79,False
2017-12-28,81,False
2017-12-29,77,False
2017-12-30,77,False
2017-12-31,69,False
2018-01-01,76,False
2018-01-02,78,False
2018-01-03,77,False
2018-01-04,78,False
2018-01-05,75,False
2018-01-06,79,False
2018-01-07,87,False
2018-01-08,75,False
2018-01-09,74,False
2018-01-10,75,False
2018-01-11,74,False
2018-01-12,71,False
2018-01-13,78,False
2018-01-14,85,False
2018-01-15,77,False
2018-01-16,72,False
2018-01-17,73,False
2018-01-18,71,False
2018-01-19,73,False
2018-01-20,79,False
2018-01-21,87,False
2018-01-22,76,False
2018-01-23,74,False
2018-01-24,71,False
2018-01-25,71,False
2018-01-26,71,False
2018-01-27,78,False
2018-01-28,88,False
2018-01-29,77,False
2018-01-30,74,False
2018-01-31,73,False
2018-02-01,74,False
2018-02-02,75,False
2018-02-03,79,False
2018-02-04,85,False
2018-02-05,75,False
2018-02-06,73,False
2018-02-07,71,False
2018-02-08,70,False
2018-02-09,68,False
2018-02-10,76,False
2018-02-11,84,False
2018-02-12,74,False
2018-02-13,71,False
