date,EBAY,isPartial
2013-06-29,83,False
2013-06-30,93,False
2013-07-01,81,False
2013-07-02,79,False
2013-07-03,80,False
2013-07-04,79,False
2013-07-05,73,False
2013-07-06,79,False
2013-07-07,87,False
2013-07-08,78,False
2013-07-09,75,False
2013-07-10,77,False
2013-07-11,75,False
2013-07-12,74,False
2013-07-13,79,False
2013-07-14,89,False
2013-07-15,77,False
2013-07-16,77,False
2013-07-17,77,False
2013-07-18,79,False
2013-07-19,75,False
2013-07-20,81,False
2013-07-21,91,False
2013-07-22,80,False
2013-07-23,78,False
2013-07-24,75,False
2013-07-25,77,False
2013-07-26,77,False
2013-07-27,82,False
2013-07-28,91,False
2013-07-29,80,False
2013-07-30,83,False
2013-07-31,80,False
2013-08-01,76,False
2013-08-02,75,False
2013-08-03,82,False
2013-08-04,92,False
2013-08-05,82,False
2013-08-06,79,False
2013-08-07,79,False
2013-08-08,78,False
2013-08-09,76,False
2013-08-10,82,False
2013-08-11,90,False
2013-08-12,82,False
2013-08-13,82,False
2013-08-14,77,False
2013-08-15,78,False
2013-08-16,77,False
2013-08-17,82,False
2013-08-18,95,False
2013-08-19,82,False
2013-08-20,78,False
2013-08-21,77,False
2013-08-22,73,False
2013-08-23,93,False
2013-08-24,83,False
2013-08-25,92,False
2013-08-26,77,False
2013-08-27,77,False
2013-08-28,76,False
2013-08-29,74,False
2013-08-30,77,False
2013-08-31,83,False
2013-09-01,91,False
2013-09-02,81,False
2013-09-03,77,False
2013-09-04,75,False
2013-09-05,74,False
2013-09-06,76,False
2013-09-07,85,False
2013-09-08,95,False
2013-09-09,81,False
2013-09-10,78,False
2013-09-11,79,False
2013-09-12,75,False
2013-09-13,76,False
2013-09-14,83,False
2013-09-15,95,False
2013-09-16,79,False
2013-09-17,77,False
2013-09-18,79,False
2013-09-19,76,False
2013-09-20,75,False
2013-09-21,82,False
2013-09-22,88,False
2013-09-23,79,False
2013-09-24,75,False
2013-09-25,76,False
2013-09-26,75,False
2013-09-27,73,False
2013-09-28,82,False
2013-09-29,93,False
2013-09-30,78,False
2013-10-01,74,False
2013-10-02,73,False
2013-10-03,77,False
2013-10-04,75,False
2013-10-05,81,False
2013-10-06,92,False
2013-10-07,77,False
2013-10-08,78,False
2013-10-09,77,False
2013-10-10,76,False
2013-10-11,74,False
2013-10-12,85,False
2013-10-13,93,False
2013-10-14,79,False
2013-10-15,79,False
2013-10-16,76,False
2013-10-17,75,False
2013-10-18,76,False
2013-10-19,80,False
2013-10-20,93,False
2013-10-21,78,False
2013-10-22,77,False
2013-10-23,75,False
2013-10-24,75,False
2013-10-25,76,False
2013-10-26,81,False
2013-10-27,94,False
2013-10-28,79,False
2013-10-29,79,False
2013-10-30,77,False
2013-10-31,71,False
2013-11-01,78,False
2013-11-02,85,False
2013-11-03,97,False
2013-11-04,80,False
2013-11-05,75,False
2013-11-06,79,False
2013-11-07,77,False
2013-11-08,76,False
2013-11-09,82,False
2013-11-10,95,False
2013-11-11,84,False
2013-11-12,78,False
2013-11-13,78,False
2013-11-14,78,False
2013-11-15,80,False
2013-11-16,85,False
2013-11-17,100,False
2013-11-18,82,False
2013-11-19,83,False
2013-11-20,82,False
2013-11-21,79,False
2013-11-22,80,False
2013-11-23,84,False
2013-11-24,99,False
2013-11-25,83,False
2013-11-26,84,False
2013-11-27,79,False
2013-11-28,80,False
2013-11-29,87,False
2013-11-30,89,False
2013-12-01,96,False
2013-12-02,84,False
2013-12-03,86,False
2013-12-04,80,False
2013-12-05,79,False
2013-12-06,79,False
2013-12-07,87,False
2013-12-08,97,False
2013-12-09,81,False
2013-12-10,81,False
2013-12-11,78,False
2013-12-12,79,False
2013-12-13,76,False
2013-12-14,84,False
2013-12-15,93,False
2013-12-16,80,False
2013-12-17,79,False
2013-12-18,74,False
2013-12-19,72,False
2013-12-20,69,False
2013-12-21,74,False
2013-12-22,80,False
2013-12-23,69,False
2013-12-24,61,False
2013-12-25,74,False
2013-12-26,77,False
2013-12-27,82,False
2013-12-28,82,False
2013-12-29,85,False
2013-12-30,76,False
2013-12-31,69,False
2014-01-01,80,False
2014-01-02,83,False
2014-01-03,80,False
2014-01-04,83,False
2014-01-05,90,False
2014-01-06,77,False
2014-01-07,74,False
2014-01-08,74,False
2014-01-09,75,False
2014-01-10,75,False
2014-01-11,81,False
2014-01-12,89,False
2014-01-13,77,False
2014-01-14,74,False
2014-01-15,73,False
2014-01-16,72,False
2014-01-17,73,False
2014-01-18,80,False
2014-01-19,89,False
2014-01-20,77,False
2014-01-21,76,False
2014-01-22,70,False
2014-01-23,73,False
2014-01-24,75,False
2014-01-25,78,False
2014-01-26,92,False
2014-01-27,73,False
2014-01-28,72,False
2014-01-29,75,False
2014-01-30,72,False
2014-01-31,73,False
2014-02-01,81,False
2014-02-02,87,False
2014-02-03,76,False
2014-02-04,73,False
2014-02-05,72,False
2014-02-06,74,False
2014-02-07,73,False
2014-02-08,81,False
2014-02-09,89,False
2014-02-10,78,False
2014-02-11,82,False
2014-02-12,75,False
2014-02-13,74,False
2014-02-14,70,False
2014-02-15,82,False
2014-02-16,89,False
2014-02-17,76,False
2014-02-18,76,False
2014-02-19,73,False
2014-02-20,71,False
2014-02-21,70,False
2014-02-22,77,False
2014-02-23,86,False
2014-02-24,75,False
2014-02-25,74,False
2014-02-26,71,False
2014-02-27,71,False
2014-02-28,72,False
2014-03-01,78,False
2014-03-02,86,False
2014-03-03,74,False
2014-03-04,75,False
