date,EBAY,isPartial
2018-02-13,83,False
2018-02-14,75,False
2018-02-15,80,False
2018-02-16,82,False
2018-02-17,91,False
2018-02-18,99,False
2018-02-19,89,False
2018-02-20,84,False
2018-02-21,83,False
2018-02-22,82,False
2018-02-23,84,False
2018-02-24,89,False
2018-02-25,97,False
2018-02-26,87,False
2018-02-27,85,False
2018-02-28,80,False
2018-03-01,82,False
2018-03-02,83,False
2018-03-03,93,False
2018-03-04,98,False
2018-03-05,84,False
2018-03-06,83,False
2018-03-07,83,False
2018-03-08,81,False
2018-03-09,83,False
2018-03-10,90,False
2018-03-11,95,False
2018-03-12,86,False
2018-03-13,80,False
2018-03-14,81,False
2018-03-15,82,False
2018-03-16,80,False
2018-03-17,89,False
2018-03-18,100,False
2018-03-19,85,False
2018-03-20,86,False
2018-03-21,80,False
2018-03-22,81,False
2018-03-23,80,False
2018-03-24,86,False
2018-03-25,95,False
2018-03-26,84,False
2018-03-27,81,False
2018-03-28,81,False
2018-03-29,79,False
2018-03-30,85,False
2018-03-31,81,False
2018-04-01,90,False
2018-04-02,89,False
2018-04-03,83,False
2018-04-04,85,False
2018-04-05,82,False
2018-04-06,79,False
2018-04-07,82,False
2018-04-08,96,False
2018-04-09,85,False
2018-04-10,83,False
2018-04-11,81,False
2018-04-12,83,False
2018-04-13,79,False
2018-04-14,80,False
2018-04-15,94,False
2018-04-16,81,False
2018-04-17,81,False
2018-04-18,75,False
2018-04-19,76,False
2018-04-20,73,False
2018-04-21,79,False
2018-04-22,95,False
2018-04-23,82,False
2018-04-24,81,False
2018-04-25,80,False
2018-04-26,79,False
2018-04-27,76,False
2018-04-28,83,False
2018-04-29,89,False
2018-04-30,81,False
2018-05-01,86,False
2018-05-02,79,False
2018-05-03,75,False
2018-05-04,74,False
2018-05-05,77,False
2018-05-06,85,False
2018-05-07,80,False
2018-05-08,79,False
2018-05-09,72,False
2018-05-10,80,False
2018-05-11,75,False
2018-05-12,77,False
2018-05-13,89,False
2018-05-14,80,False
2018-05-15,76,False
2018-05-16,77,False
2018-05-17,75,False
2018-05-18,73,False
2018-05-19,71,False
2018-05-20,84,False
2018-05-21,80,False
2018-05-22,77,False
2018-05-23,78,False
2018-05-24,72,False
2018-05-25,71,False
2018-05-26,73,False
2018-05-27,85,False
2018-05-28,77,False
2018-05-29,74,False
2018-05-30,76,False
2018-05-31,78,False
2018-06-01,73,False
