date,EBAY,isPartial
2015-04-10,76,False
2015-04-11,85,False
2015-04-12,91,False
2015-04-13,83,False
2015-04-14,81,False
2015-04-15,77,False
2015-04-16,78,False
2015-04-17,78,False
2015-04-18,83,False
2015-04-19,96,False
2015-04-20,82,False
2015-04-21,81,False
2015-04-22,78,False
2015-04-23,79,False
2015-04-24,79,False
2015-04-25,86,False
2015-04-26,95,False
2015-04-27,87,False
2015-04-28,81,False
2015-04-29,81,False
2015-04-30,77,False
2015-05-01,82,False
2015-05-02,82,False
2015-05-03,95,False
2015-05-04,83,False
2015-05-05,82,False
2015-05-06,79,False
2015-05-07,79,False
2015-05-08,74,False
2015-05-09,83,False
2015-05-10,90,False
2015-05-11,79,False
2015-05-12,78,False
2015-05-13,77,False
2015-05-14,78,False
2015-05-15,76,False
2015-05-16,87,False
2015-05-17,91,False
2015-05-18,82,False
2015-05-19,80,False
2015-05-20,75,False
2015-05-21,74,False
2015-05-22,75,False
2015-05-23,79,False
2015-05-24,85,False
2015-05-25,84,False
2015-05-26,80,False
2015-05-27,79,False
2015-05-28,78,False
2015-05-29,77,False
2015-05-30,83,False
2015-05-31,95,False
2015-06-01,83,False
2015-06-02,78,False
2015-06-03,77,False
2015-06-04,76,False
2015-06-05,75,False
2015-06-06,80,False
2015-06-07,88,False
2015-06-08,79,False
2015-06-09,79,False
2015-06-10,77,False
2015-06-11,77,False
2015-06-12,74,False
2015-06-13,80,False
2015-06-14,93,False
2015-06-15,79,False
2015-06-16,80,False
2015-06-17,77,False
2015-06-18,81,False
2015-06-19,77,False
2015-06-20,81,False
2015-06-21,90,False
2015-06-22,83,False
2015-06-23,80,False
2015-06-24,76,False
2015-06-25,77,False
2015-06-26,76,False
2015-06-27,81,False
2015-06-28,92,False
2015-06-29,81,False
2015-06-30,77,False
2015-07-01,76,False
2015-07-02,72,False
2015-07-03,71,False
2015-07-04,76,False
2015-07-05,86,False
2015-07-06,77,False
2015-07-07,77,False
2015-07-08,78,False
2015-07-09,74,False
2015-07-10,69,False
2015-07-11,75,False
2015-07-12,88,False
2015-07-13,79,False
2015-07-14,77,False
2015-07-15,74,False
2015-07-16,74,False
2015-07-17,75,False
2015-07-18,80,False
2015-07-19,91,False
2015-07-20,82,False
2015-07-21,79,False
2015-07-22,78,False
2015-07-23,76,False
2015-07-24,76,False
2015-07-25,81,False
2015-07-26,91,False
2015-07-27,80,False
2015-07-28,80,False
2015-07-29,78,False
2015-07-30,76,False
2015-07-31,76,False
2015-08-01,77,False
2015-08-02,85,False
2015-08-03,79,False
2015-08-04,81,False
2015-08-05,76,False
2015-08-06,76,False
2015-08-07,74,False
2015-08-08,77,False
2015-08-09,88,False
2015-08-10,82,False
2015-08-11,77,False
2015-08-12,75,False
2015-08-13,77,False
2015-08-14,78,False
2015-08-15,79,False
2015-08-16,88,False
2015-08-17,82,False
2015-08-18,81,False
2015-08-19,78,False
2015-08-20,73,False
2015-08-21,70,False
2015-08-22,78,False
2015-08-23,91,False
2015-08-24,78,False
2015-08-25,79,False
2015-08-26,73,False
2015-08-27,76,False
2015-08-28,75,False
2015-08-29,76,False
2015-08-30,86,False
2015-08-31,78,False
2015-09-01,75,False
2015-09-02,76,False
