date,EBAY,isPartial
2011-05-11,76,False
2011-05-12,75,False
2011-05-13,74,False
2011-05-14,86,False
2011-05-15,92,False
2011-05-16,79,False
2011-05-17,79,False
2011-05-18,74,False
2011-05-19,74,False
2011-05-20,73,False
2011-05-21,81,False
2011-05-22,92,False
2011-05-23,80,False
2011-05-24,78,False
2011-05-25,75,False
2011-05-26,72,False
2011-05-27,74,False
2011-05-28,82,False
2011-05-29,88,False
2011-05-30,77,False
2011-05-31,74,False
2011-06-01,74,False
2011-06-02,74,False
2011-06-03,72,False
2011-06-04,79,False
2011-06-05,91,False
2011-06-06,76,False
2011-06-07,76,False
2011-06-08,74,False
2011-06-09,73,False
2011-06-10,74,False
2011-06-11,82,False
2011-06-12,89,False
2011-06-13,78,False
2011-06-14,76,False
2011-06-15,73,False
2011-06-16,76,False
2011-06-17,74,False
2011-06-18,84,False
2011-06-19,91,False
2011-06-20,76,False
2011-06-21,75,False
2011-06-22,75,False
2011-06-23,78,False
2011-06-24,74,False
2011-06-25,84,False
2011-06-26,87,False
2011-06-27,74,False
2011-06-28,75,False
2011-06-29,75,False
2011-06-30,75,False
2011-07-01,72,False
2011-07-02,77,False
2011-07-03,88,False
2011-07-04,77,False
2011-07-05,77,False
2011-07-06,75,False
2011-07-07,76,False
2011-07-08,75,False
2011-07-09,81,False
2011-07-10,92,False
2011-07-11,75,False
2011-07-12,74,False
2011-07-13,77,False
2011-07-14,75,False
2011-07-15,75,False
2011-07-16,84,False
2011-07-17,96,False
2011-07-18,78,False
2011-07-19,77,False
2011-07-20,78,False
2011-07-21,75,False
2011-07-22,75,False
2011-07-23,80,False
2011-07-24,90,False
2011-07-25,79,False
2011-07-26,79,False
2011-07-27,79,False
2011-07-28,74,False
2011-07-29,77,False
2011-07-30,81,False
2011-07-31,90,False
2011-08-01,77,False
2011-08-02,75,False
2011-08-03,76,False
2011-08-04,77,False
2011-08-05,73,False
2011-08-06,83,False
2011-08-07,91,False
2011-08-08,79,False
2011-08-09,76,False
2011-08-10,76,False
2011-08-11,74,False
2011-08-12,75,False
2011-08-13,84,False
2011-08-14,91,False
2011-08-15,82,False
2011-08-16,79,False
2011-08-17,76,False
2011-08-18,75,False
2011-08-19,74,False
2011-08-20,80,False
2011-08-21,89,False
2011-08-22,78,False
2011-08-23,76,False
2011-08-24,76,False
2011-08-25,74,False
2011-08-26,73,False
2011-08-27,82,False
2011-08-28,89,False
2011-08-29,78,False
2011-08-30,79,False
2011-08-31,77,False
2011-09-01,76,False
2011-09-02,75,False
2011-09-03,80,False
2011-09-04,91,False
2011-09-05,81,False
2011-09-06,77,False
2011-09-07,77,False
2011-09-08,75,False
2011-09-09,74,False
2011-09-10,82,False
2011-09-11,88,False
2011-09-12,77,False
2011-09-13,75,False
2011-09-14,75,False
2011-09-15,74,False
2011-09-16,75,False
2011-09-17,84,False
2011-09-18,96,False
2011-09-19,79,False
2011-09-20,78,False
2011-09-21,77,False
2011-09-22,76,False
2011-09-23,75,False
2011-09-24,83,False
2011-09-25,91,False
2011-09-26,77,False
2011-09-27,76,False
2011-09-28,75,False
2011-09-29,73,False
2011-09-30,73,False
2011-10-01,79,False
2011-10-02,87,False
2011-10-03,76,False
2011-10-04,76,False
2011-10-05,77,False
2011-10-06,76,False
2011-10-07,74,False
2011-10-08,85,False
2011-10-09,93,False
2011-10-10,81,False
2011-10-11,77,False
2011-10-12,77,False
2011-10-13,75,False
2011-10-14,74,False
2011-10-15,80,False
2011-10-16,91,False
2011-10-17,79,False
2011-10-18,76,False
2011-10-19,76,False
2011-10-20,75,False
2011-10-21,75,False
2011-10-22,83,False
2011-10-23,88,False
2011-10-24,78,False
2011-10-25,76,False
2011-10-26,76,False
2011-10-27,74,False
2011-10-28,74,False
2011-10-29,80,False
2011-10-30,88,False
2011-10-31,75,False
2011-11-01,78,False
2011-11-02,77,False
2011-11-03,75,False
2011-11-04,76,False
2011-11-05,83,False
2011-11-06,93,False
2011-11-07,81,False
2011-11-08,80,False
2011-11-09,79,False
2011-11-10,78,False
2011-11-11,79,False
2011-11-12,85,False
2011-11-13,94,False
2011-11-14,81,False
2011-11-15,81,False
2011-11-16,79,False
2011-11-17,78,False
2011-11-18,79,False
2011-11-19,86,False
2011-11-20,97,False
2011-11-21,83,False
2011-11-22,81,False
2011-11-23,80,False
2011-11-24,81,False
2011-11-25,83,False
2011-11-26,90,False
2011-11-27,97,False
2011-11-28,84,False
2011-11-29,83,False
2011-11-30,80,False
2011-12-01,81,False
2011-12-02,80,False
2011-12-03,89,False
2011-12-04,100,False
2011-12-05,85,False
2011-12-06,83,False
2011-12-07,81,False
2011-12-08,82,False
2011-12-09,82,False
2011-12-10,88,False
2011-12-11,98,False
2011-12-12,88,False
2011-12-13,83,False
2011-12-14,82,False
2011-12-15,79,False
2011-12-16,79,False
2011-12-17,84,False
2011-12-18,89,False
2011-12-19,79,False
2011-12-20,74,False
2011-12-21,73,False
2011-12-22,70,False
2011-12-23,68,False
2011-12-24,65,False
2011-12-25,78,False
2011-12-26,81,False
2011-12-27,82,False
2011-12-28,81,False
2011-12-29,80,False
2011-12-30,81,False
2011-12-31,74,False
2012-01-01,84,False
2012-01-02,83,False
2012-01-03,78,False
2012-01-04,79,False
2012-01-05,76,False
2012-01-06,77,False
2012-01-07,83,False
2012-01-08,94,False
2012-01-09,78,False
2012-01-10,76,False
2012-01-11,75,False
2012-01-12,75,False
2012-01-13,75,False
2012-01-14,87,False
2012-01-15,91,False
2012-01-16,78,False
2012-01-17,78,False
2012-01-18,77,False
2012-01-19,77,False
2012-01-20,78,False
2012-01-21,88,False
2012-01-22,94,False
2012-01-23,80,False
2012-01-24,80,False
2012-01-25,75,False
2012-01-26,77,False
