date,EBAY,isPartial
2015-08-18,78,False
2015-08-19,78,False
2015-08-20,77,False
2015-08-21,77,False
2015-08-22,80,False
2015-08-23,87,False
2015-08-24,80,False
2015-08-25,80,False
2015-08-26,76,False
2015-08-27,78,False
2015-08-28,74,False
2015-08-29,79,False
2015-08-30,85,False
2015-08-31,79,False
2015-09-01,78,False
2015-09-02,75,False
2015-09-03,75,False
2015-09-04,74,False
2015-09-05,80,False
2015-09-06,88,False
2015-09-07,80,False
2015-09-08,73,False
2015-09-09,72,False
2015-09-10,72,False
2015-09-11,73,False
2015-09-12,80,False
2015-09-13,86,False
2015-09-14,79,False
2015-09-15,76,False
2015-09-16,79,False
2015-09-17,76,False
2015-09-18,74,False
2015-09-19,81,False
2015-09-20,86,False
2015-09-21,77,False
2015-09-22,79,False
2015-09-23,76,False
2015-09-24,77,False
2015-09-25,76,False
2015-09-26,80,False
2015-09-27,89,False
2015-09-28,79,False
2015-09-29,76,False
2015-09-30,74,False
2015-10-01,74,False
2015-10-02,74,False
2015-10-03,81,False
2015-10-04,88,False
2015-10-05,81,False
2015-10-06,81,False
2015-10-07,78,False
2015-10-08,76,False
2015-10-09,73,False
2015-10-10,83,False
2015-10-11,91,False
2015-10-12,84,False
2015-10-13,79,False
2015-10-14,76,False
2015-10-15,75,False
2015-10-16,78,False
2015-10-17,82,False
2015-10-18,93,False
2015-10-19,77,False
2015-10-20,78,False
2015-10-21,78,False
2015-10-22,76,False
2015-10-23,77,False
2015-10-24,83,False
2015-10-25,89,False
2015-10-26,82,False
2015-10-27,77,False
2015-10-28,75,False
2015-10-29,74,False
2015-10-30,72,False
2015-10-31,74,False
2015-11-01,90,False
2015-11-02,81,False
2015-11-03,80,False
2015-11-04,78,False
2015-11-05,78,False
2015-11-06,76,False
2015-11-07,83,False
2015-11-08,91,False
2015-11-09,82,False
2015-11-10,80,False
2015-11-11,81,False
2015-11-12,78,False
2015-11-13,77,False
2015-11-14,84,False
2015-11-15,95,False
2015-11-16,78,False
2015-11-17,77,False
2015-11-18,75,False
2015-11-19,78,False
2015-11-20,77,False
2015-11-21,83,False
2015-11-22,96,False
2015-11-23,84,False
2015-11-24,78,False
2015-11-25,82,False
2015-11-26,81,False
2015-11-27,90,False
2015-11-28,89,False
2015-11-29,100,False
2015-11-30,91,False
2015-12-01,83,False
2015-12-02,81,False
2015-12-03,79,False
2015-12-04,76,False
2015-12-05,84,False
2015-12-06,95,False
2015-12-07,86,False
2015-12-08,81,False
2015-12-09,80,False
2015-12-10,82,False
2015-12-11,78,False
2015-12-12,83,False
2015-12-13,94,False
2015-12-14,84,False
2015-12-15,82,False
2015-12-16,80,False
2015-12-17,77,False
2015-12-18,77,False
2015-12-19,79,False
2015-12-20,83,False
2015-12-21,74,False
2015-12-22,72,False
2015-12-23,68,False
2015-12-24,62,False
2015-12-25,74,False
2015-12-26,83,False
2015-12-27,89,False
2015-12-28,80,False
2015-12-29,82,False
2015-12-30,79,False
2015-12-31,70,False
2016-01-01,71,False
2016-01-02,78,False
2016-01-03,80,False
2016-01-04,70,False
2016-01-05,66,False
2016-01-06,68,False
2016-01-07,68,False
2016-01-08,66,False
2016-01-09,70,False
2016-01-10,75,False
2016-01-11,67,False
2016-01-12,65,False
2016-01-13,67,False
2016-01-14,66,False
2016-01-15,64,False
2016-01-16,72,False
2016-01-17,78,False
2016-01-18,68,False
2016-01-19,66,False
2016-01-20,64,False
2016-01-21,67,False
2016-01-22,65,False
2016-01-23,71,False
2016-01-24,81,False
2016-01-25,67,False
2016-01-26,68,False
2016-01-27,66,False
2016-01-28,66,False
2016-01-29,65,False
2016-01-30,71,False
2016-01-31,80,False
2016-02-01,68,False
2016-02-02,66,False
2016-02-03,65,False
2016-02-04,65,False
2016-02-05,64,False
2016-02-06,72,False
2016-02-07,81,False
2016-02-08,66,False
2016-02-09,67,False
2016-02-10,64,False
2016-02-11,63,False
2016-02-12,63,False
2016-02-13,70,False
2016-02-14,75,False
2016-02-15,70,False
2016-02-16,66,False
2016-02-17,64,False
2016-02-18,64,False
2016-02-19,65,False
2016-02-20,71,False
2016-02-21,81,False
2016-02-22,69,False
2016-02-23,66,False
2016-02-24,68,False
2016-02-25,64,False
2016-02-26,63,False
2016-02-27,69,False
2016-02-28,79,False
2016-02-29,65,False
2016-03-01,64,False
2016-03-02,64,False
2016-03-03,65,False
2016-03-04,62,False
2016-03-05,67,False
2016-03-06,77,False
2016-03-07,67,False
2016-03-08,64,False
2016-03-09,64,False
2016-03-10,62,False
2016-03-11,62,False
2016-03-12,71,False
2016-03-13,76,False
2016-03-14,64,False
2016-03-15,63,False
2016-03-16,63,False
2016-03-17,59,False
2016-03-18,59,False
2016-03-19,65,False
2016-03-20,75,False
2016-03-21,65,False
2016-03-22,62,False
2016-03-23,61,False
2016-03-24,61,False
2016-03-25,66,False
2016-03-26,66,False
2016-03-27,69,False
2016-03-28,70,False
2016-03-29,66,False
2016-03-30,64,False
2016-03-31,64,False
2016-04-01,62,False
2016-04-02,65,False
2016-04-03,73,False
2016-04-04,64,False
2016-04-05,64,False
2016-04-06,62,False
2016-04-07,63,False
2016-04-08,62,False
2016-04-09,70,False
2016-04-10,74,False
2016-04-11,62,False
2016-04-12,61,False
2016-04-13,60,False
2016-04-14,60,False
2016-04-15,61,False
2016-04-16,67,False
2016-04-17,72,False
2016-04-18,64,False
2016-04-19,59,False
2016-04-20,60,False
2016-04-21,57,False
2016-04-22,58,False
2016-04-23,64,False
2016-04-24,72,False
2016-04-25,64,False
2016-04-26,62,False
2016-04-27,62,False
2016-04-28,62,False
2016-04-29,61,False
2016-04-30,63,False
2016-05-01,74,False
2016-05-02,63,False
2016-05-03,61,False
2016-05-04,59,False
