date,EBAY,isPartial
2015-12-26,95,False
2015-12-27,100,False
2015-12-28,89,False
2015-12-29,88,False
2015-12-30,89,False
2015-12-31,76,False
2016-01-01,80,False
2016-01-02,85,False
2016-01-03,90,False
2016-01-04,78,False
2016-01-05,76,False
2016-01-06,76,False
2016-01-07,75,False
2016-01-08,73,False
2016-01-09,82,False
2016-01-10,89,False
2016-01-11,73,False
2016-01-12,71,False
2016-01-13,71,False
2016-01-14,70,False
2016-01-15,71,False
2016-01-16,79,False
2016-01-17,89,False
2016-01-18,77,False
2016-01-19,72,False
2016-01-20,72,False
2016-01-21,73,False
2016-01-22,72,False
2016-01-23,80,False
2016-01-24,89,False
2016-01-25,74,False
2016-01-26,76,False
2016-01-27,75,False
2016-01-28,74,False
2016-01-29,72,False
2016-01-30,80,False
2016-01-31,91,False
2016-02-01,77,False
2016-02-02,74,False
2016-02-03,75,False
2016-02-04,73,False
2016-02-05,74,False
2016-02-06,79,False
2016-02-07,88,False
2016-02-08,76,False
2016-02-09,75,False
2016-02-10,73,False
2016-02-11,73,False
2016-02-12,72,False
2016-02-13,80,False
2016-02-14,86,False
2016-02-15,75,False
2016-02-16,73,False
2016-02-17,73,False
2016-02-18,69,False
2016-02-19,71,False
2016-02-20,81,False
2016-02-21,90,False
2016-02-22,76,False
2016-02-23,73,False
2016-02-24,73,False
2016-02-25,71,False
2016-02-26,73,False
2016-02-27,79,False
2016-02-28,93,False
2016-02-29,73,False
2016-03-01,72,False
2016-03-02,72,False
2016-03-03,72,False
2016-03-04,71,False
2016-03-05,80,False
2016-03-06,86,False
2016-03-07,75,False
2016-03-08,72,False
2016-03-09,72,False
2016-03-10,71,False
2016-03-11,70,False
2016-03-12,77,False
2016-03-13,86,False
2016-03-14,73,False
2016-03-15,71,False
2016-03-16,69,False
2016-03-17,68,False
2016-03-18,68,False
2016-03-19,74,False
2016-03-20,84,False
2016-03-21,71,False
2016-03-22,71,False
2016-03-23,71,False
2016-03-24,70,False
2016-03-25,75,False
2016-03-26,71,False
2016-03-27,79,False
2016-03-28,79,False
2016-03-29,72,False
2016-03-30,73,False
2016-03-31,72,False
2016-04-01,70,False
2016-04-02,73,False
2016-04-03,84,False
2016-04-04,71,False
2016-04-05,71,False
2016-04-06,71,False
2016-04-07,70,False
2016-04-08,69,False
2016-04-09,76,False
2016-04-10,83,False
2016-04-11,74,False
2016-04-12,71,False
2016-04-13,70,False
2016-04-14,68,False
2016-04-15,69,False
2016-04-16,73,False
2016-04-17,83,False
2016-04-18,72,False
2016-04-19,71,False
2016-04-20,67,False
2016-04-21,67,False
2016-04-22,67,False
2016-04-23,73,False
2016-04-24,84,False
2016-04-25,71,False
2016-04-26,71,False
2016-04-27,69,False
2016-04-28,70,False
2016-04-29,66,False
2016-04-30,74,False
2016-05-01,83,False
2016-05-02,72,False
2016-05-03,69,False
2016-05-04,65,False
2016-05-05,65,False
2016-05-06,62,False
2016-05-07,67,False
2016-05-08,76,False
2016-05-09,70,False
2016-05-10,67,False
2016-05-11,66,False
2016-05-12,66,False
2016-05-13,63,False
2016-05-14,70,False
2016-05-15,78,False
2016-05-16,74,False
2016-05-17,69,False
2016-05-18,67,False
2016-05-19,67,False
2016-05-20,64,False
2016-05-21,69,False
2016-05-22,77,False
2016-05-23,69,False
2016-05-24,68,False
2016-05-25,64,False
2016-05-26,66,False
2016-05-27,66,False
2016-05-28,68,False
2016-05-29,74,False
2016-05-30,72,False
2016-05-31,69,False
2016-06-01,67,False
2016-06-02,70,False
2016-06-03,66,False
2016-06-04,73,False
2016-06-05,78,False
2016-06-06,67,False
2016-06-07,67,False
2016-06-08,68,False
2016-06-09,68,False
2016-06-10,63,False
2016-06-11,69,False
2016-06-12,79,False
2016-06-13,69,False
2016-06-14,67,False
2016-06-15,65,False
2016-06-16,63,False
2016-06-17,64,False
2016-06-18,67,False
2016-06-19,78,False
2016-06-20,67,False
2016-06-21,65,False
2016-06-22,64,False
2016-06-23,61,False
2016-06-24,59,False
2016-06-25,67,False
2016-06-26,74,False
2016-06-27,66,False
2016-06-28,66,False
2016-06-29,65,False
2016-06-30,65,False
2016-07-01,66,False
2016-07-02,70,False
2016-07-03,77,False
2016-07-04,67,False
2016-07-05,65,False
2016-07-06,67,False
2016-07-07,66,False
2016-07-08,64,False
2016-07-09,69,False
2016-07-10,72,False
2016-07-11,68,False
2016-07-12,68,False
2016-07-13,68,False
2016-07-14,64,False
2016-07-15,61,False
2016-07-16,65,False
2016-07-17,75,False
2016-07-18,68,False
2016-07-19,65,False
2016-07-20,66,False
2016-07-21,66,False
2016-07-22,62,False
2016-07-23,69,False
2016-07-24,76,False
2016-07-25,68,False
2016-07-26,70,False
2016-07-27,68,False
2016-07-28,67,False
2016-07-29,66,False
2016-07-30,67,False
2016-07-31,79,False
2016-08-01,71,False
2016-08-02,73,False
2016-08-03,68,False
2016-08-04,67,False
2016-08-05,64,False
