date,EBAY,isPartial
2012-01-26,80,False
2012-01-27,75,False
2012-01-28,88,False
2012-01-29,97,False
2012-01-30,78,False
2012-01-31,79,False
2012-02-01,77,False
2012-02-02,77,False
2012-02-03,76,False
2012-02-04,89,False
2012-02-05,94,False
2012-02-06,79,False
2012-02-07,78,False
2012-02-08,78,False
2012-02-09,76,False
2012-02-10,79,False
2012-02-11,85,False
2012-02-12,89,False
2012-02-13,77,False
2012-02-14,77,False
2012-02-15,78,False
2012-02-16,79,False
2012-02-17,78,False
2012-02-18,86,False
2012-02-19,94,False
2012-02-20,83,False
2012-02-21,81,False
2012-02-22,76,False
2012-02-23,77,False
2012-02-24,75,False
2012-02-25,85,False
2012-02-26,92,False
2012-02-27,79,False
2012-02-28,78,False
2012-02-29,78,False
2012-03-01,75,False
2012-03-02,79,False
2012-03-03,87,False
2012-03-04,96,False
2012-03-05,82,False
2012-03-06,78,False
2012-03-07,77,False
2012-03-08,77,False
2012-03-09,80,False
2012-03-10,85,False
2012-03-11,96,False
2012-03-12,81,False
2012-03-13,78,False
2012-03-14,77,False
2012-03-15,75,False
2012-03-16,75,False
2012-03-17,84,False
2012-03-18,94,False
2012-03-19,80,False
2012-03-20,76,False
2012-03-21,75,False
2012-03-22,74,False
2012-03-23,73,False
2012-03-24,79,False
2012-03-25,88,False
2012-03-26,80,False
2012-03-27,75,False
2012-03-28,73,False
2012-03-29,72,False
2012-03-30,72,False
2012-03-31,81,False
2012-04-01,89,False
2012-04-02,76,False
2012-04-03,75,False
2012-04-04,73,False
2012-04-05,75,False
2012-04-06,81,False
2012-04-07,82,False
2012-04-08,85,False
2012-04-09,78,False
2012-04-10,75,False
2012-04-11,78,False
2012-04-12,75,False
2012-04-13,77,False
2012-04-14,80,False
2012-04-15,90,False
2012-04-16,79,False
2012-04-17,78,False
2012-04-18,77,False
2012-04-19,75,False
2012-04-20,74,False
2012-04-21,83,False
2012-04-22,93,False
2012-04-23,78,False
2012-04-24,79,False
2012-04-25,74,False
2012-04-26,75,False
2012-04-27,73,False
2012-04-28,82,False
2012-04-29,94,False
2012-04-30,79,False
2012-05-01,83,False
2012-05-02,75,False
2012-05-03,74,False
2012-05-04,76,False
2012-05-05,82,False
2012-05-06,87,False
2012-05-07,75,False
2012-05-08,75,False
2012-05-09,75,False
2012-05-10,74,False
2012-05-11,69,False
2012-05-12,80,False
2012-05-13,87,False
2012-05-14,76,False
2012-05-15,73,False
2012-05-16,71,False
2012-05-17,75,False
2012-05-18,71,False
2012-05-19,78,False
2012-05-20,88,False
2012-05-21,77,False
2012-05-22,71,False
2012-05-23,70,False
2012-05-24,68,False
2012-05-25,69,False
2012-05-26,70,False
2012-05-27,79,False
2012-05-28,74,False
2012-05-29,69,False
2012-05-30,70,False
2012-05-31,70,False
2012-06-01,71,False
2012-06-02,78,False
2012-06-03,89,False
2012-06-04,74,False
2012-06-05,73,False
2012-06-06,73,False
2012-06-07,75,False
2012-06-08,72,False
2012-06-09,78,False
2012-06-10,89,False
2012-06-11,73,False
2012-06-12,74,False
2012-06-13,74,False
2012-06-14,70,False
2012-06-15,71,False
2012-06-16,80,False
2012-06-17,87,False
2012-06-18,73,False
2012-06-19,71,False
2012-06-20,72,False
2012-06-21,76,False
2012-06-22,69,False
2012-06-23,79,False
2012-06-24,89,False
2012-06-25,75,False
2012-06-26,72,False
2012-06-27,74,False
2012-06-28,70,False
2012-06-29,71,False
2012-06-30,77,False
2012-07-01,86,False
2012-07-02,75,False
2012-07-03,75,False
2012-07-04,76,False
2012-07-05,72,False
2012-07-06,74,False
2012-07-07,80,False
2012-07-08,88,False
2012-07-09,75,False
2012-07-10,77,False
2012-07-11,75,False
2012-07-12,77,False
2012-07-13,76,False
2012-07-14,82,False
2012-07-15,87,False
2012-07-16,78,False
2012-07-17,76,False
2012-07-18,75,False
2012-07-19,74,False
2012-07-20,73,False
2012-07-21,80,False
2012-07-22,90,False
2012-07-23,74,False
2012-07-24,75,False
2012-07-25,72,False
2012-07-26,70,False
2012-07-27,72,False
2012-07-28,76,False
2012-07-29,85,False
2012-07-30,75,False
2012-07-31,74,False
2012-08-01,71,False
2012-08-02,73,False
2012-08-03,72,False
2012-08-04,76,False
2012-08-05,85,False
2012-08-06,76,False
2012-08-07,72,False
2012-08-08,73,False
2012-08-09,70,False
2012-08-10,69,False
2012-08-11,74,False
2012-08-12,84,False
2012-08-13,75,False
2012-08-14,74,False
2012-08-15,75,False
2012-08-16,73,False
2012-08-17,72,False
2012-08-18,75,False
2012-08-19,86,False
2012-08-20,76,False
2012-08-21,74,False
2012-08-22,75,False
2012-08-23,73,False
2012-08-24,73,False
2012-08-25,82,False
2012-08-26,85,False
2012-08-27,77,False
2012-08-28,75,False
2012-08-29,75,False
2012-08-30,74,False
2012-08-31,75,False
2012-09-01,78,False
2012-09-02,89,False
2012-09-03,78,False
2012-09-04,73,False
2012-09-05,72,False
2012-09-06,72,False
2012-09-07,73,False
2012-09-08,77,False
2012-09-09,87,False
2012-09-10,77,False
2012-09-11,74,False
2012-09-12,72,False
2012-09-13,74,False
2012-09-14,76,False
2012-09-15,78,False
2012-09-16,92,False
2012-09-17,79,False
2012-09-18,76,False
2012-09-19,76,False
2012-09-20,76,False
2012-09-21,75,False
2012-09-22,81,False
2012-09-23,94,False
2012-09-24,80,False
2012-09-25,77,False
2012-09-26,79,False
2012-09-27,76,False
2012-09-28,78,False
2012-09-29,84,False
2012-09-30,93,False
2012-10-01,77,False
2012-10-02,78,False
2012-10-03,78,False
2012-10-04,80,False
2012-10-05,81,False
2012-10-06,91,False
2012-10-07,100,False
2012-10-08,84,False
2012-10-09,84,False
2012-10-10,85,False
2012-10-11,84,False
2012-10-12,85,False
