date,EBAY,isPartial
2016-09-11,88,False
2016-09-12,79,False
2016-09-13,77,False
2016-09-14,76,False
2016-09-15,74,False
2016-09-16,77,False
2016-09-17,82,False
2016-09-18,91,False
2016-09-19,79,False
2016-09-20,77,False
2016-09-21,79,False
2016-09-22,74,False
2016-09-23,77,False
2016-09-24,82,False
2016-09-25,90,False
2016-09-26,80,False
2016-09-27,81,False
2016-09-28,80,False
2016-09-29,76,False
2016-09-30,76,False
2016-10-01,84,False
2016-10-02,88,False
2016-10-03,86,False
2016-10-04,78,False
2016-10-05,77,False
2016-10-06,75,False
2016-10-07,78,False
2016-10-08,84,False
2016-10-09,93,False
2016-10-10,82,False
2016-10-11,80,False
2016-10-12,82,False
2016-10-13,78,False
2016-10-14,78,False
2016-10-15,86,False
2016-10-16,91,False
2016-10-17,84,False
2016-10-18,81,False
2016-10-19,79,False
2016-10-20,75,False
2016-10-21,80,False
2016-10-22,88,False
2016-10-23,93,False
2016-10-24,83,False
2016-10-25,78,False
2016-10-26,77,False
2016-10-27,80,False
2016-10-28,75,False
2016-10-29,79,False
2016-10-30,90,False
2016-10-31,78,False
2016-11-01,82,False
2016-11-02,78,False
2016-11-03,76,False
2016-11-04,76,False
2016-11-05,83,False
2016-11-06,96,False
2016-11-07,80,False
2016-11-08,79,False
2016-11-09,67,False
2016-11-10,79,False
2016-11-11,80,False
2016-11-12,90,False
2016-11-13,95,False
2016-11-14,84,False
2016-11-15,83,False
2016-11-16,83,False
2016-11-17,78,False
2016-11-18,79,False
2016-11-19,87,False
2016-11-20,95,False
2016-11-21,85,False
2016-11-22,82,False
2016-11-23,80,False
2016-11-24,83,False
2016-11-25,93,False
2016-11-26,88,False
2016-11-27,98,False
2016-11-28,88,False
2016-11-29,85,False
2016-11-30,81,False
2016-12-01,80,False
2016-12-02,80,False
2016-12-03,88,False
2016-12-04,100,False
2016-12-05,84,False
2016-12-06,83,False
2016-12-07,82,False
2016-12-08,83,False
2016-12-09,78,False
2016-12-10,84,False
2016-12-11,93,False
2016-12-12,84,False
2016-12-13,83,False
2016-12-14,79,False
2016-12-15,77,False
2016-12-16,76,False
2016-12-17,80,False
2016-12-18,86,False
2016-12-19,76,False
2016-12-20,76,False
2016-12-21,71,False
2016-12-22,68,False
2016-12-23,63,False
2016-12-24,60,False
2016-12-25,72,False
2016-12-26,79,False
2016-12-27,80,False
2016-12-28,79,False
2016-12-29,79,False
2016-12-30,77,False
2016-12-31,68,False
2017-01-01,79,False
2017-01-02,85,False
2017-01-03,80,False
2017-01-04,78,False
2017-01-05,79,False
2017-01-06,79,False
2017-01-07,83,False
2017-01-08,90,False
2017-01-09,77,False
2017-01-10,75,False
