date,EBAY,isPartial
2016-05-04,80,False
2016-05-05,78,False
2016-05-06,75,False
2016-05-07,83,False
2016-05-08,91,False
2016-05-09,83,False
2016-05-10,81,False
2016-05-11,81,False
2016-05-12,81,False
2016-05-13,77,False
2016-05-14,84,False
2016-05-15,95,False
2016-05-16,89,False
2016-05-17,84,False
2016-05-18,83,False
2016-05-19,82,False
2016-05-20,77,False
2016-05-21,82,False
2016-05-22,95,False
2016-05-23,84,False
2016-05-24,80,False
2016-05-25,78,False
2016-05-26,82,False
2016-05-27,80,False
2016-05-28,81,False
2016-05-29,92,False
2016-05-30,86,False
2016-05-31,83,False
2016-06-01,82,False
2016-06-02,82,False
2016-06-03,79,False
2016-06-04,85,False
2016-06-05,94,False
2016-06-06,81,False
2016-06-07,82,False
2016-06-08,83,False
2016-06-09,82,False
2016-06-10,76,False
2016-06-11,84,False
2016-06-12,97,False
2016-06-13,83,False
2016-06-14,81,False
2016-06-15,80,False
2016-06-16,75,False
2016-06-17,77,False
2016-06-18,82,False
2016-06-19,93,False
2016-06-20,79,False
2016-06-21,79,False
2016-06-22,79,False
2016-06-23,75,False
2016-06-24,71,False
2016-06-25,81,False
2016-06-26,89,False
2016-06-27,79,False
2016-06-28,80,False
2016-06-29,78,False
2016-06-30,77,False
2016-07-01,78,False
2016-07-02,85,False
2016-07-03,94,False
2016-07-04,83,False
2016-07-05,81,False
2016-07-06,82,False
2016-07-07,78,False
2016-07-08,78,False
2016-07-09,84,False
2016-07-10,89,False
2016-07-11,84,False
2016-07-12,83,False
2016-07-13,81,False
2016-07-14,77,False
2016-07-15,75,False
2016-07-16,79,False
2016-07-17,91,False
2016-07-18,81,False
2016-07-19,77,False
2016-07-20,81,False
2016-07-21,78,False
2016-07-22,75,False
2016-07-23,83,False
2016-07-24,94,False
2016-07-25,82,False
2016-07-26,84,False
2016-07-27,83,False
2016-07-28,81,False
2016-07-29,80,False
2016-07-30,80,False
2016-07-31,92,False
2016-08-01,87,False
2016-08-02,84,False
2016-08-03,83,False
2016-08-04,82,False
2016-08-05,79,False
2016-08-06,81,False
2016-08-07,88,False
2016-08-08,79,False
2016-08-09,80,False
2016-08-10,79,False
2016-08-11,76,False
2016-08-12,77,False
2016-08-13,81,False
2016-08-14,86,False
2016-08-15,80,False
2016-08-16,78,False
2016-08-17,75,False
2016-08-18,75,False
2016-08-19,76,False
2016-08-20,82,False
2016-08-21,91,False
2016-08-22,82,False
2016-08-23,79,False
2016-08-24,77,False
2016-08-25,76,False
2016-08-26,75,False
2016-08-27,82,False
2016-08-28,89,False
2016-08-29,84,False
2016-08-30,80,False
2016-08-31,79,False
2016-09-01,78,False
2016-09-02,78,False
2016-09-03,84,False
2016-09-04,95,False
2016-09-05,83,False
2016-09-06,79,False
2016-09-07,79,False
2016-09-08,80,False
2016-09-09,76,False
2016-09-10,83,False
2016-09-11,90,False
2016-09-12,80,False
2016-09-13,77,False
2016-09-14,77,False
2016-09-15,76,False
2016-09-16,79,False
2016-09-17,83,False
2016-09-18,91,False
2016-09-19,84,False
2016-09-20,80,False
2016-09-21,80,False
2016-09-22,76,False
2016-09-23,76,False
2016-09-24,83,False
2016-09-25,91,False
2016-09-26,82,False
2016-09-27,81,False
2016-09-28,80,False
2016-09-29,78,False
2016-09-30,78,False
2016-10-01,85,False
2016-10-02,89,False
2016-10-03,86,False
2016-10-04,80,False
2016-10-05,78,False
2016-10-06,77,False
2016-10-07,78,False
2016-10-08,87,False
2016-10-09,94,False
2016-10-10,84,False
2016-10-11,83,False
2016-10-12,81,False
2016-10-13,80,False
2016-10-14,80,False
2016-10-15,88,False
2016-10-16,92,False
2016-10-17,86,False
2016-10-18,82,False
2016-10-19,79,False
2016-10-20,77,False
2016-10-21,81,False
2016-10-22,87,False
2016-10-23,93,False
2016-10-24,85,False
2016-10-25,80,False
2016-10-26,80,False
2016-10-27,80,False
2016-10-28,75,False
2016-10-29,81,False
2016-10-30,91,False
2016-10-31,81,False
2016-11-01,82,False
2016-11-02,80,False
2016-11-03,75,False
2016-11-04,79,False
2016-11-05,83,False
2016-11-06,96,False
2016-11-07,82,False
2016-11-08,79,False
2016-11-09,69,False
2016-11-10,80,False
2016-11-11,83,False
2016-11-12,91,False
2016-11-13,100,False
2016-11-14,83,False
2016-11-15,84,False
2016-11-16,85,False
2016-11-17,81,False
2016-11-18,81,False
2016-11-19,88,False
2016-11-20,95,False
2016-11-21,89,False
2016-11-22,85,False
2016-11-23,81,False
2016-11-24,86,False
2016-11-25,92,False
2016-11-26,93,False
2016-11-27,100,False
2016-11-28,88,False
2016-11-29,83,False
2016-11-30,84,False
2016-12-01,84,False
2016-12-02,82,False
2016-12-03,89,False
2016-12-04,100,False
2016-12-05,84,False
2016-12-06,85,False
2016-12-07,84,False
2016-12-08,85,False
2016-12-09,79,False
2016-12-10,85,False
2016-12-11,94,False
2016-12-12,87,False
2016-12-13,84,False
2016-12-14,81,False
2016-12-15,79,False
2016-12-16,78,False
2016-12-17,84,False
2016-12-18,91,False
2016-12-19,76,False
2016-12-20,75,False
2016-12-21,75,False
2016-12-22,70,False
2016-12-23,64,False
2016-12-24,61,False
2016-12-25,74,False
2016-12-26,83,False
2016-12-27,84,False
2016-12-28,82,False
2016-12-29,82,False
2016-12-30,78,False
2016-12-31,70,False
2017-01-01,80,False
2017-01-02,88,False
2017-01-03,84,False
2017-01-04,81,False
2017-01-05,81,False
2017-01-06,77,False
2017-01-07,83,False
2017-01-08,90,False
2017-01-09,79,False
2017-01-10,76,False
2017-01-11,75,False
2017-01-12,74,False
2017-01-13,74,False
2017-01-14,84,False
2017-01-15,91,False
2017-01-16,80,False
2017-01-17,78,False
2017-01-18,75,False
2017-01-19,75,False
