date,EBAY,isPartial
2014-12-01,90,False
2014-12-02,87,False
2014-12-03,83,False
2014-12-04,82,False
2014-12-05,81,False
2014-12-06,89,False
2014-12-07,100,False
2014-12-08,88,False
2014-12-09,87,False
2014-12-10,83,False
2014-12-11,84,False
2014-12-12,83,False
2014-12-13,89,False
2014-12-14,97,False
2014-12-15,83,False
2014-12-16,83,False
2014-12-17,81,False
2014-12-18,79,False
2014-12-19,76,False
2014-12-20,80,False
2014-12-21,85,False
2014-12-22,73,False
2014-12-23,69,False
2014-12-24,64,False
2014-12-25,78,False
2014-12-26,84,False
2014-12-27,87,False
2014-12-28,90,False
2014-12-29,82,False
2014-12-30,80,False
2014-12-31,69,False
2015-01-01,81,False
2015-01-02,87,False
2015-01-03,90,False
2015-01-04,93,False
2015-01-05,81,False
2015-01-06,80,False
2015-01-07,77,False
2015-01-08,77,False
2015-01-09,77,False
2015-01-10,86,False
2015-01-11,92,False
2015-01-12,80,False
2015-01-13,79,False
2015-01-14,78,False
2015-01-15,78,False
2015-01-16,78,False
2015-01-17,85,False
2015-01-18,94,False
2015-01-19,82,False
2015-01-20,79,False
2015-01-21,75,False
2015-01-22,77,False
2015-01-23,77,False
2015-01-24,83,False
2015-01-25,93,False
2015-01-26,79,False
2015-01-27,79,False
2015-01-28,77,False
2015-01-29,78,False
2015-01-30,75,False
2015-01-31,86,False
2015-02-01,92,False
2015-02-02,78,False
2015-02-03,75,False
2015-02-04,75,False
2015-02-05,77,False
2015-02-06,74,False
2015-02-07,81,False
2015-02-08,92,False
2015-02-09,79,False
2015-02-10,75,False
2015-02-11,75,False
2015-02-12,75,False
2015-02-13,73,False
2015-02-14,78,False
2015-02-15,89,False
2015-02-16,78,False
2015-02-17,76,False
2015-02-18,73,False
2015-02-19,75,False
2015-02-20,75,False
2015-02-21,82,False
2015-02-22,89,False
2015-02-23,76,False
2015-02-24,74,False
2015-02-25,72,False
2015-02-26,74,False
2015-02-27,70,False
2015-02-28,79,False
2015-03-01,88,False
2015-03-02,76,False
2015-03-03,72,False
2015-03-04,73,False
2015-03-05,72,False
2015-03-06,71,False
2015-03-07,78,False
2015-03-08,88,False
2015-03-09,75,False
2015-03-10,74,False
2015-03-11,73,False
2015-03-12,70,False
2015-03-13,69,False
2015-03-14,77,False
2015-03-15,86,False
2015-03-16,75,False
2015-03-17,73,False
2015-03-18,72,False
2015-03-19,72,False
2015-03-20,70,False
2015-03-21,80,False
2015-03-22,89,False
2015-03-23,77,False
2015-03-24,75,False
2015-03-25,70,False
2015-03-26,75,False
2015-03-27,72,False
2015-03-28,79,False
2015-03-29,91,False
2015-03-30,75,False
2015-03-31,76,False
2015-04-01,73,False
2015-04-02,71,False
2015-04-03,76,False
2015-04-04,76,False
2015-04-05,80,False
2015-04-06,78,False
2015-04-07,73,False
2015-04-08,73,False
2015-04-09,71,False
2015-04-10,70,False
2015-04-11,78,False
2015-04-12,85,False
2015-04-13,77,False
2015-04-14,72,False
2015-04-15,71,False
2015-04-16,72,False
2015-04-17,73,False
2015-04-18,78,False
2015-04-19,89,False
2015-04-20,74,False
2015-04-21,74,False
2015-04-22,73,False
2015-04-23,72,False
2015-04-24,71,False
2015-04-25,79,False
2015-04-26,88,False
2015-04-27,79,False
2015-04-28,75,False
2015-04-29,72,False
2015-04-30,71,False
2015-05-01,77,False
2015-05-02,75,False
2015-05-03,86,False
2015-05-04,75,False
2015-05-05,74,False
2015-05-06,73,False
2015-05-07,70,False
2015-05-08,68,False
2015-05-09,76,False
2015-05-10,83,False
2015-05-11,73,False
2015-05-12,72,False
2015-05-13,68,False
2015-05-14,71,False
2015-05-15,71,False
2015-05-16,77,False
2015-05-17,85,False
2015-05-18,74,False
2015-05-19,74,False
2015-05-20,70,False
2015-05-21,69,False
2015-05-22,68,False
2015-05-23,71,False
2015-05-24,77,False
2015-05-25,78,False
2015-05-26,74,False
2015-05-27,70,False
2015-05-28,70,False
2015-05-29,70,False
2015-05-30,76,False
2015-05-31,86,False
2015-06-01,75,False
2015-06-02,72,False
2015-06-03,69,False
2015-06-04,69,False
2015-06-05,68,False
2015-06-06,74,False
2015-06-07,80,False
2015-06-08,72,False
2015-06-09,71,False
2015-06-10,71,False
2015-06-11,69,False
2015-06-12,68,False
2015-06-13,75,False
2015-06-14,84,False
2015-06-15,73,False
2015-06-16,71,False
2015-06-17,70,False
2015-06-18,73,False
2015-06-19,69,False
2015-06-20,75,False
2015-06-21,84,False
2015-06-22,75,False
2015-06-23,74,False
2015-06-24,70,False
2015-06-25,70,False
2015-06-26,68,False
2015-06-27,74,False
2015-06-28,84,False
2015-06-29,73,False
2015-06-30,71,False
2015-07-01,67,False
2015-07-02,66,False
2015-07-03,65,False
2015-07-04,68,False
2015-07-05,80,False
2015-07-06,70,False
2015-07-07,70,False
2015-07-08,69,False
2015-07-09,68,False
2015-07-10,64,False
2015-07-11,69,False
2015-07-12,81,False
2015-07-13,72,False
2015-07-14,70,False
2015-07-15,69,False
2015-07-16,67,False
2015-07-17,68,False
2015-07-18,72,False
2015-07-19,84,False
2015-07-20,74,False
2015-07-21,71,False
2015-07-22,70,False
2015-07-23,69,False
2015-07-24,69,False
2015-07-25,74,False
2015-07-26,84,False
2015-07-27,73,False
2015-07-28,75,False
2015-07-29,72,False
2015-07-30,69,False
2015-07-31,68,False
2015-08-01,73,False
2015-08-02,80,False
2015-08-03,72,False
2015-08-04,74,False
2015-08-05,71,False
2015-08-06,69,False
2015-08-07,66,False
2015-08-08,71,False
2015-08-09,80,False
2015-08-10,73,False
2015-08-11,71,False
2015-08-12,70,False
2015-08-13,70,False
2015-08-14,68,False
