date,DISCA,isPartial
2017-05-12,39,False
2017-05-13,32,False
2017-05-14,19,False
2017-05-15,57,False
2017-05-16,52,False
2017-05-17,69,False
2017-05-18,23,False
2017-05-19,54,False
2017-05-20,34,False
2017-05-21,26,False
2017-05-22,58,False
2017-05-23,62,False
2017-05-24,52,False
2017-05-25,48,False
2017-05-26,12,False
2017-05-27,35,False
2017-05-28,42,False
2017-05-29,42,False
