date,DISCA,isPartial
2015-12-26,40,False
2015-12-27,19,False
2015-12-28,46,False
2015-12-29,34,False
2015-12-30,23,False
2015-12-31,19,False
2016-01-01,36,False
2016-01-02,26,False
2016-01-03,39,False
2016-01-04,50,False
2016-01-05,46,False
2016-01-06,29,False
2016-01-07,57,False
2016-01-08,52,False
2016-01-09,45,False
2016-01-10,37,False
2016-01-11,38,False
2016-01-12,49,False
2016-01-13,44,False
2016-01-14,22,False
2016-01-15,46,False
2016-01-16,45,False
2016-01-17,37,False
2016-01-18,56,False
2016-01-19,50,False
2016-01-20,55,False
2016-01-21,45,False
2016-01-22,40,False
2016-01-23,19,False
2016-01-24,25,False
2016-01-25,33,False
2016-01-26,61,False
2016-01-27,71,False
2016-01-28,22,False
2016-01-29,46,False
2016-01-30,32,False
2016-01-31,12,False
2016-02-01,49,False
2016-02-02,27,False
2016-02-03,39,False
2016-02-04,28,False
2016-02-05,52,False
2016-02-06,45,False
2016-02-07,32,False
2016-02-08,73,False
2016-02-09,50,False
2016-02-10,33,False
2016-02-11,39,False
2016-02-12,29,False
2016-02-13,56,False
2016-02-14,12,False
2016-02-15,60,False
2016-02-16,33,False
2016-02-17,66,False
2016-02-18,60,False
2016-02-19,28,False
2016-02-20,25,False
2016-02-21,50,False
2016-02-22,27,False
2016-02-23,32,False
2016-02-24,49,False
2016-02-25,60,False
2016-02-26,28,False
2016-02-27,56,False
2016-02-28,18,False
2016-02-29,58,False
2016-03-01,32,False
2016-03-02,38,False
2016-03-03,54,False
2016-03-04,34,False
2016-03-05,25,False
2016-03-06,37,False
2016-03-07,22,False
2016-03-08,33,False
2016-03-09,38,False
2016-03-10,49,False
2016-03-11,40,False
2016-03-12,25,False
2016-03-13,31,False
2016-03-14,22,False
2016-03-15,49,False
2016-03-16,38,False
2016-03-17,56,False
2016-03-18,29,False
2016-03-19,56,False
2016-03-20,12,False
2016-03-21,50,False
2016-03-22,44,False
2016-03-23,34,False
2016-03-24,29,False
2016-03-25,37,False
2016-03-26,52,False
2016-03-27,52,False
2016-03-28,23,False
2016-03-29,54,False
2016-03-30,44,False
2016-03-31,39,False
2016-04-01,40,False
2016-04-02,25,False
2016-04-03,19,False
2016-04-04,49,False
2016-04-05,38,False
2016-04-06,49,False
2016-04-07,55,False
2016-04-08,29,False
2016-04-09,13,False
2016-04-10,12,False
2016-04-11,60,False
2016-04-12,38,False
2016-04-13,50,False
2016-04-14,17,False
2016-04-15,23,False
2016-04-16,32,False
2016-04-17,62,False
2016-04-18,22,False
2016-04-19,65,False
2016-04-20,33,False
2016-04-21,33,False
2016-04-22,52,False
2016-04-23,38,False
2016-04-24,12,False
2016-04-25,48,False
2016-04-26,48,False
2016-04-27,33,False
2016-04-28,33,False
2016-04-29,29,False
2016-04-30,13,False
2016-05-01,19,False
2016-05-02,22,False
2016-05-03,55,False
2016-05-04,33,False
2016-05-05,34,False
2016-05-06,41,False
2016-05-07,46,False
2016-05-08,19,False
2016-05-09,44,False
2016-05-10,49,False
2016-05-11,33,False
2016-05-12,33,False
2016-05-13,80,False
2016-05-14,26,False
2016-05-15,25,False
2016-05-16,22,False
2016-05-17,22,False
2016-05-18,33,False
2016-05-19,49,False
2016-05-20,29,False
2016-05-21,33,False
2016-05-22,38,False
2016-05-23,27,False
2016-05-24,38,False
2016-05-25,28,False
2016-05-26,12,False
2016-05-27,47,False
2016-05-28,19,False
2016-05-29,52,False
2016-05-30,51,False
2016-05-31,55,False
2016-06-01,39,False
2016-06-02,28,False
2016-06-03,41,False
2016-06-04,13,False
2016-06-05,26,False
2016-06-06,44,False
2016-06-07,100,False
2016-06-08,50,False
2016-06-09,28,False
2016-06-10,17,False
2016-06-11,13,False
2016-06-12,32,False
2016-06-13,44,False
2016-06-14,44,False
2016-06-15,33,False
2016-06-16,28,False
2016-06-17,35,False
2016-06-18,20,False
2016-06-19,33,False
2016-06-20,50,False
2016-06-21,44,False
2016-06-22,39,False
2016-06-23,57,False
2016-06-24,35,False
2016-06-25,27,False
2016-06-26,33,False
2016-06-27,50,False
2016-06-28,45,False
2016-06-29,45,False
2016-06-30,23,False
2016-07-01,48,False
2016-07-02,41,False
2016-07-03,34,False
2016-07-04,41,False
2016-07-05,59,False
2016-07-06,42,False
2016-07-07,60,False
2016-07-08,37,False
2016-07-09,21,False
2016-07-10,40,False
2016-07-11,41,False
2016-07-12,41,False
2016-07-13,18,False
2016-07-14,17,False
2016-07-15,30,False
2016-07-16,20,False
2016-07-17,28,False
2016-07-18,24,False
2016-07-19,41,False
2016-07-20,54,False
2016-07-21,18,False
2016-07-22,55,False
2016-07-23,35,False
2016-07-24,55,False
2016-07-25,23,False
2016-07-26,35,False
2016-07-27,29,False
2016-07-28,35,False
2016-07-29,25,False
2016-07-30,41,False
2016-07-31,41,False
2016-08-01,58,False
2016-08-02,52,False
2016-08-03,18,False
2016-08-04,30,False
