date,DISCA,isPartial
2010-08-24,25,False
2010-08-25,68,False
2010-08-26,34,False
2010-08-27,36,False
2010-08-28,44,False
2010-08-29,22,False
2010-08-30,33,False
2010-08-31,25,False
2010-09-01,75,False
2010-09-02,51,False
2010-09-03,27,False
2010-09-04,44,False
2010-09-05,22,False
2010-09-06,17,False
2010-09-07,16,False
2010-09-08,33,False
2010-09-09,34,False
2010-09-10,35,False
2010-09-11,43,False
2010-09-12,52,False
2010-09-13,32,False
2010-09-14,64,False
2010-09-15,41,False
2010-09-16,17,False
2010-09-17,53,False
2010-09-18,21,False
2010-09-19,41,False
2010-09-20,49,False
2010-09-21,97,False
2010-09-22,65,False
2010-09-23,32,False
2010-09-24,17,False
2010-09-25,20,False
2010-09-26,59,False
2010-09-27,16,False
2010-09-28,48,False
2010-09-29,32,False
2010-09-30,16,False
2010-10-01,42,False
2010-10-02,62,False
2010-10-03,60,False
2010-10-04,32,False
2010-10-05,32,False
2010-10-06,48,False
2010-10-07,0,False
2010-10-08,34,False
2010-10-09,21,False
2010-10-10,61,False
2010-10-11,66,False
2010-10-12,41,False
2010-10-13,32,False
2010-10-14,56,False
2010-10-15,33,False
2010-10-16,20,False
2010-10-17,49,False
2010-10-18,39,False
2010-10-19,23,False
2010-10-20,47,False
2010-10-21,40,False
2010-10-22,58,False
2010-10-23,20,False
2010-10-24,29,False
2010-10-25,62,False
2010-10-26,31,False
2010-10-27,15,False
2010-10-28,47,False
2010-10-29,17,False
2010-10-30,30,False
2010-10-31,20,False
2010-11-01,24,False
2010-11-02,23,False
2010-11-03,60,False
2010-11-04,46,False
2010-11-05,0,False
2010-11-06,20,False
2010-11-07,19,False
2010-11-08,30,False
2010-11-09,60,False
2010-11-10,54,False
2010-11-11,31,False
2010-11-12,32,False
2010-11-13,69,False
2010-11-14,38,False
2010-11-15,54,False
2010-11-16,15,False
2010-11-17,31,False
2010-11-18,15,False
2010-11-19,41,False
2010-11-20,77,False
2010-11-21,37,False
2010-11-22,30,False
2010-11-23,23,False
2010-11-24,31,False
2010-11-25,17,False
2010-11-26,50,False
2010-11-27,29,False
2010-11-28,56,False
2010-11-29,15,False
2010-11-30,59,False
2010-12-01,15,False
2010-12-02,45,False
2010-12-03,48,False
2010-12-04,28,False
2010-12-05,19,False
2010-12-06,15,False
2010-12-07,30,False
2010-12-08,31,False
2010-12-09,46,False
2010-12-10,16,False
2010-12-11,19,False
2010-12-12,94,False
2010-12-13,45,False
2010-12-14,38,False
2010-12-15,31,False
2010-12-16,32,False
2010-12-17,83,False
2010-12-18,20,False
2010-12-19,59,False
2010-12-20,39,False
2010-12-21,39,False
2010-12-22,16,False
2010-12-23,34,False
2010-12-24,31,False
2010-12-25,71,False
2010-12-26,43,False
2010-12-27,51,False
2010-12-28,25,False
2010-12-29,50,False
2010-12-30,17,False
2010-12-31,41,False
2011-01-01,33,False
2011-01-02,29,False
2011-01-03,23,False
2011-01-04,52,False
2011-01-05,45,False
2011-01-06,70,False
2011-01-07,24,False
2011-01-08,37,False
2011-01-09,18,False
2011-01-10,44,False
2011-01-11,29,False
2011-01-12,29,False
2011-01-13,51,False
2011-01-14,45,False
2011-01-15,36,False
2011-01-16,44,False
2011-01-17,21,False
2011-01-18,100,False
2011-01-19,29,False
2011-01-20,50,False
2011-01-21,22,False
2011-01-22,35,False
2011-01-23,26,False
2011-01-24,28,False
2011-01-25,42,False
2011-01-26,14,False
2011-01-27,57,False
2011-01-28,30,False
2011-01-29,17,False
2011-01-30,33,False
2011-01-31,27,False
2011-02-01,40,False
2011-02-02,62,False
2011-02-03,42,False
2011-02-04,29,False
2011-02-05,26,False
2011-02-06,17,False
2011-02-07,27,False
2011-02-08,14,False
2011-02-09,28,False
2011-02-10,43,False
2011-02-11,37,False
2011-02-12,53,False
2011-02-13,26,False
2011-02-14,21,False
2011-02-15,14,False
2011-02-16,35,False
2011-02-17,49,False
2011-02-18,44,False
2011-02-19,43,False
2011-02-20,60,False
2011-02-21,42,False
2011-02-22,41,False
2011-02-23,56,False
2011-02-24,42,False
2011-02-25,29,False
2011-02-26,34,False
2011-02-27,17,False
2011-02-28,34,False
2011-03-01,55,False
2011-03-02,41,False
2011-03-03,28,False
2011-03-04,59,False
2011-03-05,35,False
2011-03-06,17,False
2011-03-07,43,False
2011-03-08,21,False
2011-03-09,82,False
2011-03-10,41,False
2011-03-11,28,False
2011-03-12,18,False
2011-03-13,17,False
2011-03-14,14,False
2011-03-15,42,False
2011-03-16,34,False
2011-03-17,42,False
2011-03-18,0,False
2011-03-19,17,False
2011-03-20,43,False
