date,DISCA,isPartial
2014-02-08,48,False
2014-02-09,12,False
2014-02-10,31,False
2014-02-11,20,False
2014-02-12,31,False
2014-02-13,10,False
2014-02-14,11,False
2014-02-15,0,False
2014-02-16,0,False
2014-02-17,31,False
2014-02-18,10,False
2014-02-19,41,False
2014-02-20,94,False
2014-02-21,43,False
2014-02-22,60,False
2014-02-23,12,False
2014-02-24,41,False
2014-02-25,21,False
2014-02-26,20,False
2014-02-27,62,False
2014-02-28,43,False
2014-03-01,0,False
2014-03-02,48,False
2014-03-03,21,False
2014-03-04,42,False
2014-03-05,52,False
2014-03-06,73,False
2014-03-07,11,False
2014-03-08,37,False
2014-03-09,24,False
2014-03-10,42,False
2014-03-11,82,False
2014-03-12,42,False
2014-03-13,31,False
2014-03-14,54,False
2014-03-15,37,False
2014-03-16,48,False
2014-03-17,41,False
2014-03-18,10,False
2014-03-19,51,False
2014-03-20,21,False
2014-03-21,11,False
2014-03-22,37,False
2014-03-23,0,False
2014-03-24,50,False
2014-03-25,20,False
2014-03-26,31,False
2014-03-27,31,False
2014-03-28,32,False
2014-03-29,25,False
2014-03-30,0,False
2014-03-31,20,False
2014-04-01,51,False
2014-04-02,21,False
2014-04-03,31,False
2014-04-04,11,False
2014-04-05,49,False
2014-04-06,12,False
2014-04-07,30,False
2014-04-08,41,False
2014-04-09,31,False
2014-04-10,10,False
2014-04-11,0,False
2014-04-12,12,False
2014-04-13,12,False
2014-04-14,42,False
2014-04-15,41,False
2014-04-16,63,False
2014-04-17,11,False
2014-04-18,0,False
2014-04-19,26,False
2014-04-20,26,False
2014-04-21,45,False
2014-04-22,31,False
2014-04-23,62,False
2014-04-24,52,False
2014-04-25,0,False
2014-04-26,37,False
2014-04-27,36,False
2014-04-28,31,False
2014-04-29,20,False
2014-04-30,41,False
2014-05-01,46,False
2014-05-02,22,False
2014-05-03,12,False
2014-05-04,49,False
2014-05-05,51,False
2014-05-06,51,False
2014-05-07,31,False
2014-05-08,52,False
2014-05-09,22,False
2014-05-10,25,False
2014-05-11,12,False
2014-05-12,40,False
2014-05-13,10,False
2014-05-14,31,False
2014-05-15,52,False
2014-05-16,43,False
2014-05-17,63,False
2014-05-18,37,False
2014-05-19,21,False
2014-05-20,20,False
2014-05-21,11,False
2014-05-22,11,False
2014-05-23,12,False
2014-05-24,14,False
2014-05-25,69,False
2014-05-26,12,False
2014-05-27,44,False
2014-05-28,56,False
2014-05-29,35,False
2014-05-30,24,False
2014-05-31,14,False
2014-06-01,55,False
2014-06-02,11,False
2014-06-03,22,False
2014-06-04,34,False
2014-06-05,34,False
2014-06-06,12,False
2014-06-07,29,False
2014-06-08,29,False
2014-06-09,35,False
2014-06-10,59,False
2014-06-11,34,False
2014-06-12,81,False
2014-06-13,36,False
2014-06-14,14,False
2014-06-15,14,False
2014-06-16,90,False
2014-06-17,68,False
2014-06-18,23,False
2014-06-19,0,False
2014-06-20,37,False
2014-06-21,0,False
2014-06-22,14,False
2014-06-23,58,False
2014-06-24,23,False
2014-06-25,23,False
2014-06-26,0,False
2014-06-27,25,False
2014-06-28,14,False
2014-06-29,70,False
2014-06-30,12,False
2014-07-01,35,False
2014-07-02,12,False
2014-07-03,24,False
2014-07-04,13,False
2014-07-05,42,False
2014-07-06,28,False
2014-07-07,23,False
2014-07-08,79,False
2014-07-09,46,False
2014-07-10,46,False
2014-07-11,48,False
2014-07-12,14,False
2014-07-13,55,False
2014-07-14,0,False
2014-07-15,45,False
2014-07-16,24,False
2014-07-17,23,False
2014-07-18,24,False
2014-07-19,0,False
2014-07-20,14,False
2014-07-21,46,False
2014-07-22,11,False
2014-07-23,95,False
2014-07-24,35,False
