date,DISCA,isPartial
2014-12-01,62,False
2014-12-02,42,False
2014-12-03,11,False
2014-12-04,74,False
2014-12-05,33,False
2014-12-06,0,False
2014-12-07,37,False
2014-12-08,44,False
2014-12-09,42,False
2014-12-10,53,False
2014-12-11,43,False
2014-12-12,34,False
2014-12-13,13,False
2014-12-14,13,False
2014-12-15,22,False
2014-12-16,21,False
2014-12-17,22,False
2014-12-18,56,False
2014-12-19,0,False
2014-12-20,40,False
2014-12-21,13,False
2014-12-22,34,False
2014-12-23,35,False
2014-12-24,13,False
2014-12-25,58,False
2014-12-26,13,False
2014-12-27,26,False
2014-12-28,38,False
2014-12-29,57,False
2014-12-30,23,False
2014-12-31,39,False
2015-01-01,27,False
2015-01-02,36,False
2015-01-03,37,False
2015-01-04,12,False
2015-01-05,11,False
2015-01-06,32,False
2015-01-07,31,False
2015-01-08,84,False
2015-01-09,32,False
2015-01-10,0,False
2015-01-11,36,False
2015-01-12,31,False
2015-01-13,41,False
2015-01-14,31,False
2015-01-15,52,False
2015-01-16,32,False
2015-01-17,36,False
2015-01-18,24,False
2015-01-19,41,False
2015-01-20,20,False
2015-01-21,30,False
2015-01-22,31,False
2015-01-23,21,False
2015-01-24,47,False
2015-01-25,24,False
2015-01-26,40,False
2015-01-27,40,False
2015-01-28,30,False
2015-01-29,41,False
2015-01-30,10,False
2015-01-31,24,False
2015-02-01,35,False
2015-02-02,30,False
2015-02-03,40,False
2015-02-04,40,False
2015-02-05,71,False
2015-02-06,32,False
2015-02-07,36,False
2015-02-08,35,False
2015-02-09,50,False
2015-02-10,30,False
2015-02-11,30,False
2015-02-12,41,False
2015-02-13,21,False
2015-02-14,61,False
2015-02-15,24,False
2015-02-16,11,False
2015-02-17,53,False
2015-02-18,51,False
2015-02-19,72,False
2015-02-20,64,False
2015-02-21,48,False
2015-02-22,47,False
2015-02-23,60,False
2015-02-24,100,False
2015-02-25,40,False
2015-02-26,20,False
2015-02-27,32,False
2015-02-28,23,False
2015-03-01,11,False
2015-03-02,30,False
2015-03-03,49,False
2015-03-04,40,False
2015-03-05,51,False
