date,DISCA,isPartial
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,6,False
2014-07-22,12,False
2014-07-23,12,False
2014-07-24,18,False
2014-07-25,38,False
2014-07-26,29,False
2014-07-27,0,False
2014-07-28,36,False
2014-07-29,30,False
2014-07-30,66,False
2014-07-31,36,False
2014-08-01,25,False
2014-08-02,7,False
2014-08-03,7,False
2014-08-04,12,False
2014-08-05,12,False
2014-08-06,12,False
2014-08-07,60,False
2014-08-08,100,False
2014-08-09,29,False
2014-08-10,28,False
2014-08-11,29,False
2014-08-12,52,False
2014-08-13,23,False
2014-08-14,36,False
2014-08-15,32,False
2014-08-16,7,False
2014-08-17,21,False
2014-08-18,47,False
2014-08-19,18,False
2014-08-20,17,False
2014-08-21,29,False
2014-08-22,18,False
2014-08-23,7,False
2014-08-24,14,False
2014-08-25,35,False
2014-08-26,23,False
2014-08-27,11,False
2014-08-28,18,False
2014-08-29,12,False
2014-08-30,7,False
2014-08-31,7,False
2014-09-01,6,False
2014-09-02,17,False
2014-09-03,6,False
2014-09-04,17,False
2014-09-05,12,False
2014-09-06,27,False
2014-09-07,13,False
2014-09-08,6,False
2014-09-09,11,False
2014-09-10,28,False
2014-09-11,6,False
2014-09-12,29,False
2014-09-13,7,False
2014-09-14,33,False
2014-09-15,17,False
2014-09-16,22,False
2014-09-17,22,False
2014-09-18,22,False
2014-09-19,23,False
2014-09-20,13,False
2014-09-21,19,False
2014-09-22,22,False
2014-09-23,33,False
2014-09-24,28,False
2014-09-25,22,False
2014-09-26,18,False
2014-09-27,7,False
2014-09-28,20,False
2014-09-29,11,False
2014-09-30,11,False
2014-10-01,22,False
2014-10-02,11,False
2014-10-03,6,False
2014-10-04,20,False
2014-10-05,6,False
2014-10-06,11,False
2014-10-07,5,False
2014-10-08,22,False
2014-10-09,6,False
2014-10-10,23,False
2014-10-11,7,False
2014-10-12,7,False
2014-10-13,16,False
2014-10-14,11,False
2014-10-15,16,False
2014-10-16,0,False
2014-10-17,23,False
2014-10-18,0,False
2014-10-19,0,False
2014-10-20,16,False
2014-10-21,5,False
2014-10-22,5,False
2014-10-23,11,False
2014-10-24,34,False
2014-10-25,26,False
2014-10-26,0,False
2014-10-27,5,False
2014-10-28,16,False
2014-10-29,33,False
2014-10-30,16,False
2014-10-31,17,False
2014-11-01,0,False
2014-11-02,13,False
2014-11-03,16,False
2014-11-04,32,False
2014-11-05,21,False
2014-11-06,32,False
2014-11-07,11,False
2014-11-08,0,False
2014-11-09,0,False
2014-11-10,11,False
2014-11-11,16,False
2014-11-12,21,False
2014-11-13,16,False
2014-11-14,45,False
2014-11-15,6,False
2014-11-16,12,False
2014-11-17,11,False
2014-11-18,0,False
2014-11-19,39,False
2014-11-20,5,False
2014-11-21,28,False
2014-11-22,19,False
2014-11-23,12,False
2014-11-24,16,False
2014-11-25,11,False
2014-11-26,11,False
2014-11-27,11,False
2014-11-28,11,False
2014-11-29,19,False
2014-11-30,18,False
2014-12-01,26,False
