date,DISCA,isPartial
2016-05-04,24,False
2016-05-05,65,False
2016-05-06,56,False
2016-05-07,23,False
2016-05-08,23,False
2016-05-09,24,False
2016-05-10,47,False
2016-05-11,24,False
2016-05-12,29,False
2016-05-13,50,False
2016-05-14,45,False
2016-05-15,16,False
2016-05-16,24,False
2016-05-17,28,False
2016-05-18,43,False
2016-05-19,38,False
2016-05-20,56,False
2016-05-21,22,False
2016-05-22,28,False
2016-05-23,19,False
2016-05-24,43,False
2016-05-25,24,False
2016-05-26,10,False
2016-05-27,51,False
2016-05-28,11,False
2016-05-29,11,False
2016-05-30,35,False
2016-05-31,48,False
2016-06-01,24,False
2016-06-02,44,False
2016-06-03,41,False
2016-06-04,23,False
2016-06-05,11,False
2016-06-06,34,False
2016-06-07,63,False
2016-06-08,34,False
2016-06-09,35,False
2016-06-10,30,False
2016-06-11,22,False
2016-06-12,22,False
2016-06-13,24,False
2016-06-14,33,False
2016-06-15,34,False
2016-06-16,43,False
2016-06-17,30,False
2016-06-18,23,False
2016-06-19,11,False
2016-06-20,63,False
2016-06-21,34,False
2016-06-22,34,False
2016-06-23,20,False
2016-06-24,31,False
2016-06-25,11,False
2016-06-26,17,False
2016-06-27,53,False
2016-06-28,20,False
2016-06-29,29,False
2016-06-30,15,False
2016-07-01,31,False
2016-07-02,23,False
2016-07-03,36,False
2016-07-04,36,False
2016-07-05,36,False
2016-07-06,31,False
2016-07-07,21,False
2016-07-08,54,False
2016-07-09,24,False
2016-07-10,18,False
2016-07-11,36,False
2016-07-12,51,False
2016-07-13,52,False
2016-07-14,25,False
2016-07-15,16,False
2016-07-16,18,False
2016-07-17,30,False
2016-07-18,15,False
2016-07-19,20,False
2016-07-20,47,False
2016-07-21,21,False
2016-07-22,32,False
2016-07-23,18,False
2016-07-24,30,False
2016-07-25,30,False
2016-07-26,35,False
2016-07-27,31,False
2016-07-28,31,False
2016-07-29,59,False
2016-07-30,24,False
2016-07-31,35,False
2016-08-01,30,False
2016-08-02,55,False
2016-08-03,31,False
2016-08-04,26,False
2016-08-05,27,False
2016-08-06,37,False
2016-08-07,19,False
2016-08-08,21,False
2016-08-09,36,False
2016-08-10,26,False
2016-08-11,38,False
2016-08-12,44,False
