date,DISCA,isPartial
2013-02-19,13,False
2013-02-20,53,False
2013-02-21,39,False
2013-02-22,0,False
2013-02-23,46,False
2013-02-24,45,False
2013-02-25,25,False
2013-02-26,13,False
2013-02-27,51,False
2013-02-28,26,False
2013-03-01,40,False
2013-03-02,15,False
2013-03-03,31,False
2013-03-04,26,False
2013-03-05,13,False
2013-03-06,26,False
2013-03-07,26,False
2013-03-08,27,False
2013-03-09,91,False
2013-03-10,30,False
2013-03-11,63,False
2013-03-12,25,False
2013-03-13,25,False
2013-03-14,0,False
2013-03-15,26,False
2013-03-16,0,False
2013-03-17,44,False
2013-03-18,25,False
2013-03-19,50,False
2013-03-20,26,False
2013-03-21,0,False
2013-03-22,53,False
2013-03-23,0,False
2013-03-24,0,False
2013-03-25,38,False
2013-03-26,39,False
2013-03-27,92,False
2013-03-28,41,False
2013-03-29,29,False
2013-03-30,47,False
2013-03-31,0,False
2013-04-01,53,False
2013-04-02,63,False
2013-04-03,38,False
2013-04-04,0,False
2013-04-05,39,False
2013-04-06,91,False
2013-04-07,15,False
2013-04-08,25,False
2013-04-09,38,False
2013-04-10,26,False
2013-04-11,13,False
2013-04-12,40,False
2013-04-13,46,False
2013-04-14,31,False
2013-04-15,64,False
2013-04-16,38,False
2013-04-17,38,False
2013-04-18,13,False
2013-04-19,67,False
2013-04-20,15,False
2013-04-21,0,False
2013-04-22,25,False
2013-04-23,38,False
2013-04-24,39,False
2013-04-25,52,False
2013-04-26,53,False
2013-04-27,15,False
2013-04-28,31,False
2013-04-29,38,False
2013-04-30,52,False
2013-05-01,14,False
2013-05-02,52,False
2013-05-03,40,False
2013-05-04,78,False
2013-05-05,31,False
2013-05-06,13,False
2013-05-07,90,False
2013-05-08,51,False
2013-05-09,79,False
2013-05-10,54,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,38,False
2013-05-14,25,False
2013-05-15,63,False
2013-05-16,13,False
2013-05-17,0,False
2013-05-18,31,False
2013-05-19,15,False
2013-05-20,51,False
2013-05-21,0,False
2013-05-22,62,False
2013-05-23,38,False
2013-05-24,66,False
2013-05-25,31,False
2013-05-26,46,False
2013-05-27,52,False
2013-05-28,12,False
2013-05-29,25,False
2013-05-30,26,False
2013-05-31,0,False
2013-06-01,30,False
2013-06-02,15,False
2013-06-03,61,False
2013-06-04,25,False
2013-06-05,13,False
2013-06-06,64,False
2013-06-07,40,False
2013-06-08,30,False
2013-06-09,0,False
2013-06-10,37,False
2013-06-11,0,False
2013-06-12,75,False
