date,DISCA,isPartial
2015-04-10,20,False
2015-04-11,80,False
2015-04-12,11,False
2015-04-13,28,False
2015-04-14,38,False
2015-04-15,19,False
2015-04-16,47,False
2015-04-17,69,False
2015-04-18,45,False
2015-04-19,33,False
2015-04-20,28,False
2015-04-21,76,False
2015-04-22,47,False
2015-04-23,29,False
2015-04-24,30,False
2015-04-25,33,False
2015-04-26,33,False
2015-04-27,37,False
2015-04-28,37,False
2015-04-29,28,False
2015-04-30,30,False
2015-05-01,21,False
2015-05-02,11,False
2015-05-03,11,False
2015-05-04,38,False
2015-05-05,9,False
2015-05-06,28,False
2015-05-07,38,False
2015-05-08,20,False
2015-05-09,57,False
2015-05-10,45,False
2015-05-11,76,False
2015-05-12,19,False
2015-05-13,28,False
2015-05-14,29,False
2015-05-15,30,False
2015-05-16,23,False
2015-05-17,22,False
2015-05-18,28,False
2015-05-19,28,False
2015-05-20,37,False
2015-05-21,39,False
2015-05-22,10,False
2015-05-23,22,False
2015-05-24,80,False
2015-05-25,29,False
2015-05-26,28,False
2015-05-27,37,False
2015-05-28,28,False
2015-05-29,20,False
2015-05-30,11,False
2015-05-31,34,False
2015-06-01,19,False
2015-06-02,28,False
2015-06-03,28,False
2015-06-04,19,False
2015-06-05,50,False
2015-06-06,11,False
2015-06-07,11,False
2015-06-08,28,False
2015-06-09,37,False
2015-06-10,37,False
2015-06-11,29,False
2015-06-12,40,False
2015-06-13,12,False
2015-06-14,56,False
2015-06-15,65,False
2015-06-16,28,False
2015-06-17,19,False
2015-06-18,10,False
2015-06-19,70,False
2015-06-20,68,False
2015-06-21,34,False
2015-06-22,47,False
2015-06-23,47,False
2015-06-24,47,False
2015-06-25,48,False
2015-06-26,39,False
2015-06-27,46,False
2015-06-28,11,False
2015-06-29,57,False
2015-06-30,9,False
2015-07-01,38,False
2015-07-02,19,False
2015-07-03,10,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,19,False
2015-07-07,47,False
2015-07-08,28,False
2015-07-09,10,False
2015-07-10,0,False
2015-07-11,69,False
2015-07-12,57,False
2015-07-13,28,False
2015-07-14,9,False
2015-07-15,29,False
2015-07-16,0,False
2015-07-17,10,False
2015-07-18,49,False
2015-07-19,12,False
2015-07-20,20,False
2015-07-21,38,False
2015-07-22,47,False
2015-07-23,38,False
2015-07-24,30,False
2015-07-25,11,False
2015-07-26,23,False
2015-07-27,37,False
2015-07-28,66,False
2015-07-29,38,False
2015-07-30,29,False
2015-07-31,30,False
2015-08-01,23,False
2015-08-02,23,False
2015-08-03,28,False
2015-08-04,9,False
2015-08-05,28,False
2015-08-06,57,False
2015-08-07,20,False
2015-08-08,11,False
2015-08-09,11,False
2015-08-10,38,False
2015-08-11,28,False
2015-08-12,9,False
2015-08-13,47,False
2015-08-14,29,False
2015-08-15,0,False
2015-08-16,55,False
2015-08-17,28,False
2015-08-18,47,False
2015-08-19,0,False
2015-08-20,19,False
2015-08-21,20,False
2015-08-22,33,False
2015-08-23,43,False
2015-08-24,18,False
2015-08-25,36,False
2015-08-26,65,False
2015-08-27,28,False
2015-08-28,39,False
2015-08-29,33,False
2015-08-30,0,False
2015-08-31,18,False
2015-09-01,27,False
2015-09-02,28,False
2015-09-03,18,False
2015-09-04,19,False
2015-09-05,54,False
2015-09-06,33,False
2015-09-07,0,False
2015-09-08,45,False
2015-09-09,36,False
2015-09-10,45,False
2015-09-11,19,False
2015-09-12,10,False
2015-09-13,41,False
2015-09-14,26,False
2015-09-15,44,False
2015-09-16,18,False
2015-09-17,9,False
2015-09-18,56,False
2015-09-19,21,False
2015-09-20,0,False
2015-09-21,36,False
2015-09-22,18,False
2015-09-23,18,False
2015-09-24,46,False
2015-09-25,48,False
2015-09-26,64,False
2015-09-27,11,False
2015-09-28,17,False
2015-09-29,26,False
2015-09-30,44,False
2015-10-01,18,False
2015-10-02,75,False
2015-10-03,31,False
2015-10-04,10,False
2015-10-05,27,False
2015-10-06,53,False
2015-10-07,9,False
2015-10-08,35,False
2015-10-09,28,False
2015-10-10,11,False
2015-10-11,42,False
2015-10-12,45,False
2015-10-13,43,False
2015-10-14,26,False
2015-10-15,53,False
2015-10-16,46,False
2015-10-17,10,False
2015-10-18,10,False
2015-10-19,52,False
2015-10-20,43,False
2015-10-21,44,False
2015-10-22,44,False
2015-10-23,9,False
2015-10-24,10,False
2015-10-25,10,False
2015-10-26,52,False
2015-10-27,43,False
2015-10-28,17,False
2015-10-29,9,False
2015-10-30,18,False
2015-10-31,21,False
2015-11-01,32,False
2015-11-02,44,False
2015-11-03,17,False
2015-11-04,17,False
2015-11-05,78,False
2015-11-06,27,False
2015-11-07,41,False
2015-11-08,20,False
2015-11-09,17,False
2015-11-10,35,False
2015-11-11,27,False
2015-11-12,18,False
2015-11-13,9,False
2015-11-14,20,False
2015-11-15,30,False
2015-11-16,26,False
2015-11-17,35,False
2015-11-18,51,False
2015-11-19,44,False
2015-11-20,0,False
2015-11-21,40,False
2015-11-22,30,False
2015-11-23,18,False
2015-11-24,0,False
2015-11-25,44,False
2015-11-26,100,False
2015-11-27,19,False
2015-11-28,31,False
2015-11-29,10,False
2015-11-30,34,False
2015-12-01,8,False
2015-12-02,61,False
2015-12-03,35,False
2015-12-04,36,False
2015-12-05,10,False
2015-12-06,10,False
2015-12-07,9,False
2015-12-08,9,False
2015-12-09,43,False
2015-12-10,53,False
2015-12-11,27,False
2015-12-12,10,False
2015-12-13,20,False
2015-12-14,35,False
2015-12-15,9,False
2015-12-16,9,False
2015-12-17,28,False
2015-12-18,48,False
2015-12-19,11,False
2015-12-20,0,False
2015-12-21,9,False
2015-12-22,19,False
2015-12-23,20,False
2015-12-24,0,False
2015-12-25,12,False
2015-12-26,44,False
