date,DISCA,isPartial
2013-06-29,43,False
2013-06-30,28,False
2013-07-01,35,False
2013-07-02,11,False
2013-07-03,59,False
2013-07-04,12,False
2013-07-05,63,False
2013-07-06,15,False
2013-07-07,0,False
2013-07-08,47,False
2013-07-09,35,False
2013-07-10,71,False
2013-07-11,24,False
2013-07-12,37,False
2013-07-13,0,False
2013-07-14,14,False
2013-07-15,24,False
2013-07-16,12,False
2013-07-17,59,False
2013-07-18,12,False
2013-07-19,74,False
2013-07-20,0,False
2013-07-21,0,False
2013-07-22,46,False
2013-07-23,23,False
2013-07-24,59,False
2013-07-25,59,False
2013-07-26,74,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,12,False
2013-07-30,34,False
2013-07-31,12,False
2013-08-01,48,False
2013-08-02,0,False
2013-08-03,72,False
2013-08-04,14,False
2013-08-05,24,False
2013-08-06,0,False
2013-08-07,12,False
2013-08-08,12,False
2013-08-09,25,False
2013-08-10,14,False
2013-08-11,28,False
2013-08-12,12,False
2013-08-13,70,False
2013-08-14,12,False
2013-08-15,25,False
2013-08-16,0,False
2013-08-17,85,False
2013-08-18,0,False
2013-08-19,35,False
2013-08-20,23,False
2013-08-21,23,False
2013-08-22,47,False
2013-08-23,60,False
2013-08-24,28,False
2013-08-25,41,False
2013-08-26,45,False
2013-08-27,45,False
2013-08-28,23,False
2013-08-29,46,False
2013-08-30,24,False
2013-08-31,14,False
2013-09-01,27,False
2013-09-02,23,False
2013-09-03,45,False
2013-09-04,11,False
2013-09-05,23,False
2013-09-06,23,False
2013-09-07,0,False
2013-09-08,26,False
2013-09-09,22,False
2013-09-10,32,False
2013-09-11,22,False
2013-09-12,0,False
2013-09-13,23,False
2013-09-14,0,False
2013-09-15,13,False
2013-09-16,0,False
2013-09-17,11,False
2013-09-18,33,False
2013-09-19,33,False
2013-09-20,23,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,56,False
2013-09-24,33,False
2013-09-25,22,False
2013-09-26,45,False
2013-09-27,58,False
2013-09-28,40,False
2013-09-29,52,False
2013-09-30,22,False
2013-10-01,43,False
2013-10-02,11,False
2013-10-03,22,False
2013-10-04,11,False
2013-10-05,39,False
2013-10-06,13,False
2013-10-07,44,False
