date,symbol
2015-12-26,50
2015-12-27,51
2015-12-28,54
2015-12-29,56
2015-12-30,58
2015-12-31,56
2016-01-01,52
2016-01-02,54
2016-01-03,56
2016-01-04,65
2016-01-05,71
2016-01-06,76
2016-01-07,77
2016-01-08,73
2016-01-09,59
2016-01-10,61
2016-01-11,72
2016-01-12,75
2016-01-13,77
2016-01-14,75
2016-01-15,72
2016-01-16,57
2016-01-17,59
2016-01-18,66
2016-01-19,76
2016-01-20,79
2016-01-21,79
2016-01-22,74
2016-01-23,59
2016-01-24,65
2016-01-25,75
2016-01-26,78
2016-01-27,79
2016-01-28,81
2016-01-29,74
2016-01-30,59
2016-01-31,62
2016-02-01,76
2016-02-02,79
2016-02-03,82
2016-02-04,80
2016-02-05,74
2016-02-06,59
2016-02-07,63
2016-02-08,79
2016-02-09,82
2016-02-10,81
2016-02-11,82
2016-02-12,72
2016-02-13,58
2016-02-14,61
2016-02-15,68
2016-02-16,75
2016-02-17,79
2016-02-18,77
2016-02-19,72
2016-02-20,58
2016-02-21,62
2016-02-22,77
2016-02-23,80
2016-02-24,79
2016-02-25,79
2016-02-26,74
2016-02-27,56
2016-02-28,62
2016-02-29,74
2016-03-01,79
2016-03-02,81
2016-03-03,80
2016-03-04,75
2016-03-05,59
2016-03-06,64
2016-03-07,79
2016-03-08,82
2016-03-09,79
2016-03-10,80
2016-03-11,75
2016-03-12,56
2016-03-13,63
2016-03-14,82
2016-03-15,79
2016-03-16,78
2016-03-17,77
2016-03-18,70
2016-03-19,57
2016-03-20,62
2016-03-21,75
2016-03-22,78
2016-03-23,77
2016-03-24,70
2016-03-25,62
2016-03-26,59
2016-03-27,60
2016-03-28,70
2016-03-29,74
2016-03-30,78
2016-03-31,74
2016-04-01,69
2016-04-02,57
2016-04-03,61
2016-04-04,74
2016-04-05,76
2016-04-06,78
2016-04-07,78
2016-04-08,71
2016-04-09,59
2016-04-10,62
2016-04-11,74
2016-04-12,78
2016-04-13,78
2016-04-14,80
2016-04-15,73
2016-04-16,58
2016-04-17,61
2016-04-18,78
2016-04-19,80
2016-04-20,83
2016-04-21,100
2016-04-22,100
2016-04-23,69
2016-04-24,71
2016-04-25,82
2016-04-26,82
2016-04-27,83
2016-04-28,81
2016-04-29,76
2016-04-30,59
2016-05-01,63
2016-05-02,78
2016-05-03,80
2016-05-04,80
2016-05-05,78
2016-05-06,73
2016-05-07,58
2016-05-08,62
2016-05-09,77
2016-05-10,80
2016-05-11,79
2016-05-12,77
2016-05-13,74
2016-05-14,59
2016-05-15,63
2016-05-16,76
2016-05-17,77
2016-05-18,79
2016-05-19,78
2016-05-20,70
2016-05-21,57
2016-05-22,60
2016-05-23,71
2016-05-24,74
2016-05-25,74
2016-05-26,73
2016-05-27,67
2016-05-28,54
2016-05-29,57
2016-05-30,63
2016-05-31,71
2016-06-01,71
2016-06-02,73
2016-06-03,66
2016-06-04,55
2016-06-05,58
2016-06-06,70
2016-06-07,71
2016-06-08,71
2016-06-09,69
2016-06-10,65
2016-06-11,54
2016-06-12,57
2016-06-13,67
2016-06-14,67
2016-06-15,68
2016-06-16,67
2016-06-17,62
2016-06-18,55
2016-06-19,58
2016-06-20,66
2016-06-21,67
2016-06-22,67
2016-06-23,65
2016-06-24,63
2016-06-25,53
2016-06-26,56
2016-06-27,65
2016-06-28,66
2016-06-29,65
2016-06-30,66
2016-07-01,60
2016-07-02,53
2016-07-03,55
2016-07-04,57
2016-07-05,61
2016-07-06,64
2016-07-07,65
2016-07-08,65
2016-07-09,57
2016-07-10,56
2016-07-11,65
2016-07-12,64
2016-07-13,68
2016-07-14,68
2016-07-15,61
2016-07-16,52
2016-07-17,55
2016-07-18,64
2016-07-19,66
2016-07-20,66
2016-07-21,65
2016-07-22,61
2016-07-23,54
2016-07-24,57
2016-07-25,64
2016-07-26,66
2016-07-27,68
2016-07-28,66
2016-07-29,62
2016-07-30,55
2016-07-31,57
2016-08-01,63
2016-08-02,64
2016-08-03,67
2016-08-04,66
2016-08-05,62
2016-08-06,55
2016-08-07,56
2016-08-08,64
2016-08-09,65
2016-08-10,66
2016-08-11,68
2016-08-12,62
2016-08-13,56
2016-08-14,57
2016-08-15,64
2016-08-16,69
2016-08-17,70
2016-08-18,69
2016-08-19,64
2016-08-20,56
2016-08-21,57
2016-08-22,71
2016-08-23,72
2016-08-24,73
2016-08-25,73
2016-08-26,69
2016-08-27,57
2016-08-28,58
2016-08-29,73
2016-08-30,74
2016-08-31,76
2016-09-01,75
2016-09-02,71
2016-09-03,56
2016-09-04,59
2016-09-05,64
2016-09-06,77
2016-09-07,81
2016-09-08,84
2016-09-09,75
2016-09-10,59
2016-09-11,64
