date,symbol
2011-09-18,69
2011-09-19,80
2011-09-20,81
2011-09-21,82
2011-09-22,85
2011-09-23,77
2011-09-24,61
2011-09-25,70
2011-09-26,81
2011-09-27,81
2011-09-28,83
2011-09-29,82
2011-09-30,77
2011-10-01,59
2011-10-02,68
2011-10-03,82
2011-10-04,81
2011-10-05,82
2011-10-06,83
2011-10-07,74
2011-10-08,59
2011-10-09,66
2011-10-10,78
2011-10-11,83
2011-10-12,87
2011-10-13,80
2011-10-14,75
2011-10-15,60
2011-10-16,69
2011-10-17,80
2011-10-18,83
2011-10-19,83
2011-10-20,82
2011-10-21,73
2011-10-22,61
2011-10-23,67
2011-10-24,81
2011-10-25,82
2011-10-26,82
2011-10-27,83
2011-10-28,78
2011-10-29,64
2011-10-30,70
2011-10-31,82
2011-11-01,79
2011-11-02,85
2011-11-03,81
2011-11-04,76
2011-11-05,59
2011-11-06,68
2011-11-07,78
2011-11-08,81
2011-11-09,85
2011-11-10,82
2011-11-11,73
2011-11-12,60
2011-11-13,67
2011-11-14,82
2011-11-15,86
2011-11-16,84
2011-11-17,87
2011-11-18,77
2011-11-19,60
2011-11-20,66
2011-11-21,76
2011-11-22,81
2011-11-23,72
2011-11-24,63
2011-11-25,59
2011-11-26,59
2011-11-27,68
2011-11-28,78
2011-11-29,81
2011-11-30,86
2011-12-01,81
2011-12-02,76
2011-12-03,61
2011-12-04,68
2011-12-05,80
2011-12-06,83
2011-12-07,81
2011-12-08,80
2011-12-09,76
2011-12-10,62
2011-12-11,66
2011-12-12,77
2011-12-13,80
2011-12-14,79
2011-12-15,77
2011-12-16,70
2011-12-17,54
2011-12-18,61
2011-12-19,67
2011-12-20,69
2011-12-21,68
2011-12-22,66
2011-12-23,59
2011-12-24,56
2011-12-25,56
2011-12-26,50
2011-12-27,58
2011-12-28,60
2011-12-29,59
2011-12-30,60
2011-12-31,58
2012-01-01,56
2012-01-02,61
2012-01-03,69
2012-01-04,72
2012-01-05,75
2012-01-06,72
2012-01-07,61
2012-01-08,66
2012-01-09,75
2012-01-10,77
2012-01-11,79
2012-01-12,79
2012-01-13,75
2012-01-14,60
2012-01-15,65
2012-01-16,69
2012-01-17,77
2012-01-18,80
2012-01-19,80
2012-01-20,75
2012-01-21,63
2012-01-22,70
2012-01-23,80
2012-01-24,82
2012-01-25,83
2012-01-26,82
2012-01-27,79
2012-01-28,63
2012-01-29,67
2012-01-30,80
2012-01-31,83
2012-02-01,86
2012-02-02,90
2012-02-03,81
2012-02-04,63
2012-02-05,69
2012-02-06,80
2012-02-07,84
2012-02-08,86
2012-02-09,87
2012-02-10,82
2012-02-11,63
2012-02-12,66
2012-02-13,80
2012-02-14,89
2012-02-15,82
2012-02-16,83
2012-02-17,74
2012-02-18,61
2012-02-19,65
2012-02-20,75
2012-02-21,82
2012-02-22,84
2012-02-23,82
2012-02-24,79
2012-02-25,63
2012-02-26,69
2012-02-27,80
2012-02-28,85
2012-02-29,83
2012-03-01,84
2012-03-02,78
2012-03-03,65
2012-03-04,70
2012-03-05,85
2012-03-06,88
2012-03-07,86
2012-03-08,87
2012-03-09,81
2012-03-10,67
2012-03-11,74
2012-03-12,86
2012-03-13,89
2012-03-14,96
2012-03-15,91
2012-03-16,81
2012-03-17,70
2012-03-18,75
2012-03-19,85
2012-03-20,87
2012-03-21,91
2012-03-22,90
2012-03-23,84
2012-03-24,69
2012-03-25,74
2012-03-26,85
2012-03-27,93
2012-03-28,89
2012-03-29,91
2012-03-30,80
2012-03-31,66
2012-04-01,71
2012-04-02,82
2012-04-03,85
2012-04-04,84
2012-04-05,82
2012-04-06,73
2012-04-07,67
2012-04-08,71
2012-04-09,78
2012-04-10,80
2012-04-11,83
2012-04-12,82
2012-04-13,77
2012-04-14,66
2012-04-15,71
2012-04-16,82
2012-04-17,85
2012-04-18,86
2012-04-19,86
2012-04-20,79
2012-04-21,64
2012-04-22,72
2012-04-23,83
2012-04-24,85
2012-04-25,85
2012-04-26,85
2012-04-27,77
2012-04-28,66
2012-04-29,72
2012-04-30,86
2012-05-01,90
2012-05-02,88
2012-05-03,86
2012-05-04,82
2012-05-05,67
2012-05-06,72
2012-05-07,83
2012-05-08,87
2012-05-09,87
2012-05-10,86
2012-05-11,80
2012-05-12,66
2012-05-13,73
2012-05-14,84
2012-05-15,87
2012-05-16,86
2012-05-17,90
2012-05-18,100
2012-05-19,67
2012-05-20,70
2012-05-21,84
2012-05-22,85
2012-05-23,85
2012-05-24,80
2012-05-25,75
2012-05-26,62
2012-05-27,64
2012-05-28,71
2012-05-29,77
2012-05-30,82
2012-05-31,79
2012-06-01,74
2012-06-02,64
2012-06-03,67
2012-06-04,76
