date,AMZN,isPartial
2011-02-02,27,False
2011-02-03,32,False
2011-02-04,15,False
2011-02-05,2,False
2011-02-06,5,False
2011-02-07,19,False
2011-02-08,26,False
2011-02-09,36,False
2011-02-10,24,False
2011-02-11,28,False
2011-02-12,10,False
2011-02-13,5,False
2011-02-14,22,False
2011-02-15,25,False
2011-02-16,24,False
2011-02-17,14,False
2011-02-18,28,False
2011-02-19,15,False
2011-02-20,2,False
2011-02-21,14,False
2011-02-22,29,False
2011-02-23,26,False
2011-02-24,24,False
2011-02-25,21,False
2011-02-26,7,False
2011-02-27,0,False
2011-02-28,22,False
2011-03-01,22,False
2011-03-02,20,False
2011-03-03,20,False
2011-03-04,17,False
2011-03-05,10,False
2011-03-06,0,False
2011-03-07,12,False
2011-03-08,18,False
2011-03-09,22,False
2011-03-10,30,False
2011-03-11,22,False
2011-03-12,10,False
2011-03-13,5,False
2011-03-14,21,False
2011-03-15,20,False
2011-03-16,30,False
2011-03-17,22,False
2011-03-18,8,False
2011-03-19,12,False
2011-03-20,12,False
2011-03-21,14,False
2011-03-22,18,False
2011-03-23,20,False
2011-03-24,26,False
2011-03-25,19,False
2011-03-26,7,False
2011-03-27,0,False
2011-03-28,16,False
2011-03-29,28,False
2011-03-30,49,False
2011-03-31,18,False
2011-04-01,23,False
2011-04-02,10,False
2011-04-03,10,False
2011-04-04,10,False
2011-04-05,20,False
2011-04-06,28,False
2011-04-07,20,False
2011-04-08,21,False
2011-04-09,8,False
2011-04-10,3,False
2011-04-11,29,False
2011-04-12,31,False
2011-04-13,12,False
2011-04-14,14,False
2011-04-15,17,False
2011-04-16,5,False
2011-04-17,3,False
2011-04-18,40,False
2011-04-19,28,False
2011-04-20,31,False
2011-04-21,22,False
2011-04-22,19,False
2011-04-23,24,False
2011-04-24,8,False
2011-04-25,42,False
2011-04-26,59,False
2011-04-27,90,False
2011-04-28,48,False
2011-04-29,38,False
2011-04-30,20,False
2011-05-01,10,False
2011-05-02,34,False
2011-05-03,25,False
2011-05-04,28,False
2011-05-05,34,False
2011-05-06,19,False
2011-05-07,8,False
2011-05-08,10,False
2011-05-09,23,False
2011-05-10,39,False
2011-05-11,25,False
