date,AMZN,isPartial
2012-10-12,10,False
2012-10-13,6,False
2012-10-14,3,False
2012-10-15,17,False
2012-10-16,15,False
2012-10-17,17,False
2012-10-18,15,False
2012-10-19,15,False
2012-10-20,9,False
2012-10-21,5,False
2012-10-22,16,False
2012-10-23,22,False
2012-10-24,19,False
2012-10-25,59,False
2012-10-26,60,False
2012-10-27,12,False
2012-10-28,5,False
2012-10-29,11,False
2012-10-30,8,False
2012-10-31,20,False
2012-11-01,17,False
2012-11-02,10,False
2012-11-03,5,False
2012-11-04,6,False
2012-11-05,17,False
2012-11-06,16,False
2012-11-07,16,False
2012-11-08,14,False
2012-11-09,19,False
2012-11-10,7,False
2012-11-11,9,False
2012-11-12,9,False
2012-11-13,11,False
2012-11-14,12,False
2012-11-15,8,False
2012-11-16,13,False
2012-11-17,6,False
2012-11-18,8,False
2012-11-19,9,False
2012-11-20,19,False
2012-11-21,17,False
2012-11-22,13,False
2012-11-23,12,False
2012-11-24,7,False
2012-11-25,3,False
2012-11-26,17,False
2012-11-27,18,False
2012-11-28,14,False
2012-11-29,21,False
2012-11-30,16,False
2012-12-01,7,False
2012-12-02,8,False
2012-12-03,24,False
2012-12-04,16,False
2012-12-05,14,False
2012-12-06,14,False
2012-12-07,11,False
2012-12-08,5,False
2012-12-09,7,False
2012-12-10,22,False
2012-12-11,16,False
2012-12-12,10,False
2012-12-13,13,False
2012-12-14,15,False
2012-12-15,4,False
2012-12-16,5,False
2012-12-17,7,False
2012-12-18,10,False
2012-12-19,15,False
2012-12-20,17,False
2012-12-21,19,False
2012-12-22,6,False
2012-12-23,2,False
2012-12-24,9,False
2012-12-25,7,False
2012-12-26,11,False
2012-12-27,20,False
2012-12-28,21,False
2012-12-29,9,False
2012-12-30,2,False
2012-12-31,18,False
2013-01-01,8,False
2013-01-02,19,False
2013-01-03,21,False
2013-01-04,13,False
2013-01-05,8,False
2013-01-06,2,False
2013-01-07,24,False
2013-01-08,30,False
2013-01-09,10,False
2013-01-10,14,False
2013-01-11,18,False
2013-01-12,10,False
2013-01-13,5,False
2013-01-14,18,False
2013-01-15,15,False
2013-01-16,16,False
2013-01-17,18,False
2013-01-18,17,False
2013-01-19,9,False
2013-01-20,4,False
2013-01-21,14,False
2013-01-22,13,False
2013-01-23,25,False
2013-01-24,28,False
2013-01-25,30,False
2013-01-26,14,False
2013-01-27,4,False
2013-01-28,26,False
2013-01-29,100,False
2013-01-30,94,False
2013-01-31,56,False
2013-02-01,38,False
2013-02-02,7,False
2013-02-03,9,False
2013-02-04,21,False
2013-02-05,18,False
2013-02-06,30,False
2013-02-07,23,False
2013-02-08,20,False
2013-02-09,6,False
2013-02-10,5,False
2013-02-11,23,False
2013-02-12,19,False
2013-02-13,17,False
2013-02-14,18,False
2013-02-15,19,False
2013-02-16,6,False
2013-02-17,4,False
2013-02-18,12,False
2013-02-19,18,False
2013-02-20,19,False
2013-02-21,19,False
2013-02-22,23,False
2013-02-23,6,False
2013-02-24,4,False
2013-02-25,16,False
2013-02-26,18,False
2013-02-27,19,False
2013-02-28,11,False
2013-03-01,14,False
2013-03-02,7,False
2013-03-03,3,False
2013-03-04,16,False
2013-03-05,21,False
2013-03-06,20,False
2013-03-07,21,False
2013-03-08,18,False
2013-03-09,9,False
2013-03-10,8,False
2013-03-11,12,False
2013-03-12,17,False
2013-03-13,6,False
2013-03-14,16,False
2013-03-15,23,False
2013-03-16,8,False
2013-03-17,2,False
2013-03-18,17,False
2013-03-19,14,False
2013-03-20,14,False
2013-03-21,11,False
2013-03-22,14,False
2013-03-23,6,False
2013-03-24,5,False
2013-03-25,10,False
2013-03-26,10,False
2013-03-27,15,False
2013-03-28,14,False
2013-03-29,9,False
2013-03-30,4,False
2013-03-31,7,False
2013-04-01,19,False
2013-04-02,10,False
2013-04-03,14,False
2013-04-04,11,False
2013-04-05,14,False
2013-04-06,0,False
2013-04-07,11,False
2013-04-08,10,False
2013-04-09,19,False
2013-04-10,10,False
2013-04-11,16,False
2013-04-12,16,False
2013-04-13,6,False
2013-04-14,8,False
2013-04-15,16,False
2013-04-16,17,False
2013-04-17,19,False
2013-04-18,10,False
2013-04-19,15,False
2013-04-20,2,False
2013-04-21,5,False
2013-04-22,15,False
2013-04-23,28,False
2013-04-24,19,False
2013-04-25,64,False
2013-04-26,65,False
2013-04-27,20,False
2013-04-28,10,False
2013-04-29,25,False
2013-04-30,31,False
2013-05-01,29,False
2013-05-02,20,False
2013-05-03,24,False
2013-05-04,15,False
2013-05-05,5,False
2013-05-06,19,False
2013-05-07,25,False
2013-05-08,17,False
2013-05-09,25,False
2013-05-10,15,False
2013-05-11,7,False
2013-05-12,5,False
2013-05-13,15,False
2013-05-14,17,False
2013-05-15,22,False
2013-05-16,18,False
2013-05-17,16,False
2013-05-18,5,False
2013-05-19,5,False
2013-05-20,9,False
2013-05-21,16,False
2013-05-22,13,False
2013-05-23,20,False
2013-05-24,13,False
2013-05-25,5,False
2013-05-26,5,False
2013-05-27,5,False
2013-05-28,21,False
2013-05-29,15,False
2013-05-30,16,False
2013-05-31,14,False
2013-06-01,8,False
2013-06-02,2,False
2013-06-03,17,False
2013-06-04,20,False
2013-06-05,17,False
2013-06-06,14,False
2013-06-07,17,False
