date,AMZN,isPartial
2017-05-29,5,False
2017-05-30,28,False
2017-05-31,25,False
2017-06-01,17,False
2017-06-02,21,False
2017-06-03,8,False
2017-06-04,4,False
2017-06-05,19,False
2017-06-06,19,False
2017-06-07,16,False
2017-06-08,16,False
2017-06-09,22,False
2017-06-10,9,False
2017-06-11,5,False
2017-06-12,25,False
2017-06-13,22,False
2017-06-14,18,False
2017-06-15,20,False
2017-06-16,56,False
2017-06-17,13,False
2017-06-18,6,False
2017-06-19,30,False
2017-06-20,22,False
2017-06-21,18,False
2017-06-22,20,False
2017-06-23,16,False
2017-06-24,5,False
2017-06-25,4,False
2017-06-26,16,False
2017-06-27,17,False
2017-06-28,21,False
2017-06-29,19,False
2017-06-30,17,False
2017-07-01,3,False
2017-07-02,3,False
2017-07-03,20,False
2017-07-04,23,False
2017-07-05,16,False
2017-07-06,16,False
2017-07-07,13,False
2017-07-08,5,False
2017-07-09,4,False
2017-07-10,16,False
2017-07-11,19,False
2017-07-12,20,False
2017-07-13,20,False
2017-07-14,15,False
2017-07-15,5,False
2017-07-16,4,False
2017-07-17,18,False
2017-07-18,20,False
2017-07-19,21,False
2017-07-20,21,False
2017-07-21,19,False
2017-07-22,5,False
2017-07-23,4,False
2017-07-24,21,False
2017-07-25,23,False
2017-07-26,24,False
2017-07-27,75,False
2017-07-28,59,False
2017-07-29,12,False
2017-07-30,5,False
2017-07-31,32,False
2017-08-01,31,False
2017-08-02,26,False
2017-08-03,22,False
2017-08-04,18,False
2017-08-05,5,False
2017-08-06,5,False
2017-08-07,21,False
2017-08-08,19,False
2017-08-09,18,False
2017-08-10,21,False
2017-08-11,20,False
2017-08-12,5,False
2017-08-13,3,False
2017-08-14,17,False
2017-08-15,18,False
2017-08-16,23,False
2017-08-17,19,False
2017-08-18,16,False
2017-08-19,5,False
2017-08-20,2,False
2017-08-21,17,False
2017-08-22,15,False
2017-08-23,16,False
2017-08-24,18,False
2017-08-25,17,False
2017-08-26,4,False
2017-08-27,3,False
2017-08-28,22,False
2017-08-29,16,False
2017-08-30,16,False
2017-08-31,17,False
2017-09-01,13,False
2017-09-02,4,False
2017-09-03,3,False
2017-09-04,3,False
2017-09-05,13,False
2017-09-06,14,False
2017-09-07,14,False
2017-09-08,12,False
2017-09-09,3,False
2017-09-10,2,False
2017-09-11,11,False
2017-09-12,14,False
2017-09-13,14,False
2017-09-14,17,False
2017-09-15,13,False
2017-09-16,5,False
2017-09-17,2,False
2017-09-18,13,False
2017-09-19,13,False
2017-09-20,10,False
2017-09-21,10,False
2017-09-22,10,False
2017-09-23,4,False
2017-09-24,3,False
2017-09-25,14,False
2017-09-26,16,False
2017-09-27,16,False
2017-09-28,14,False
2017-09-29,11,False
2017-09-30,3,False
2017-10-01,2,False
2017-10-02,12,False
2017-10-03,13,False
2017-10-04,12,False
2017-10-05,13,False
2017-10-06,12,False
2017-10-07,4,False
2017-10-08,4,False
2017-10-09,14,False
2017-10-10,14,False
2017-10-11,15,False
2017-10-12,15,False
2017-10-13,14,False
2017-10-14,4,False
2017-10-15,4,False
2017-10-16,12,False
2017-10-17,15,False
2017-10-18,16,False
2017-10-19,13,False
2017-10-20,12,False
2017-10-21,4,False
2017-10-22,2,False
