date,AMZN,isPartial
2011-04-08,25,False
2011-04-09,5,False
2011-04-10,2,False
2011-04-11,19,False
2011-04-12,19,False
2011-04-13,17,False
2011-04-14,12,False
2011-04-15,25,False
2011-04-16,8,False
2011-04-17,5,False
2011-04-18,24,False
2011-04-19,18,False
2011-04-20,27,False
2011-04-21,39,False
2011-04-22,21,False
2011-04-23,16,False
2011-04-24,11,False
2011-04-25,30,False
2011-04-26,95,False
2011-04-27,77,False
2011-04-28,62,False
2011-04-29,37,False
2011-04-30,12,False
2011-05-01,10,False
2011-05-02,35,False
2011-05-03,51,False
2011-05-04,39,False
2011-05-05,20,False
2011-05-06,27,False
2011-05-07,7,False
2011-05-08,13,False
2011-05-09,27,False
2011-05-10,17,False
2011-05-11,19,False
2011-05-12,25,False
2011-05-13,20,False
2011-05-14,10,False
2011-05-15,5,False
2011-05-16,26,False
2011-05-17,27,False
2011-05-18,17,False
2011-05-19,29,False
2011-05-20,41,False
2011-05-21,17,False
2011-05-22,2,False
2011-05-23,23,False
2011-05-24,29,False
2011-05-25,25,False
2011-05-26,23,False
2011-05-27,10,False
2011-05-28,20,False
2011-05-29,5,False
2011-05-30,8,False
2011-05-31,21,False
2011-06-01,6,False
2011-06-02,20,False
2011-06-03,12,False
2011-06-04,13,False
2011-06-05,7,False
2011-06-06,15,False
2011-06-07,19,False
2011-06-08,15,False
2011-06-09,17,False
2011-06-10,18,False
2011-06-11,7,False
2011-06-12,7,False
2011-06-13,6,False
2011-06-14,15,False
2011-06-15,15,False
2011-06-16,17,False
2011-06-17,16,False
2011-06-18,2,False
2011-06-19,2,False
2011-06-20,17,False
2011-06-21,8,False
2011-06-22,17,False
2011-06-23,24,False
2011-06-24,19,False
2011-06-25,5,False
2011-06-26,10,False
2011-06-27,29,False
2011-06-28,19,False
2011-06-29,31,False
2011-06-30,24,False
2011-07-01,16,False
2011-07-02,15,False
2011-07-03,10,False
2011-07-04,12,False
2011-07-05,25,False
2011-07-06,31,False
2011-07-07,35,False
2011-07-08,39,False
2011-07-09,10,False
2011-07-10,2,False
2011-07-11,21,False
2011-07-12,13,False
2011-07-13,23,False
2011-07-14,34,False
2011-07-15,23,False
2011-07-16,13,False
2011-07-17,13,False
2011-07-18,21,False
2011-07-19,29,False
2011-07-20,25,False
2011-07-21,41,False
2011-07-22,35,False
2011-07-23,17,False
2011-07-24,12,False
2011-07-25,32,False
2011-07-26,80,False
2011-07-27,70,False
2011-07-28,41,False
2011-07-29,21,False
2011-07-30,10,False
2011-07-31,15,False
2011-08-01,27,False
2011-08-02,29,False
2011-08-03,37,False
2011-08-04,39,False
2011-08-05,42,False
2011-08-06,17,False
2011-08-07,7,False
2011-08-08,63,False
2011-08-09,47,False
2011-08-10,40,False
2011-08-11,40,False
2011-08-12,35,False
2011-08-13,10,False
2011-08-14,7,False
2011-08-15,26,False
2011-08-16,19,False
2011-08-17,25,False
2011-08-18,27,False
2011-08-19,29,False
2011-08-20,21,False
2011-08-21,7,False
2011-08-22,28,False
2011-08-23,27,False
2011-08-24,31,False
2011-08-25,29,False
2011-08-26,23,False
2011-08-27,5,False
2011-08-28,14,False
2011-08-29,37,False
2011-08-30,22,False
2011-08-31,37,False
2011-09-01,30,False
2011-09-02,25,False
2011-09-03,7,False
2011-09-04,11,False
2011-09-05,4,False
2011-09-06,32,False
2011-09-07,31,False
2011-09-08,22,False
2011-09-09,22,False
2011-09-10,9,False
2011-09-11,4,False
2011-09-12,35,False
2011-09-13,26,False
2011-09-14,19,False
2011-09-15,16,False
2011-09-16,41,False
2011-09-17,20,False
2011-09-18,15,False
