date,AMZN,isPartial
2017-01-19,16,False
2017-01-20,13,False
2017-01-21,5,False
2017-01-22,3,False
2017-01-23,13,False
2017-01-24,18,False
2017-01-25,21,False
2017-01-26,22,False
2017-01-27,18,False
2017-01-28,6,False
2017-01-29,5,False
2017-01-30,17,False
2017-01-31,19,False
2017-02-01,20,False
2017-02-02,55,False
2017-02-03,53,False
2017-02-04,10,False
2017-02-05,4,False
2017-02-06,19,False
2017-02-07,18,False
2017-02-08,18,False
2017-02-09,17,False
2017-02-10,15,False
2017-02-11,5,False
2017-02-12,3,False
2017-02-13,17,False
2017-02-14,17,False
2017-02-15,17,False
2017-02-16,17,False
2017-02-17,17,False
2017-02-18,5,False
2017-02-19,3,False
2017-02-20,7,False
2017-02-21,15,False
2017-02-22,14,False
2017-02-23,14,False
2017-02-24,14,False
2017-02-25,5,False
2017-02-26,3,False
2017-02-27,13,False
2017-02-28,19,False
2017-03-01,21,False
2017-03-02,14,False
2017-03-03,12,False
2017-03-04,5,False
2017-03-05,3,False
2017-03-06,10,False
2017-03-07,11,False
2017-03-08,13,False
2017-03-09,12,False
2017-03-10,12,False
2017-03-11,5,False
2017-03-12,2,False
2017-03-13,11,False
2017-03-14,11,False
2017-03-15,10,False
2017-03-16,12,False
2017-03-17,10,False
2017-03-18,4,False
2017-03-19,3,False
2017-03-20,10,False
2017-03-21,14,False
2017-03-22,11,False
2017-03-23,10,False
2017-03-24,11,False
2017-03-25,3,False
2017-03-26,2,False
2017-03-27,11,False
2017-03-28,13,False
2017-03-29,19,False
2017-03-30,21,False
2017-03-31,22,False
2017-04-01,6,False
2017-04-02,4,False
2017-04-03,17,False
2017-04-04,27,False
2017-04-05,34,False
2017-04-06,25,False
2017-04-07,21,False
2017-04-08,8,False
2017-04-09,4,False
2017-04-10,19,False
2017-04-11,19,False
2017-04-12,18,False
2017-04-13,19,False
2017-04-14,11,False
2017-04-15,2,False
2017-04-16,4,False
2017-04-17,18,False
2017-04-18,17,False
2017-04-19,16,False
2017-04-20,17,False
2017-04-21,14,False
2017-04-22,4,False
2017-04-23,4,False
2017-04-24,19,False
2017-04-25,21,False
2017-04-26,21,False
2017-04-27,61,False
2017-04-28,60,False
2017-04-29,12,False
2017-04-30,6,False
2017-05-01,29,False
2017-05-02,24,False
2017-05-03,22,False
2017-05-04,21,False
2017-05-05,17,False
2017-05-06,5,False
2017-05-07,4,False
2017-05-08,20,False
