date,AMZN,isPartial
2018-02-13,39,False
2018-02-14,33,False
2018-02-15,35,False
2018-02-16,32,False
2018-02-17,7,False
2018-02-18,6,False
2018-02-19,9,False
2018-02-20,34,False
2018-02-21,37,False
2018-02-22,33,False
2018-02-23,33,False
2018-02-24,11,False
2018-02-25,6,False
2018-02-26,32,False
2018-02-27,33,False
2018-02-28,29,False
2018-03-01,30,False
2018-03-02,29,False
2018-03-03,8,False
2018-03-04,5,False
2018-03-05,28,False
2018-03-06,29,False
2018-03-07,32,False
2018-03-08,30,False
2018-03-09,30,False
2018-03-10,9,False
2018-03-11,5,False
2018-03-12,33,False
2018-03-13,30,False
2018-03-14,27,False
2018-03-15,30,False
2018-03-16,25,False
2018-03-17,7,False
2018-03-18,6,False
2018-03-19,30,False
2018-03-20,36,False
2018-03-21,31,False
2018-03-22,31,False
2018-03-23,32,False
2018-03-24,9,False
2018-03-25,5,False
2018-03-26,32,False
2018-03-27,38,False
2018-03-28,67,False
2018-03-29,71,False
2018-03-30,25,False
2018-03-31,12,False
2018-04-01,9,False
2018-04-02,71,False
2018-04-03,64,False
2018-04-04,52,False
2018-04-05,45,False
2018-04-06,46,False
2018-04-07,11,False
2018-04-08,6,False
2018-04-09,32,False
2018-04-10,35,False
2018-04-11,33,False
2018-04-12,32,False
2018-04-13,30,False
2018-04-14,8,False
2018-04-15,6,False
2018-04-16,30,False
2018-04-17,34,False
2018-04-18,46,False
2018-04-19,49,False
2018-04-20,39,False
2018-04-21,8,False
2018-04-22,5,False
2018-04-23,31,False
2018-04-24,41,False
2018-04-25,46,False
2018-04-26,96,False
2018-04-27,100,False
2018-04-28,14,False
2018-04-29,9,False
2018-04-30,41,False
2018-05-01,36,False
2018-05-02,33,False
2018-05-03,32,False
2018-05-04,30,False
2018-05-05,9,False
2018-05-06,7,False
2018-05-07,33,False
2018-05-08,31,False
2018-05-09,30,False
2018-05-10,32,False
2018-05-11,27,False
2018-05-12,8,False
2018-05-13,5,False
2018-05-14,28,False
2018-05-15,30,False
2018-05-16,27,False
2018-05-17,24,False
2018-05-18,23,False
2018-05-19,6,False
2018-05-20,3,False
2018-05-21,23,False
2018-05-22,21,False
2018-05-23,22,False
2018-05-24,25,False
2018-05-25,24,False
2018-05-26,6,False
2018-05-27,4,False
2018-05-28,6,False
2018-05-29,24,False
2018-05-30,25,False
2018-05-31,25,False
2018-06-01,27,False
