date,AMZN,isPartial
2014-05-14,26,False
2014-05-15,25,False
2014-05-16,21,False
2014-05-17,7,False
2014-05-18,7,False
2014-05-19,19,False
2014-05-20,19,False
2014-05-21,18,False
2014-05-22,20,False
2014-05-23,18,False
2014-05-24,6,False
2014-05-25,5,False
2014-05-26,6,False
2014-05-27,18,False
2014-05-28,21,False
2014-05-29,16,False
2014-05-30,17,False
2014-05-31,5,False
2014-06-01,5,False
2014-06-02,17,False
2014-06-03,15,False
2014-06-04,13,False
2014-06-05,30,False
2014-06-06,32,False
2014-06-07,11,False
2014-06-08,4,False
2014-06-09,17,False
2014-06-10,24,False
2014-06-11,27,False
2014-06-12,23,False
2014-06-13,19,False
2014-06-14,7,False
2014-06-15,6,False
2014-06-16,21,False
2014-06-17,22,False
2014-06-18,59,False
2014-06-19,44,False
2014-06-20,26,False
2014-06-21,9,False
2014-06-22,5,False
2014-06-23,17,False
2014-06-24,18,False
2014-06-25,18,False
2014-06-26,15,False
2014-06-27,17,False
2014-06-28,6,False
2014-06-29,5,False
2014-06-30,14,False
2014-07-01,19,False
2014-07-02,15,False
2014-07-03,18,False
2014-07-04,10,False
2014-07-05,5,False
2014-07-06,3,False
2014-07-07,15,False
2014-07-08,17,False
2014-07-09,13,False
2014-07-10,14,False
2014-07-11,30,False
2014-07-12,11,False
2014-07-13,8,False
2014-07-14,23,False
2014-07-15,24,False
2014-07-16,20,False
2014-07-17,20,False
2014-07-18,19,False
2014-07-19,7,False
2014-07-20,6,False
2014-07-21,18,False
2014-07-22,19,False
2014-07-23,17,False
2014-07-24,61,False
