date,AMZN,isPartial
2011-05-11,13,False
2011-05-12,20,False
2011-05-13,20,False
2011-05-14,11,False
2011-05-15,1,False
2011-05-16,19,False
2011-05-17,18,False
2011-05-18,13,False
2011-05-19,15,False
2011-05-20,8,False
2011-05-21,8,False
2011-05-22,7,False
2011-05-23,13,False
2011-05-24,10,False
2011-05-25,11,False
2011-05-26,13,False
2011-05-27,9,False
2011-05-28,6,False
2011-05-29,1,False
2011-05-30,3,False
2011-05-31,15,False
2011-06-01,12,False
2011-06-02,10,False
2011-06-03,12,False
2011-06-04,5,False
2011-06-05,5,False
2011-06-06,12,False
2011-06-07,10,False
2011-06-08,11,False
2011-06-09,8,False
2011-06-10,10,False
2011-06-11,4,False
2011-06-12,2,False
2011-06-13,14,False
2011-06-14,9,False
2011-06-15,7,False
2011-06-16,8,False
2011-06-17,7,False
2011-06-18,0,False
2011-06-19,2,False
2011-06-20,3,False
2011-06-21,10,False
2011-06-22,5,False
2011-06-23,8,False
2011-06-24,6,False
2011-06-25,7,False
2011-06-26,1,False
2011-06-27,12,False
2011-06-28,11,False
2011-06-29,9,False
2011-06-30,14,False
2011-07-01,6,False
2011-07-02,4,False
2011-07-03,6,False
2011-07-04,7,False
2011-07-05,6,False
2011-07-06,12,False
2011-07-07,10,False
2011-07-08,12,False
2011-07-09,4,False
2011-07-10,5,False
2011-07-11,8,False
2011-07-12,13,False
2011-07-13,7,False
2011-07-14,18,False
2011-07-15,14,False
2011-07-16,6,False
2011-07-17,10,False
2011-07-18,19,False
2011-07-19,13,False
2011-07-20,12,False
2011-07-21,14,False
2011-07-22,15,False
2011-07-23,4,False
2011-07-24,8,False
2011-07-25,14,False
2011-07-26,40,False
2011-07-27,40,False
2011-07-28,16,False
2011-07-29,12,False
2011-07-30,12,False
2011-07-31,7,False
2011-08-01,13,False
2011-08-02,13,False
2011-08-03,18,False
2011-08-04,25,False
2011-08-05,21,False
2011-08-06,9,False
2011-08-07,5,False
2011-08-08,15,False
2011-08-09,22,False
2011-08-10,17,False
2011-08-11,15,False
2011-08-12,14,False
2011-08-13,8,False
2011-08-14,5,False
2011-08-15,10,False
2011-08-16,7,False
2011-08-17,10,False
2011-08-18,14,False
2011-08-19,8,False
2011-08-20,8,False
2011-08-21,2,False
2011-08-22,16,False
2011-08-23,13,False
2011-08-24,20,False
2011-08-25,13,False
2011-08-26,17,False
2011-08-27,8,False
2011-08-28,8,False
2011-08-29,11,False
2011-08-30,13,False
2011-08-31,12,False
2011-09-01,13,False
2011-09-02,12,False
2011-09-03,5,False
2011-09-04,2,False
2011-09-05,8,False
2011-09-06,7,False
2011-09-07,11,False
2011-09-08,8,False
2011-09-09,5,False
2011-09-10,4,False
2011-09-11,2,False
2011-09-12,19,False
2011-09-13,11,False
2011-09-14,12,False
2011-09-15,16,False
2011-09-16,11,False
2011-09-17,7,False
2011-09-18,1,False
2011-09-19,17,False
2011-09-20,14,False
2011-09-21,18,False
2011-09-22,18,False
2011-09-23,8,False
2011-09-24,5,False
2011-09-25,5,False
2011-09-26,14,False
2011-09-27,23,False
2011-09-28,75,False
2011-09-29,41,False
2011-09-30,26,False
2011-10-01,11,False
2011-10-02,2,False
2011-10-03,22,False
2011-10-04,16,False
2011-10-05,17,False
2011-10-06,15,False
2011-10-07,16,False
2011-10-08,4,False
2011-10-09,1,False
2011-10-10,12,False
2011-10-11,12,False
2011-10-12,20,False
2011-10-13,27,False
2011-10-14,19,False
2011-10-15,7,False
2011-10-16,6,False
2011-10-17,14,False
2011-10-18,11,False
2011-10-19,20,False
2011-10-20,17,False
2011-10-21,16,False
2011-10-22,3,False
2011-10-23,2,False
2011-10-24,19,False
2011-10-25,76,False
2011-10-26,100,False
2011-10-27,48,False
2011-10-28,29,False
2011-10-29,9,False
2011-10-30,8,False
2011-10-31,17,False
2011-11-01,31,False
2011-11-02,30,False
2011-11-03,23,False
2011-11-04,23,False
2011-11-05,6,False
2011-11-06,5,False
2011-11-07,23,False
2011-11-08,15,False
2011-11-09,20,False
2011-11-10,19,False
2011-11-11,19,False
2011-11-12,10,False
2011-11-13,2,False
2011-11-14,22,False
2011-11-15,19,False
2011-11-16,18,False
2011-11-17,24,False
2011-11-18,18,False
2011-11-19,5,False
2011-11-20,7,False
2011-11-21,12,False
2011-11-22,18,False
2011-11-23,19,False
2011-11-24,7,False
2011-11-25,12,False
2011-11-26,9,False
2011-11-27,8,False
2011-11-28,31,False
2011-11-29,23,False
2011-11-30,22,False
2011-12-01,16,False
2011-12-02,19,False
2011-12-03,4,False
2011-12-04,8,False
2011-12-05,22,False
2011-12-06,24,False
2011-12-07,17,False
2011-12-08,21,False
2011-12-09,17,False
2011-12-10,5,False
2011-12-11,5,False
2011-12-12,14,False
2011-12-13,19,False
2011-12-14,23,False
2011-12-15,19,False
2011-12-16,23,False
2011-12-17,6,False
2011-12-18,2,False
2011-12-19,14,False
2011-12-20,13,False
2011-12-21,18,False
2011-12-22,13,False
2011-12-23,14,False
2011-12-24,8,False
2011-12-25,2,False
2011-12-26,7,False
2011-12-27,11,False
2011-12-28,19,False
2011-12-29,16,False
2011-12-30,16,False
2011-12-31,3,False
2012-01-01,7,False
