date,AMZN,isPartial
2012-01-10,15,False
2012-01-11,12,False
2012-01-12,14,False
2012-01-13,14,False
2012-01-14,4,False
2012-01-15,7,False
2012-01-16,8,False
2012-01-17,12,False
2012-01-18,21,False
2012-01-19,21,False
2012-01-20,19,False
2012-01-21,5,False
2012-01-22,2,False
2012-01-23,10,False
2012-01-24,17,False
2012-01-25,22,False
2012-01-26,14,False
2012-01-27,16,False
2012-01-28,4,False
2012-01-29,2,False
2012-01-30,24,False
2012-01-31,59,False
2012-02-01,47,False
2012-02-02,31,False
2012-02-03,22,False
2012-02-04,6,False
2012-02-05,6,False
2012-02-06,24,False
2012-02-07,19,False
2012-02-08,18,False
2012-02-09,20,False
2012-02-10,20,False
2012-02-11,5,False
2012-02-12,4,False
2012-02-13,15,False
2012-02-14,18,False
2012-02-15,18,False
2012-02-16,23,False
2012-02-17,16,False
2012-02-18,1,False
2012-02-19,6,False
2012-02-20,9,False
2012-02-21,19,False
2012-02-22,10,False
2012-02-23,11,False
2012-02-24,12,False
2012-02-25,3,False
2012-02-26,2,False
2012-02-27,13,False
2012-02-28,13,False
2012-02-29,13,False
2012-03-01,9,False
2012-03-02,13,False
2012-03-03,3,False
2012-03-04,3,False
2012-03-05,11,False
2012-03-06,12,False
2012-03-07,13,False
2012-03-08,14,False
2012-03-09,12,False
2012-03-10,6,False
2012-03-11,3,False
2012-03-12,6,False
2012-03-13,10,False
2012-03-14,10,False
2012-03-15,12,False
2012-03-16,7,False
2012-03-17,6,False
2012-03-18,4,False
2012-03-19,15,False
2012-03-20,20,False
2012-03-21,15,False
2012-03-22,12,False
2012-03-23,15,False
2012-03-24,7,False
2012-03-25,2,False
2012-03-26,17,False
2012-03-27,18,False
2012-03-28,22,False
2012-03-29,17,False
2012-03-30,14,False
2012-03-31,4,False
2012-04-01,5,False
2012-04-02,15,False
2012-04-03,14,False
2012-04-04,13,False
2012-04-05,17,False
2012-04-06,8,False
2012-04-07,5,False
2012-04-08,3,False
2012-04-09,11,False
2012-04-10,9,False
2012-04-11,16,False
2012-04-12,16,False
2012-04-13,13,False
2012-04-14,4,False
2012-04-15,3,False
2012-04-16,13,False
2012-04-17,19,False
2012-04-18,7,False
2012-04-19,11,False
2012-04-20,13,False
2012-04-21,1,False
2012-04-22,4,False
2012-04-23,7,False
2012-04-24,14,False
2012-04-25,12,False
2012-04-26,51,False
2012-04-27,89,False
2012-04-28,17,False
2012-04-29,10,False
2012-04-30,42,False
2012-05-01,33,False
2012-05-02,21,False
2012-05-03,25,False
2012-05-04,18,False
2012-05-05,5,False
2012-05-06,6,False
2012-05-07,13,False
2012-05-08,20,False
2012-05-09,11,False
2012-05-10,14,False
2012-05-11,13,False
2012-05-12,7,False
2012-05-13,2,False
2012-05-14,10,False
2012-05-15,15,False
2012-05-16,18,False
2012-05-17,16,False
2012-05-18,16,False
2012-05-19,5,False
2012-05-20,5,False
2012-05-21,16,False
2012-05-22,14,False
2012-05-23,13,False
2012-05-24,9,False
2012-05-25,9,False
2012-05-26,3,False
2012-05-27,4,False
2012-05-28,6,False
2012-05-29,10,False
2012-05-30,10,False
2012-05-31,9,False
2012-06-01,10,False
2012-06-02,4,False
2012-06-03,2,False
2012-06-04,10,False
