date,AMZN,isPartial
2012-06-04,10,False
2012-06-05,13,False
2012-06-06,11,False
2012-06-07,8,False
2012-06-08,9,False
2012-06-09,6,False
2012-06-10,5,False
2012-06-11,12,False
2012-06-12,12,False
2012-06-13,9,False
2012-06-14,11,False
2012-06-15,8,False
2012-06-16,5,False
2012-06-17,4,False
2012-06-18,10,False
2012-06-19,8,False
2012-06-20,14,False
2012-06-21,14,False
2012-06-22,9,False
2012-06-23,2,False
2012-06-24,5,False
2012-06-25,7,False
2012-06-26,15,False
2012-06-27,17,False
2012-06-28,10,False
2012-06-29,17,False
2012-06-30,4,False
2012-07-01,3,False
2012-07-02,10,False
2012-07-03,11,False
2012-07-04,5,False
2012-07-05,10,False
2012-07-06,10,False
2012-07-07,4,False
2012-07-08,1,False
2012-07-09,9,False
2012-07-10,15,False
2012-07-11,14,False
2012-07-12,14,False
2012-07-13,13,False
2012-07-14,7,False
2012-07-15,3,False
2012-07-16,10,False
2012-07-17,10,False
2012-07-18,8,False
2012-07-19,15,False
2012-07-20,13,False
2012-07-21,7,False
2012-07-22,1,False
2012-07-23,17,False
2012-07-24,10,False
2012-07-25,15,False
2012-07-26,41,False
2012-07-27,42,False
2012-07-28,12,False
2012-07-29,2,False
2012-07-30,19,False
2012-07-31,17,False
2012-08-01,15,False
2012-08-02,11,False
2012-08-03,18,False
2012-08-04,5,False
2012-08-05,5,False
2012-08-06,11,False
2012-08-07,10,False
2012-08-08,10,False
2012-08-09,12,False
2012-08-10,6,False
2012-08-11,1,False
2012-08-12,2,False
2012-08-13,11,False
2012-08-14,11,False
2012-08-15,9,False
2012-08-16,15,False
2012-08-17,17,False
2012-08-18,7,False
2012-08-19,7,False
2012-08-20,13,False
2012-08-21,22,False
2012-08-22,12,False
2012-08-23,13,False
2012-08-24,18,False
2012-08-25,7,False
2012-08-26,4,False
2012-08-27,18,False
2012-08-28,18,False
2012-08-29,15,False
2012-08-30,18,False
2012-08-31,13,False
2012-09-01,9,False
2012-09-02,11,False
2012-09-03,6,False
2012-09-04,14,False
2012-09-05,10,False
2012-09-06,51,False
2012-09-07,37,False
2012-09-08,17,False
2012-09-09,7,False
2012-09-10,16,False
2012-09-11,18,False
2012-09-12,18,False
2012-09-13,22,False
2012-09-14,20,False
2012-09-15,7,False
2012-09-16,6,False
2012-09-17,17,False
2012-09-18,21,False
2012-09-19,11,False
2012-09-20,14,False
2012-09-21,16,False
2012-09-22,8,False
2012-09-23,3,False
2012-09-24,12,False
2012-09-25,11,False
2012-09-26,17,False
2012-09-27,17,False
2012-09-28,12,False
2012-09-29,3,False
2012-09-30,1,False
2012-10-01,12,False
2012-10-02,12,False
2012-10-03,14,False
2012-10-04,15,False
2012-10-05,14,False
2012-10-06,4,False
2012-10-07,3,False
2012-10-08,12,False
2012-10-09,12,False
2012-10-10,15,False
2012-10-11,14,False
2012-10-12,12,False
2012-10-13,3,False
2012-10-14,2,False
2012-10-15,22,False
2012-10-16,11,False
2012-10-17,15,False
2012-10-18,14,False
2012-10-19,17,False
2012-10-20,3,False
2012-10-21,1,False
2012-10-22,14,False
2012-10-23,10,False
2012-10-24,25,False
2012-10-25,54,False
2012-10-26,48,False
2012-10-27,16,False
2012-10-28,6,False
2012-10-29,17,False
2012-10-30,9,False
2012-10-31,22,False
2012-11-01,17,False
2012-11-02,13,False
2012-11-03,5,False
2012-11-04,3,False
2012-11-05,16,False
2012-11-06,11,False
2012-11-07,22,False
2012-11-08,14,False
2012-11-09,14,False
2012-11-10,4,False
2012-11-11,4,False
2012-11-12,9,False
2012-11-13,18,False
2012-11-14,9,False
2012-11-15,11,False
2012-11-16,10,False
2012-11-17,4,False
2012-11-18,2,False
2012-11-19,10,False
2012-11-20,19,False
2012-11-21,14,False
2012-11-22,6,False
2012-11-23,9,False
2012-11-24,7,False
2012-11-25,6,False
2012-11-26,22,False
2012-11-27,16,False
2012-11-28,22,False
2012-11-29,18,False
2012-11-30,16,False
2012-12-01,6,False
2012-12-02,3,False
2012-12-03,13,False
2012-12-04,12,False
2012-12-05,13,False
2012-12-06,20,False
2012-12-07,13,False
2012-12-08,5,False
2012-12-09,5,False
2012-12-10,10,False
2012-12-11,17,False
2012-12-12,9,False
2012-12-13,9,False
2012-12-14,11,False
2012-12-15,5,False
2012-12-16,2,False
2012-12-17,10,False
2012-12-18,18,False
2012-12-19,19,False
2012-12-20,13,False
2012-12-21,10,False
2012-12-22,8,False
2012-12-23,1,False
2012-12-24,10,False
2012-12-25,5,False
2012-12-26,12,False
2012-12-27,17,False
2012-12-28,16,False
2012-12-29,6,False
2012-12-30,4,False
2012-12-31,12,False
2013-01-01,7,False
2013-01-02,18,False
2013-01-03,25,False
2013-01-04,14,False
2013-01-05,7,False
2013-01-06,5,False
2013-01-07,24,False
2013-01-08,24,False
2013-01-09,17,False
2013-01-10,21,False
2013-01-11,21,False
2013-01-12,11,False
2013-01-13,7,False
2013-01-14,13,False
2013-01-15,16,False
2013-01-16,18,False
2013-01-17,16,False
2013-01-18,13,False
