date,AMZN,isPartial
2014-07-07,14,False
2014-07-08,13,False
2014-07-09,12,False
2014-07-10,15,False
2014-07-11,22,False
2014-07-12,10,False
2014-07-13,5,False
2014-07-14,19,False
2014-07-15,23,False
2014-07-16,21,False
2014-07-17,16,False
2014-07-18,20,False
2014-07-19,8,False
2014-07-20,5,False
2014-07-21,15,False
2014-07-22,19,False
2014-07-23,17,False
2014-07-24,56,False
2014-07-25,100,False
2014-07-26,22,False
2014-07-27,11,False
2014-07-28,32,False
2014-07-29,27,False
2014-07-30,27,False
2014-07-31,23,False
2014-08-01,27,False
2014-08-02,5,False
2014-08-03,4,False
2014-08-04,21,False
2014-08-05,19,False
2014-08-06,19,False
2014-08-07,17,False
2014-08-08,17,False
2014-08-09,5,False
2014-08-10,4,False
2014-08-11,18,False
2014-08-12,14,False
2014-08-13,21,False
2014-08-14,22,False
2014-08-15,21,False
2014-08-16,10,False
2014-08-17,4,False
2014-08-18,16,False
2014-08-19,13,False
2014-08-20,15,False
2014-08-21,14,False
2014-08-22,13,False
2014-08-23,4,False
2014-08-24,2,False
2014-08-25,20,False
2014-08-26,25,False
2014-08-27,20,False
2014-08-28,18,False
2014-08-29,17,False
2014-08-30,4,False
2014-08-31,4,False
2014-09-01,5,False
2014-09-02,17,False
2014-09-03,13,False
2014-09-04,17,False
2014-09-05,13,False
2014-09-06,7,False
2014-09-07,4,False
2014-09-08,16,False
2014-09-09,19,False
2014-09-10,16,False
2014-09-11,13,False
2014-09-12,14,False
2014-09-13,7,False
2014-09-14,5,False
2014-09-15,17,False
2014-09-16,17,False
2014-09-17,12,False
2014-09-18,15,False
2014-09-19,17,False
2014-09-20,8,False
2014-09-21,4,False
2014-09-22,11,False
2014-09-23,13,False
2014-09-24,11,False
2014-09-25,15,False
2014-09-26,10,False
2014-09-27,5,False
2014-09-28,5,False
2014-09-29,11,False
2014-09-30,12,False
2014-10-01,9,False
2014-10-02,9,False
2014-10-03,13,False
2014-10-04,4,False
2014-10-05,3,False
2014-10-06,10,False
2014-10-07,13,False
2014-10-08,12,False
2014-10-09,13,False
2014-10-10,12,False
2014-10-11,5,False
2014-10-12,4,False
2014-10-13,14,False
2014-10-14,15,False
2014-10-15,18,False
2014-10-16,16,False
2014-10-17,16,False
2014-10-18,5,False
2014-10-19,3,False
2014-10-20,13,False
2014-10-21,17,False
2014-10-22,16,False
2014-10-23,69,False
2014-10-24,92,False
2014-10-25,19,False
2014-10-26,9,False
2014-10-27,29,False
2014-10-28,26,False
2014-10-29,23,False
2014-10-30,18,False
2014-10-31,19,False
2014-11-01,7,False
2014-11-02,4,False
2014-11-03,14,False
2014-11-04,17,False
2014-11-05,20,False
2014-11-06,21,False
2014-11-07,16,False
2014-11-08,8,False
2014-11-09,5,False
2014-11-10,17,False
2014-11-11,16,False
2014-11-12,22,False
2014-11-13,18,False
2014-11-14,23,False
2014-11-15,10,False
2014-11-16,5,False
2014-11-17,20,False
2014-11-18,16,False
2014-11-19,16,False
2014-11-20,17,False
2014-11-21,21,False
2014-11-22,6,False
2014-11-23,5,False
2014-11-24,16,False
2014-11-25,13,False
2014-11-26,16,False
2014-11-27,7,False
2014-11-28,11,False
2014-11-29,8,False
2014-11-30,5,False
2014-12-01,19,False
