date,AMZN,isPartial
2013-02-19,15,False
2013-02-20,14,False
2013-02-21,13,False
2013-02-22,16,False
2013-02-23,5,False
2013-02-24,4,False
2013-02-25,10,False
2013-02-26,19,False
2013-02-27,16,False
2013-02-28,11,False
2013-03-01,13,False
2013-03-02,3,False
2013-03-03,7,False
2013-03-04,10,False
2013-03-05,21,False
2013-03-06,17,False
2013-03-07,15,False
2013-03-08,13,False
2013-03-09,6,False
2013-03-10,9,False
2013-03-11,14,False
2013-03-12,10,False
2013-03-13,9,False
2013-03-14,17,False
2013-03-15,17,False
2013-03-16,5,False
2013-03-17,3,False
2013-03-18,11,False
2013-03-19,17,False
2013-03-20,15,False
2013-03-21,18,False
2013-03-22,12,False
2013-03-23,7,False
2013-03-24,5,False
2013-03-25,14,False
2013-03-26,13,False
2013-03-27,13,False
2013-03-28,13,False
2013-03-29,9,False
2013-03-30,1,False
2013-03-31,3,False
2013-04-01,12,False
2013-04-02,10,False
2013-04-03,10,False
2013-04-04,10,False
2013-04-05,9,False
2013-04-06,3,False
2013-04-07,4,False
2013-04-08,14,False
2013-04-09,11,False
2013-04-10,11,False
2013-04-11,15,False
2013-04-12,15,False
2013-04-13,7,False
2013-04-14,6,False
2013-04-15,7,False
2013-04-16,11,False
2013-04-17,14,False
2013-04-18,13,False
2013-04-19,11,False
2013-04-20,4,False
2013-04-21,4,False
2013-04-22,10,False
2013-04-23,14,False
2013-04-24,20,False
2013-04-25,59,False
2013-04-26,78,False
2013-04-27,13,False
2013-04-28,7,False
2013-04-29,25,False
2013-04-30,24,False
2013-05-01,28,False
2013-05-02,24,False
2013-05-03,22,False
2013-05-04,6,False
2013-05-05,4,False
2013-05-06,14,False
2013-05-07,26,False
2013-05-08,12,False
2013-05-09,15,False
2013-05-10,21,False
2013-05-11,6,False
2013-05-12,4,False
2013-05-13,19,False
2013-05-14,18,False
2013-05-15,26,False
2013-05-16,19,False
2013-05-17,14,False
2013-05-18,5,False
2013-05-19,5,False
2013-05-20,15,False
2013-05-21,9,False
2013-05-22,12,False
2013-05-23,11,False
2013-05-24,15,False
2013-05-25,3,False
2013-05-26,4,False
2013-05-27,8,False
2013-05-28,15,False
2013-05-29,20,False
2013-05-30,13,False
2013-05-31,14,False
2013-06-01,3,False
2013-06-02,2,False
2013-06-03,14,False
2013-06-04,8,False
2013-06-05,11,False
2013-06-06,10,False
2013-06-07,23,False
2013-06-08,10,False
2013-06-09,6,False
2013-06-10,14,False
2013-06-11,16,False
2013-06-12,12,False
2013-06-13,8,False
2013-06-14,10,False
2013-06-15,5,False
2013-06-16,4,False
2013-06-17,9,False
2013-06-18,14,False
2013-06-19,14,False
2013-06-20,13,False
2013-06-21,14,False
2013-06-22,3,False
2013-06-23,6,False
2013-06-24,8,False
2013-06-25,13,False
2013-06-26,10,False
2013-06-27,10,False
2013-06-28,11,False
2013-06-29,7,False
2013-06-30,1,False
2013-07-01,14,False
2013-07-02,13,False
2013-07-03,13,False
2013-07-04,5,False
2013-07-05,12,False
2013-07-06,7,False
2013-07-07,4,False
2013-07-08,18,False
2013-07-09,13,False
2013-07-10,18,False
2013-07-11,23,False
2013-07-12,25,False
2013-07-13,16,False
2013-07-14,11,False
2013-07-15,18,False
2013-07-16,15,False
2013-07-17,21,False
2013-07-18,15,False
2013-07-19,18,False
2013-07-20,6,False
2013-07-21,4,False
2013-07-22,18,False
2013-07-23,14,False
2013-07-24,16,False
2013-07-25,56,False
2013-07-26,64,False
2013-07-27,15,False
2013-07-28,9,False
2013-07-29,21,False
2013-07-30,15,False
2013-07-31,10,False
2013-08-01,18,False
2013-08-02,14,False
2013-08-03,6,False
2013-08-04,4,False
2013-08-05,19,False
2013-08-06,22,False
2013-08-07,23,False
2013-08-08,19,False
2013-08-09,20,False
2013-08-10,7,False
2013-08-11,8,False
2013-08-12,13,False
2013-08-13,10,False
2013-08-14,15,False
2013-08-15,19,False
2013-08-16,14,False
2013-08-17,7,False
2013-08-18,5,False
2013-08-19,21,False
2013-08-20,19,False
2013-08-21,20,False
2013-08-22,17,False
2013-08-23,8,False
2013-08-24,3,False
2013-08-25,3,False
2013-08-26,12,False
2013-08-27,16,False
2013-08-28,17,False
2013-08-29,13,False
2013-08-30,9,False
2013-08-31,6,False
2013-09-01,3,False
2013-09-02,3,False
2013-09-03,13,False
2013-09-04,15,False
2013-09-05,17,False
2013-09-06,12,False
2013-09-07,7,False
2013-09-08,6,False
2013-09-09,17,False
2013-09-10,12,False
2013-09-11,10,False
2013-09-12,11,False
2013-09-13,10,False
2013-09-14,6,False
2013-09-15,6,False
2013-09-16,9,False
2013-09-17,18,False
2013-09-18,13,False
2013-09-19,18,False
2013-09-20,20,False
2013-09-21,7,False
2013-09-22,4,False
2013-09-23,16,False
2013-09-24,10,False
2013-09-25,17,False
2013-09-26,21,False
2013-09-27,12,False
2013-09-28,10,False
2013-09-29,7,False
2013-09-30,11,False
2013-10-01,16,False
2013-10-02,21,False
2013-10-03,14,False
2013-10-04,21,False
2013-10-05,5,False
2013-10-06,8,False
2013-10-07,12,False
2013-10-08,19,False
2013-10-09,15,False
2013-10-10,18,False
2013-10-11,18,False
2013-10-12,7,False
2013-10-13,3,False
2013-10-14,13,False
2013-10-15,11,False
2013-10-16,14,False
2013-10-17,19,False
2013-10-18,28,False
2013-10-19,9,False
2013-10-20,8,False
2013-10-21,17,False
2013-10-22,27,False
2013-10-23,34,False
2013-10-24,54,False
2013-10-25,100,False
2013-10-26,13,False
2013-10-27,6,False
2013-10-28,31,False
2013-10-29,26,False
2013-10-30,25,False
2013-10-31,23,False
2013-11-01,21,False
2013-11-02,5,False
2013-11-03,7,False
2013-11-04,22,False
2013-11-05,14,False
2013-11-06,16,False
