date,EXPE,isPartial
2011-05-30,57,False
2011-05-31,65,False
2011-06-01,71,False
2011-06-02,52,False
2011-06-03,58,False
2011-06-04,14,False
2011-06-05,28,False
2011-06-06,44,False
2011-06-07,64,False
2011-06-08,49,False
2011-06-09,33,False
2011-06-10,6,False
2011-06-11,21,False
2011-06-12,42,False
2011-06-13,66,False
2011-06-14,43,False
2011-06-15,65,False
2011-06-16,44,False
2011-06-17,41,False
2011-06-18,28,False
2011-06-19,56,False
2011-06-20,48,False
2011-06-21,48,False
2011-06-22,61,False
2011-06-23,46,False
2011-06-24,59,False
2011-06-25,21,False
2011-06-26,64,False
2011-06-27,44,False
2011-06-28,44,False
2011-06-29,60,False
2011-06-30,34,False
2011-07-01,35,False
2011-07-02,50,False
2011-07-03,50,False
2011-07-04,58,False
2011-07-05,28,False
2011-07-06,45,False
2011-07-07,89,False
2011-07-08,58,False
2011-07-09,65,False
2011-07-10,14,False
2011-07-11,72,False
2011-07-12,55,False
2011-07-13,33,False
2011-07-14,45,False
2011-07-15,65,False
2011-07-16,36,False
2011-07-17,57,False
2011-07-18,33,False
2011-07-19,33,False
2011-07-20,22,False
2011-07-21,62,False
2011-07-22,52,False
2011-07-23,21,False
2011-07-24,55,False
2011-07-25,54,False
2011-07-26,65,False
2011-07-27,28,False
2011-07-28,39,False
2011-07-29,53,False
2011-07-30,35,False
2011-07-31,36,False
2011-08-01,77,False
2011-08-02,22,False
2011-08-03,50,False
2011-08-04,61,False
2011-08-05,40,False
2011-08-06,27,False
2011-08-07,20,False
2011-08-08,37,False
2011-08-09,42,False
2011-08-10,43,False
2011-08-11,27,False
2011-08-12,70,False
2011-08-13,63,False
2011-08-14,48,False
2011-08-15,52,False
2011-08-16,65,False
2011-08-17,49,False
2011-08-18,70,False
2011-08-19,50,False
2011-08-20,27,False
2011-08-21,47,False
2011-08-22,69,False
2011-08-23,31,False
2011-08-24,47,False
2011-08-25,47,False
2011-08-26,22,False
2011-08-27,27,False
2011-08-28,39,False
2011-08-29,26,False
2011-08-30,5,False
2011-08-31,37,False
2011-09-01,64,False
2011-09-02,33,False
2011-09-03,26,False
2011-09-04,25,False
2011-09-05,47,False
2011-09-06,40,False
2011-09-07,72,False
2011-09-08,51,False
2011-09-09,47,False
2011-09-10,38,False
2011-09-11,18,False
2011-09-12,30,False
2011-09-13,20,False
2011-09-14,35,False
2011-09-15,61,False
2011-09-16,37,False
2011-09-17,32,False
2011-09-18,55,False
