date,EXPE,isPartial
2012-10-12,43,False
2012-10-13,22,False
2012-10-14,37,False
2012-10-15,31,False
2012-10-16,35,False
2012-10-17,40,False
2012-10-18,54,False
2012-10-19,42,False
2012-10-20,60,False
2012-10-21,43,False
2012-10-22,48,False
2012-10-23,53,False
2012-10-24,58,False
2012-10-25,36,False
2012-10-26,80,False
2012-10-27,39,False
2012-10-28,36,False
2012-10-29,44,False
2012-10-30,43,False
2012-10-31,36,False
2012-11-01,23,False
2012-11-02,71,False
2012-11-03,42,False
2012-11-04,52,False
2012-11-05,31,False
2012-11-06,60,False
2012-11-07,42,False
2012-11-08,53,False
2012-11-09,70,False
2012-11-10,73,False
2012-11-11,26,False
2012-11-12,57,False
2012-11-13,35,False
2012-11-14,36,False
2012-11-15,36,False
2012-11-16,32,False
2012-11-17,31,False
2012-11-18,25,False
2012-11-19,82,False
2012-11-20,56,False
2012-11-21,44,False
2012-11-22,27,False
2012-11-23,42,False
2012-11-24,42,False
2012-11-25,46,False
2012-11-26,51,False
2012-11-27,43,False
2012-11-28,64,False
2012-11-29,56,False
2012-11-30,59,False
2012-12-01,62,False
2012-12-02,82,False
2012-12-03,55,False
2012-12-04,34,False
2012-12-05,39,False
2012-12-06,65,False
2012-12-07,54,False
2012-12-08,63,False
2012-12-09,15,False
2012-12-10,51,False
2012-12-11,72,False
2012-12-12,56,False
2012-12-13,44,False
2012-12-14,27,False
2012-12-15,36,False
2012-12-16,41,False
2012-12-17,82,False
2012-12-18,47,False
2012-12-19,62,False
2012-12-20,36,False
2012-12-21,38,False
2012-12-22,21,False
2012-12-23,44,False
2012-12-24,33,False
2012-12-25,29,False
2012-12-26,54,False
2012-12-27,50,False
2012-12-28,75,False
2012-12-29,48,False
2012-12-30,21,False
2012-12-31,27,False
2013-01-01,44,False
2013-01-02,40,False
2013-01-03,56,False
2013-01-04,31,False
2013-01-05,35,False
2013-01-06,39,False
2013-01-07,72,False
2013-01-08,21,False
2013-01-09,79,False
2013-01-10,71,False
2013-01-11,52,False
2013-01-12,29,False
2013-01-13,58,False
2013-01-14,57,False
2013-01-15,49,False
2013-01-16,82,False
2013-01-17,45,False
2013-01-18,46,False
2013-01-19,39,False
2013-01-20,43,False
2013-01-21,44,False
2013-01-22,94,False
2013-01-23,25,False
2013-01-24,33,False
2013-01-25,43,False
2013-01-26,39,False
2013-01-27,43,False
2013-01-28,32,False
2013-01-29,36,False
2013-01-30,20,False
2013-01-31,66,False
2013-02-01,51,False
2013-02-02,24,False
2013-02-03,52,False
2013-02-04,49,False
2013-02-05,76,False
2013-02-06,53,False
2013-02-07,100,False
2013-02-08,51,False
2013-02-09,20,False
2013-02-10,29,False
2013-02-11,45,False
2013-02-12,46,False
2013-02-13,41,False
2013-02-14,29,False
2013-02-15,38,False
2013-02-16,53,False
2013-02-17,29,False
2013-02-18,40,False
2013-02-19,24,False
2013-02-20,68,False
2013-02-21,41,False
2013-02-22,54,False
2013-02-23,38,False
2013-02-24,14,False
2013-02-25,39,False
2013-02-26,44,False
2013-02-27,48,False
2013-02-28,20,False
2013-03-01,46,False
2013-03-02,52,False
2013-03-03,28,False
2013-03-04,36,False
2013-03-05,44,False
2013-03-06,36,False
2013-03-07,32,False
2013-03-08,33,False
2013-03-09,47,False
2013-03-10,28,False
2013-03-11,63,False
2013-03-12,43,False
2013-03-13,27,False
2013-03-14,51,False
2013-03-15,50,False
2013-03-16,33,False
2013-03-17,55,False
2013-03-18,47,False
2013-03-19,51,False
2013-03-20,52,False
2013-03-21,60,False
2013-03-22,29,False
2013-03-23,47,False
2013-03-24,37,False
2013-03-25,56,False
2013-03-26,24,False
2013-03-27,57,False
2013-03-28,25,False
2013-03-29,36,False
2013-03-30,34,False
2013-03-31,35,False
2013-04-01,21,False
2013-04-02,31,False
2013-04-03,67,False
2013-04-04,60,False
2013-04-05,45,False
2013-04-06,28,False
2013-04-07,56,False
2013-04-08,42,False
2013-04-09,43,False
2013-04-10,47,False
2013-04-11,52,False
2013-04-12,58,False
2013-04-13,24,False
2013-04-14,33,False
2013-04-15,75,False
2013-04-16,35,False
2013-04-17,32,False
2013-04-18,44,False
2013-04-19,41,False
2013-04-20,52,False
2013-04-21,33,False
2013-04-22,23,False
2013-04-23,55,False
2013-04-24,60,False
2013-04-25,53,False
2013-04-26,74,False
2013-04-27,43,False
2013-04-28,52,False
2013-04-29,67,False
2013-04-30,51,False
2013-05-01,52,False
2013-05-02,44,False
2013-05-03,51,False
2013-05-04,38,False
2013-05-05,24,False
2013-05-06,61,False
2013-05-07,35,False
2013-05-08,56,False
2013-05-09,70,False
2013-05-10,30,False
2013-05-11,24,False
2013-05-12,38,False
2013-05-13,31,False
2013-05-14,27,False
2013-05-15,58,False
2013-05-16,39,False
2013-05-17,54,False
2013-05-18,19,False
2013-05-19,33,False
2013-05-20,32,False
2013-05-21,54,False
2013-05-22,31,False
2013-05-23,20,False
2013-05-24,16,False
2013-05-25,43,False
2013-05-26,19,False
2013-05-27,32,False
2013-05-28,50,False
2013-05-29,50,False
2013-05-30,48,False
2013-05-31,37,False
2013-06-01,23,False
2013-06-02,33,False
2013-06-03,42,False
2013-06-04,19,False
2013-06-05,39,False
2013-06-06,55,False
2013-06-07,32,False
2013-06-08,48,False
2013-06-09,28,False
2013-06-10,34,False
2013-06-11,42,False
2013-06-12,43,False
2013-06-13,24,False
2013-06-14,41,False
2013-06-15,29,False
2013-06-16,29,False
2013-06-17,12,False
2013-06-18,43,False
2013-06-19,51,False
2013-06-20,56,False
2013-06-21,46,False
2013-06-22,19,False
2013-06-23,24,False
2013-06-24,39,False
2013-06-25,35,False
2013-06-26,43,False
2013-06-27,47,False
2013-06-28,63,False
2013-06-29,29,False
