date,EXPE,isPartial
2015-04-10,24,False
2015-04-11,27,False
2015-04-12,9,False
2015-04-13,61,False
2015-04-14,45,False
2015-04-15,34,False
2015-04-16,42,False
2015-04-17,32,False
2015-04-18,31,False
2015-04-19,31,False
2015-04-20,22,False
2015-04-21,46,False
2015-04-22,34,False
2015-04-23,27,False
2015-04-24,48,False
2015-04-25,40,False
2015-04-26,27,False
2015-04-27,49,False
2015-04-28,48,False
2015-04-29,30,False
2015-04-30,51,False
2015-05-01,47,False
2015-05-02,46,False
2015-05-03,31,False
2015-05-04,57,False
2015-05-05,53,False
2015-05-06,23,False
2015-05-07,69,False
2015-05-08,36,False
2015-05-09,83,False
2015-05-10,36,False
2015-05-11,34,False
2015-05-12,45,False
2015-05-13,34,False
2015-05-14,39,False
2015-05-15,32,False
2015-05-16,27,False
2015-05-17,22,False
2015-05-18,41,False
2015-05-19,67,False
2015-05-20,22,False
2015-05-21,43,False
2015-05-22,52,False
2015-05-23,41,False
2015-05-24,5,False
2015-05-25,31,False
2015-05-26,56,False
2015-05-27,41,False
2015-05-28,53,False
2015-05-29,47,False
2015-05-30,18,False
2015-05-31,18,False
2015-06-01,60,False
2015-06-02,19,False
2015-06-03,57,False
2015-06-04,43,False
2015-06-05,32,False
2015-06-06,46,False
2015-06-07,41,False
2015-06-08,41,False
2015-06-09,26,False
2015-06-10,30,False
2015-06-11,42,False
2015-06-12,24,False
2015-06-13,42,False
2015-06-14,31,False
2015-06-15,19,False
2015-06-16,55,False
2015-06-17,42,False
2015-06-18,35,False
2015-06-19,40,False
2015-06-20,41,False
2015-06-21,32,False
2015-06-22,53,False
2015-06-23,49,False
2015-06-24,42,False
2015-06-25,15,False
2015-06-26,48,False
2015-06-27,28,False
2015-06-28,41,False
2015-06-29,50,False
2015-06-30,60,False
2015-07-01,34,False
2015-07-02,58,False
2015-07-03,33,False
2015-07-04,28,False
2015-07-05,33,False
2015-07-06,56,False
2015-07-07,49,False
2015-07-08,60,False
2015-07-09,31,False
2015-07-10,24,False
2015-07-11,28,False
2015-07-12,46,False
2015-07-13,49,False
2015-07-14,38,False
2015-07-15,42,False
2015-07-16,59,False
2015-07-17,49,False
2015-07-18,29,False
2015-07-19,34,False
2015-07-20,52,False
2015-07-21,69,False
2015-07-22,27,False
2015-07-23,46,False
2015-07-24,36,False
2015-07-25,54,False
2015-07-26,46,False
2015-07-27,53,False
2015-07-28,34,False
2015-07-29,23,False
2015-07-30,77,False
2015-07-31,100,False
2015-08-01,45,False
2015-08-02,50,False
