date,EXPE,isPartial
2014-03-16,56,False
2014-03-17,52,False
2014-03-18,35,False
2014-03-19,42,False
2014-03-20,23,False
2014-03-21,31,False
2014-03-22,8,False
2014-03-23,30,False
2014-03-24,41,False
2014-03-25,22,False
2014-03-26,13,False
2014-03-27,36,False
2014-03-28,30,False
2014-03-29,38,False
2014-03-30,34,False
2014-03-31,38,False
2014-04-01,22,False
2014-04-02,39,False
2014-04-03,32,False
2014-04-04,30,False
2014-04-05,34,False
2014-04-06,26,False
2014-04-07,35,False
2014-04-08,31,False
2014-04-09,35,False
2014-04-10,26,False
2014-04-11,34,False
2014-04-12,31,False
2014-04-13,23,False
2014-04-14,19,False
2014-04-15,39,False
2014-04-16,20,False
2014-04-17,45,False
2014-04-18,52,False
2014-04-19,28,False
2014-04-20,33,False
2014-04-21,46,False
2014-04-22,58,False
2014-04-23,26,False
2014-04-24,26,False
2014-04-25,24,False
2014-04-26,42,False
2014-04-27,26,False
2014-04-28,25,False
2014-04-29,38,False
2014-04-30,36,False
2014-05-01,78,False
2014-05-02,55,False
2014-05-03,38,False
2014-05-04,22,False
2014-05-05,52,False
2014-05-06,44,False
2014-05-07,48,False
2014-05-08,23,False
2014-05-09,44,False
2014-05-10,23,False
2014-05-11,15,False
2014-05-12,22,False
2014-05-13,32,False
2014-05-14,29,False
2014-05-15,29,False
2014-05-16,27,False
2014-05-17,55,False
2014-05-18,31,False
2014-05-19,48,False
2014-05-20,41,False
2014-05-21,49,False
2014-05-22,11,False
2014-05-23,19,False
2014-05-24,13,False
2014-05-25,30,False
2014-05-26,18,False
2014-05-27,21,False
2014-05-28,49,False
2014-05-29,33,False
2014-05-30,34,False
2014-05-31,26,False
2014-06-01,17,False
2014-06-02,28,False
2014-06-03,28,False
2014-06-04,14,False
2014-06-05,32,False
2014-06-06,42,False
2014-06-07,36,False
2014-06-08,13,False
2014-06-09,25,False
2014-06-10,36,False
2014-06-11,32,False
2014-06-12,18,False
2014-06-13,22,False
2014-06-14,26,False
2014-06-15,26,False
2014-06-16,46,False
2014-06-17,32,False
2014-06-18,61,False
2014-06-19,33,False
2014-06-20,34,False
2014-06-21,18,False
2014-06-22,26,False
2014-06-23,36,False
2014-06-24,32,False
2014-06-25,36,False
2014-06-26,25,False
2014-06-27,35,False
2014-06-28,49,False
2014-06-29,40,False
2014-06-30,25,False
2014-07-01,25,False
2014-07-02,48,False
2014-07-03,45,False
2014-07-04,28,False
2014-07-05,36,False
2014-07-06,44,False
2014-07-07,36,False
2014-07-08,29,False
2014-07-09,36,False
2014-07-10,62,False
2014-07-11,49,False
2014-07-12,52,False
2014-07-13,21,False
2014-07-14,43,False
2014-07-15,25,False
2014-07-16,37,False
2014-07-17,37,False
2014-07-18,30,False
2014-07-19,53,False
2014-07-20,26,False
2014-07-21,61,False
2014-07-22,47,False
2014-07-23,48,False
2014-07-24,33,False
2014-07-25,23,False
2014-07-26,31,False
2014-07-27,36,False
2014-07-28,33,False
2014-07-29,33,False
2014-07-30,22,False
2014-07-31,100,False
2014-08-01,23,False
2014-08-02,39,False
2014-08-03,22,False
2014-08-04,50,False
2014-08-05,22,False
2014-08-06,59,False
2014-08-07,37,False
2014-08-08,31,False
2014-08-09,26,False
2014-08-10,22,False
2014-08-11,43,False
2014-08-12,32,False
2014-08-13,28,False
2014-08-14,11,False
2014-08-15,31,False
2014-08-16,13,False
2014-08-17,35,False
2014-08-18,39,False
2014-08-19,47,False
2014-08-20,28,False
2014-08-21,54,False
2014-08-22,30,False
2014-08-23,34,False
2014-08-24,13,False
2014-08-25,35,False
2014-08-26,38,False
2014-08-27,21,False
2014-08-28,50,False
2014-08-29,30,False
2014-08-30,38,False
2014-08-31,8,False
2014-09-01,35,False
2014-09-02,24,False
2014-09-03,24,False
2014-09-04,34,False
2014-09-05,32,False
2014-09-06,21,False
2014-09-07,37,False
2014-09-08,17,False
2014-09-09,20,False
2014-09-10,17,False
2014-09-11,55,False
2014-09-12,39,False
2014-09-13,33,False
2014-09-14,36,False
2014-09-15,24,False
2014-09-16,40,False
2014-09-17,51,False
2014-09-18,48,False
2014-09-19,25,False
2014-09-20,24,False
2014-09-21,8,False
2014-09-22,27,False
2014-09-23,10,False
2014-09-24,34,False
2014-09-25,34,False
2014-09-26,29,False
2014-09-27,20,False
2014-09-28,32,False
2014-09-29,20,False
2014-09-30,34,False
2014-10-01,37,False
2014-10-02,24,False
2014-10-03,15,False
2014-10-04,50,False
2014-10-05,24,False
2014-10-06,20,False
2014-10-07,33,False
2014-10-08,54,False
2014-10-09,27,False
2014-10-10,28,False
2014-10-11,33,False
2014-10-12,24,False
2014-10-13,47,False
2014-10-14,33,False
2014-10-15,17,False
2014-10-16,37,False
2014-10-17,35,False
2014-10-18,0,False
2014-10-19,16,False
2014-10-20,30,False
2014-10-21,52,False
2014-10-22,26,False
2014-10-23,44,False
2014-10-24,39,False
2014-10-25,36,False
2014-10-26,31,False
2014-10-27,53,False
2014-10-28,36,False
2014-10-29,43,False
2014-10-30,57,False
2014-10-31,53,False
2014-11-01,24,False
2014-11-02,39,False
2014-11-03,27,False
2014-11-04,35,False
2014-11-05,26,False
2014-11-06,63,False
2014-11-07,42,False
2014-11-08,31,False
2014-11-09,38,False
2014-11-10,43,False
2014-11-11,33,False
2014-11-12,23,False
2014-11-13,23,False
2014-11-14,38,False
2014-11-15,27,False
2014-11-16,34,False
2014-11-17,26,False
2014-11-18,21,False
2014-11-19,20,False
2014-11-20,33,False
2014-11-21,24,False
2014-11-22,19,False
2014-11-23,19,False
2014-11-24,35,False
2014-11-25,35,False
2014-11-26,20,False
2014-11-27,27,False
2014-11-28,34,False
2014-11-29,19,False
2014-11-30,22,False
2014-12-01,41,False
