date,EXPE,isPartial
2015-08-18,32,False
2015-08-19,46,False
2015-08-20,26,False
2015-08-21,50,False
2015-08-22,31,False
2015-08-23,30,False
2015-08-24,50,False
2015-08-25,32,False
2015-08-26,28,False
2015-08-27,10,False
2015-08-28,37,False
2015-08-29,38,False
2015-08-30,34,False
2015-08-31,22,False
2015-09-01,47,False
2015-09-02,50,False
2015-09-03,32,False
2015-09-04,30,False
2015-09-05,34,False
2015-09-06,30,False
2015-09-07,29,False
2015-09-08,34,False
2015-09-09,46,False
2015-09-10,35,False
2015-09-11,39,False
2015-09-12,33,False
2015-09-13,32,False
2015-09-14,34,False
2015-09-15,31,False
2015-09-16,56,False
2015-09-17,46,False
2015-09-18,42,False
2015-09-19,19,False
2015-09-20,32,False
2015-09-21,52,False
2015-09-22,53,False
2015-09-23,28,False
2015-09-24,48,False
2015-09-25,40,False
2015-09-26,33,False
2015-09-27,15,False
2015-09-28,42,False
2015-09-29,18,False
2015-09-30,28,False
2015-10-01,49,False
2015-10-02,13,False
2015-10-03,22,False
2015-10-04,28,False
2015-10-05,40,False
2015-10-06,36,False
2015-10-07,31,False
2015-10-08,46,False
2015-10-09,19,False
2015-10-10,44,False
2015-10-11,25,False
2015-10-12,44,False
2015-10-13,33,False
2015-10-14,39,False
2015-10-15,49,False
2015-10-16,50,False
2015-10-17,35,False
2015-10-18,32,False
2015-10-19,18,False
2015-10-20,42,False
2015-10-21,45,False
2015-10-22,31,False
2015-10-23,26,False
2015-10-24,32,False
2015-10-25,17,False
2015-10-26,27,False
2015-10-27,24,False
2015-10-28,45,False
2015-10-29,52,False
2015-10-30,64,False
2015-10-31,36,False
2015-11-01,25,False
2015-11-02,49,False
2015-11-03,39,False
2015-11-04,42,False
2015-11-05,48,False
2015-11-06,54,False
2015-11-07,7,False
2015-11-08,42,False
2015-11-09,36,False
2015-11-10,48,False
2015-11-11,38,False
2015-11-12,50,False
2015-11-13,32,False
2015-11-14,21,False
2015-11-15,25,False
2015-11-16,21,False
2015-11-17,30,False
2015-11-18,51,False
2015-11-19,43,False
2015-11-20,53,False
2015-11-21,39,False
2015-11-22,42,False
2015-11-23,36,False
2015-11-24,36,False
2015-11-25,30,False
2015-11-26,31,False
2015-11-27,35,False
2015-11-28,25,False
2015-11-29,38,False
2015-11-30,50,False
2015-12-01,38,False
2015-12-02,48,False
2015-12-03,43,False
2015-12-04,47,False
2015-12-05,22,False
2015-12-06,28,False
2015-12-07,24,False
2015-12-08,43,False
2015-12-09,21,False
2015-12-10,37,False
2015-12-11,44,False
2015-12-12,32,False
2015-12-13,42,False
2015-12-14,51,False
2015-12-15,41,False
2015-12-16,38,False
2015-12-17,54,False
2015-12-18,47,False
2015-12-19,19,False
2015-12-20,22,False
2015-12-21,58,False
2015-12-22,36,False
2015-12-23,38,False
2015-12-24,54,False
2015-12-25,21,False
2015-12-26,19,False
2015-12-27,26,False
2015-12-28,33,False
2015-12-29,33,False
2015-12-30,30,False
2015-12-31,30,False
2016-01-01,17,False
2016-01-02,42,False
2016-01-03,19,False
2016-01-04,52,False
2016-01-05,32,False
2016-01-06,40,False
2016-01-07,50,False
2016-01-08,30,False
2016-01-09,33,False
2016-01-10,36,False
2016-01-11,38,False
2016-01-12,47,False
2016-01-13,35,False
2016-01-14,45,False
2016-01-15,30,False
2016-01-16,22,False
2016-01-17,18,False
2016-01-18,38,False
2016-01-19,45,False
2016-01-20,42,False
2016-01-21,36,False
2016-01-22,36,False
2016-01-23,22,False
2016-01-24,33,False
2016-01-25,44,False
2016-01-26,29,False
2016-01-27,44,False
2016-01-28,29,False
2016-01-29,33,False
2016-01-30,15,False
2016-01-31,18,False
2016-02-01,41,False
2016-02-02,31,False
2016-02-03,54,False
2016-02-04,42,False
2016-02-05,47,False
2016-02-06,48,False
2016-02-07,29,False
2016-02-08,26,False
2016-02-09,45,False
2016-02-10,73,False
2016-02-11,86,False
2016-02-12,53,False
2016-02-13,25,False
2016-02-14,43,False
2016-02-15,51,False
2016-02-16,28,False
2016-02-17,47,False
2016-02-18,57,False
2016-02-19,62,False
2016-02-20,33,False
2016-02-21,25,False
2016-02-22,53,False
2016-02-23,19,False
2016-02-24,45,False
2016-02-25,38,False
2016-02-26,33,False
2016-02-27,29,False
2016-02-28,25,False
2016-02-29,21,False
2016-03-01,37,False
2016-03-02,22,False
2016-03-03,38,False
2016-03-04,45,False
2016-03-05,25,False
2016-03-06,46,False
2016-03-07,53,False
2016-03-08,37,False
2016-03-09,41,False
2016-03-10,35,False
2016-03-11,43,False
2016-03-12,41,False
2016-03-13,32,False
2016-03-14,31,False
2016-03-15,47,False
2016-03-16,44,False
2016-03-17,48,False
2016-03-18,36,False
2016-03-19,36,False
2016-03-20,33,False
2016-03-21,16,False
2016-03-22,47,False
2016-03-23,71,False
2016-03-24,61,False
2016-03-25,35,False
2016-03-26,34,False
2016-03-27,42,False
2016-03-28,30,False
2016-03-29,31,False
2016-03-30,44,False
2016-03-31,38,False
2016-04-01,26,False
2016-04-02,33,False
2016-04-03,29,False
2016-04-04,44,False
2016-04-05,54,False
2016-04-06,41,False
2016-04-07,45,False
2016-04-08,17,False
2016-04-09,26,False
2016-04-10,32,False
2016-04-11,13,False
2016-04-12,31,False
2016-04-13,48,False
2016-04-14,51,False
2016-04-15,73,False
2016-04-16,11,False
2016-04-17,11,False
2016-04-18,38,False
2016-04-19,62,False
2016-04-20,41,False
2016-04-21,42,False
2016-04-22,40,False
2016-04-23,11,False
2016-04-24,36,False
2016-04-25,34,False
2016-04-26,40,False
2016-04-27,41,False
2016-04-28,100,False
2016-04-29,63,False
2016-04-30,22,False
2016-05-01,18,False
2016-05-02,51,False
2016-05-03,28,False
2016-05-04,19,False
