date,EXPE,isPartial
2015-12-26,23,False
2015-12-27,30,False
2015-12-28,36,False
2015-12-29,43,False
2015-12-30,47,False
2015-12-31,35,False
2016-01-01,27,False
2016-01-02,27,False
2016-01-03,33,False
2016-01-04,37,False
2016-01-05,30,False
2016-01-06,58,False
2016-01-07,47,False
2016-01-08,48,False
2016-01-09,26,False
2016-01-10,32,False
2016-01-11,34,False
2016-01-12,35,False
2016-01-13,43,False
2016-01-14,54,False
2016-01-15,30,False
2016-01-16,35,False
2016-01-17,19,False
2016-01-18,45,False
2016-01-19,43,False
2016-01-20,38,False
2016-01-21,42,False
2016-01-22,38,False
2016-01-23,24,False
2016-01-24,36,False
2016-01-25,44,False
2016-01-26,35,False
2016-01-27,41,False
2016-01-28,38,False
2016-01-29,30,False
2016-01-30,31,False
2016-01-31,25,False
2016-02-01,38,False
2016-02-02,30,False
2016-02-03,43,False
2016-02-04,50,False
2016-02-05,45,False
2016-02-06,28,False
2016-02-07,44,False
2016-02-08,37,False
2016-02-09,42,False
2016-02-10,100,False
2016-02-11,88,False
2016-02-12,51,False
2016-02-13,25,False
2016-02-14,32,False
2016-02-15,43,False
2016-02-16,45,False
2016-02-17,35,False
2016-02-18,25,False
2016-02-19,63,False
2016-02-20,40,False
2016-02-21,32,False
2016-02-22,42,False
2016-02-23,37,False
2016-02-24,23,False
2016-02-25,47,False
2016-02-26,39,False
2016-02-27,30,False
2016-02-28,34,False
2016-02-29,27,False
2016-03-01,29,False
2016-03-02,39,False
2016-03-03,38,False
2016-03-04,23,False
2016-03-05,27,False
2016-03-06,32,False
2016-03-07,34,False
2016-03-08,44,False
2016-03-09,41,False
2016-03-10,46,False
2016-03-11,44,False
2016-03-12,42,False
2016-03-13,30,False
2016-03-14,41,False
2016-03-15,45,False
2016-03-16,44,False
2016-03-17,40,False
2016-03-18,38,False
2016-03-19,25,False
2016-03-20,27,False
2016-03-21,27,False
2016-03-22,55,False
2016-03-23,40,False
2016-03-24,45,False
2016-03-25,39,False
2016-03-26,13,False
2016-03-27,30,False
2016-03-28,41,False
2016-03-29,28,False
2016-03-30,47,False
2016-03-31,38,False
2016-04-01,33,False
2016-04-02,33,False
2016-04-03,29,False
2016-04-04,37,False
2016-04-05,56,False
2016-04-06,44,False
2016-04-07,30,False
2016-04-08,36,False
2016-04-09,20,False
2016-04-10,30,False
2016-04-11,31,False
2016-04-12,41,False
2016-04-13,49,False
2016-04-14,71,False
2016-04-15,31,False
2016-04-16,20,False
2016-04-17,7,False
2016-04-18,39,False
2016-04-19,35,False
2016-04-20,44,False
2016-04-21,32,False
2016-04-22,41,False
2016-04-23,27,False
2016-04-24,48,False
2016-04-25,40,False
2016-04-26,31,False
2016-04-27,41,False
2016-04-28,85,False
2016-04-29,76,False
2016-04-30,26,False
2016-05-01,37,False
2016-05-02,27,False
2016-05-03,38,False
2016-05-04,41,False
2016-05-05,38,False
2016-05-06,27,False
2016-05-07,38,False
