date,EXPE,isPartial
2013-11-06,62,False
2013-11-07,44,False
2013-11-08,41,False
2013-11-09,37,False
2013-11-10,45,False
2013-11-11,39,False
2013-11-12,58,False
2013-11-13,55,False
2013-11-14,36,False
2013-11-15,79,False
2013-11-16,28,False
2013-11-17,68,False
2013-11-18,35,False
2013-11-19,100,False
2013-11-20,39,False
2013-11-21,43,False
2013-11-22,32,False
2013-11-23,32,False
2013-11-24,45,False
2013-11-25,61,False
2013-11-26,38,False
2013-11-27,58,False
2013-11-28,29,False
2013-11-29,38,False
2013-11-30,60,False
2013-12-01,39,False
2013-12-02,75,False
2013-12-03,46,False
2013-12-04,35,False
2013-12-05,24,False
2013-12-06,36,False
2013-12-07,23,False
2013-12-08,27,False
2013-12-09,35,False
2013-12-10,50,False
2013-12-11,20,False
2013-12-12,32,False
2013-12-13,33,False
2013-12-14,23,False
2013-12-15,37,False
2013-12-16,51,False
2013-12-17,43,False
2013-12-18,64,False
2013-12-19,41,False
2013-12-20,69,False
2013-12-21,39,False
2013-12-22,20,False
2013-12-23,56,False
2013-12-24,15,False
2013-12-25,37,False
2013-12-26,54,False
2013-12-27,39,False
2013-12-28,33,False
2013-12-29,47,False
2013-12-30,47,False
2013-12-31,33,False
2014-01-01,20,False
2014-01-02,24,False
2014-01-03,44,False
2014-01-04,53,False
2014-01-05,49,False
2014-01-06,39,False
2014-01-07,34,False
2014-01-08,72,False
2014-01-09,81,False
2014-01-10,62,False
2014-01-11,39,False
2014-01-12,26,False
2014-01-13,67,False
2014-01-14,60,False
2014-01-15,41,False
2014-01-16,53,False
2014-01-17,51,False
2014-01-18,27,False
2014-01-19,39,False
2014-01-20,7,False
2014-01-21,66,False
2014-01-22,30,False
2014-01-23,48,False
2014-01-24,54,False
2014-01-25,48,False
2014-01-26,35,False
2014-01-27,48,False
2014-01-28,37,False
2014-01-29,19,False
2014-01-30,34,False
2014-01-31,58,False
2014-02-01,48,False
2014-02-02,25,False
2014-02-03,37,False
2014-02-04,36,False
2014-02-05,55,False
2014-02-06,51,False
2014-02-07,88,False
2014-02-08,43,False
2014-02-09,30,False
2014-02-10,58,False
2014-02-11,44,False
2014-02-12,44,False
2014-02-13,59,False
2014-02-14,53,False
2014-02-15,31,False
2014-02-16,26,False
2014-02-17,52,False
2014-02-18,37,False
2014-02-19,52,False
2014-02-20,45,False
2014-02-21,50,False
2014-02-22,35,False
2014-02-23,34,False
2014-02-24,54,False
2014-02-25,33,False
2014-02-26,62,False
2014-02-27,44,False
2014-02-28,39,False
2014-03-01,22,False
2014-03-02,30,False
2014-03-03,45,False
2014-03-04,30,False
2014-03-05,55,False
2014-03-06,60,False
2014-03-07,23,False
2014-03-08,9,False
2014-03-09,22,False
2014-03-10,63,False
2014-03-11,51,False
2014-03-12,52,False
2014-03-13,52,False
2014-03-14,54,False
2014-03-15,22,False
2014-03-16,60,False
2014-03-17,30,False
2014-03-18,55,False
2014-03-19,29,False
2014-03-20,45,False
2014-03-21,31,False
2014-03-22,31,False
2014-03-23,34,False
2014-03-24,36,False
2014-03-25,43,False
2014-03-26,15,False
2014-03-27,41,False
2014-03-28,35,False
2014-03-29,44,False
2014-03-30,39,False
2014-03-31,58,False
2014-04-01,26,False
2014-04-02,63,False
