date,EXPE,isPartial
2011-09-18,44,False
2011-09-19,41,False
2011-09-20,25,False
2011-09-21,56,False
2011-09-22,47,False
2011-09-23,38,False
2011-09-24,51,False
2011-09-25,25,False
2011-09-26,30,False
2011-09-27,76,False
2011-09-28,57,False
2011-09-29,47,False
2011-09-30,60,False
2011-10-01,19,False
2011-10-02,19,False
2011-10-03,68,False
2011-10-04,92,False
2011-10-05,72,False
2011-10-06,36,False
2011-10-07,48,False
2011-10-08,38,False
2011-10-09,61,False
2011-10-10,66,False
2011-10-11,38,False
2011-10-12,44,False
2011-10-13,20,False
2011-10-14,32,False
2011-10-15,31,False
2011-10-16,36,False
2011-10-17,50,False
2011-10-18,25,False
2011-10-19,40,False
2011-10-20,51,False
2011-10-21,48,False
2011-10-22,38,False
2011-10-23,42,False
2011-10-24,49,False
2011-10-25,59,False
2011-10-26,51,False
2011-10-27,45,False
2011-10-28,59,False
2011-10-29,31,False
2011-10-30,24,False
2011-10-31,57,False
2011-11-01,46,False
2011-11-02,30,False
2011-11-03,60,False
2011-11-04,67,False
2011-11-05,73,False
2011-11-06,48,False
2011-11-07,55,False
2011-11-08,40,False
2011-11-09,50,False
2011-11-10,45,False
2011-11-11,48,False
2011-11-12,55,False
2011-11-13,53,False
2011-11-14,49,False
2011-11-15,59,False
2011-11-16,49,False
2011-11-17,30,False
2011-11-18,36,False
2011-11-19,54,False
2011-11-20,41,False
2011-11-21,34,False
2011-11-22,53,False
2011-11-23,45,False
2011-11-24,63,False
2011-11-25,38,False
2011-11-26,30,False
2011-11-27,36,False
2011-11-28,53,False
2011-11-29,19,False
2011-11-30,34,False
2011-12-01,64,False
2011-12-02,62,False
2011-12-03,30,False
2011-12-04,53,False
2011-12-05,53,False
2011-12-06,34,False
2011-12-07,58,False
2011-12-08,35,False
2011-12-09,41,False
2011-12-10,53,False
2011-12-11,35,False
2011-12-12,38,False
2011-12-13,92,False
2011-12-14,53,False
2011-12-15,55,False
2011-12-16,62,False
2011-12-17,36,False
2011-12-18,84,False
2011-12-19,44,False
2011-12-20,45,False
2011-12-21,61,False
2011-12-22,32,False
2011-12-23,40,False
2011-12-24,34,False
2011-12-25,21,False
2011-12-26,46,False
2011-12-27,53,False
2011-12-28,37,False
2011-12-29,53,False
2011-12-30,67,False
2011-12-31,26,False
2012-01-01,33,False
2012-01-02,42,False
2012-01-03,53,False
2012-01-04,53,False
2012-01-05,49,False
2012-01-06,40,False
2012-01-07,57,False
2012-01-08,55,False
2012-01-09,84,False
2012-01-10,60,False
2012-01-11,65,False
2012-01-12,42,False
2012-01-13,53,False
2012-01-14,84,False
2012-01-15,39,False
2012-01-16,41,False
2012-01-17,23,False
2012-01-18,74,False
2012-01-19,46,False
2012-01-20,72,False
2012-01-21,44,False
2012-01-22,60,False
2012-01-23,37,False
2012-01-24,46,False
2012-01-25,73,False
2012-01-26,37,False
2012-01-27,24,False
2012-01-28,39,False
2012-01-29,33,False
2012-01-30,41,False
2012-01-31,45,False
2012-02-01,50,False
2012-02-02,46,False
2012-02-03,52,False
2012-02-04,49,False
2012-02-05,59,False
2012-02-06,54,False
2012-02-07,55,False
2012-02-08,54,False
2012-02-09,27,False
2012-02-10,33,False
2012-02-11,33,False
2012-02-12,47,False
2012-02-13,54,False
2012-02-14,59,False
2012-02-15,59,False
2012-02-16,60,False
2012-02-17,67,False
2012-02-18,22,False
2012-02-19,45,False
2012-02-20,51,False
2012-02-21,37,False
2012-02-22,45,False
2012-02-23,41,False
2012-02-24,52,False
2012-02-25,43,False
2012-02-26,43,False
2012-02-27,22,False
2012-02-28,27,False
2012-02-29,18,False
2012-03-01,81,False
2012-03-02,44,False
2012-03-03,34,False
2012-03-04,66,False
2012-03-05,37,False
2012-03-06,58,False
2012-03-07,63,False
2012-03-08,46,False
2012-03-09,9,False
2012-03-10,43,False
2012-03-11,27,False
2012-03-12,49,False
2012-03-13,36,False
2012-03-14,49,False
2012-03-15,68,False
2012-03-16,14,False
2012-03-17,11,False
2012-03-18,43,False
2012-03-19,27,False
2012-03-20,54,False
2012-03-21,45,False
2012-03-22,55,False
2012-03-23,24,False
2012-03-24,55,False
2012-03-25,38,False
2012-03-26,45,False
2012-03-27,76,False
2012-03-28,59,False
2012-03-29,55,False
2012-03-30,43,False
2012-03-31,65,False
2012-04-01,22,False
2012-04-02,37,False
2012-04-03,27,False
2012-04-04,28,False
2012-04-05,53,False
2012-04-06,42,False
2012-04-07,40,False
