date,EXPE,isPartial
2013-06-29,20,False
2013-06-30,20,False
2013-07-01,55,False
2013-07-02,26,False
2013-07-03,39,False
2013-07-04,28,False
2013-07-05,36,False
2013-07-06,25,False
2013-07-07,20,False
2013-07-08,26,False
2013-07-09,69,False
2013-07-10,43,False
2013-07-11,33,False
2013-07-12,66,False
2013-07-13,32,False
2013-07-14,40,False
2013-07-15,20,False
2013-07-16,39,False
2013-07-17,43,False
2013-07-18,34,False
2013-07-19,14,False
2013-07-20,28,False
2013-07-21,45,False
2013-07-22,36,False
2013-07-23,32,False
2013-07-24,20,False
2013-07-25,63,False
2013-07-26,100,False
2013-07-27,36,False
2013-07-28,32,False
2013-07-29,68,False
2013-07-30,42,False
2013-07-31,49,False
2013-08-01,23,False
2013-08-02,35,False
2013-08-03,28,False
2013-08-04,12,False
2013-08-05,53,False
2013-08-06,46,False
2013-08-07,46,False
2013-08-08,51,False
2013-08-09,42,False
2013-08-10,49,False
2013-08-11,12,False
2013-08-12,39,False
2013-08-13,39,False
2013-08-14,46,False
2013-08-15,35,False
2013-08-16,35,False
2013-08-17,12,False
2013-08-18,12,False
2013-08-19,55,False
2013-08-20,29,False
2013-08-21,48,False
2013-08-22,59,False
2013-08-23,47,False
2013-08-24,39,False
2013-08-25,19,False
2013-08-26,62,False
2013-08-27,38,False
2013-08-28,32,False
2013-08-29,29,False
2013-08-30,57,False
2013-08-31,15,False
2013-09-01,26,False
2013-09-02,26,False
2013-09-03,31,False
2013-09-04,44,False
2013-09-05,32,False
2013-09-06,33,False
2013-09-07,30,False
2013-09-08,29,False
2013-09-09,25,False
2013-09-10,33,False
2013-09-11,27,False
2013-09-12,12,False
2013-09-13,39,False
2013-09-14,30,False
2013-09-15,46,False
2013-09-16,31,False
2013-09-17,33,False
2013-09-18,31,False
2013-09-19,50,False
2013-09-20,33,False
2013-09-21,26,False
2013-09-22,44,False
2013-09-23,40,False
2013-09-24,43,False
2013-09-25,37,False
2013-09-26,32,False
2013-09-27,23,False
2013-09-28,19,False
2013-09-29,14,False
2013-09-30,12,False
2013-10-01,24,False
2013-10-02,40,False
2013-10-03,31,False
2013-10-04,45,False
2013-10-05,15,False
2013-10-06,14,False
2013-10-07,31,False
2013-10-08,33,False
2013-10-09,37,False
2013-10-10,49,False
2013-10-11,26,False
2013-10-12,4,False
2013-10-13,37,False
2013-10-14,38,False
2013-10-15,25,False
2013-10-16,21,False
2013-10-17,25,False
2013-10-18,26,False
2013-10-19,15,False
2013-10-20,25,False
2013-10-21,42,False
2013-10-22,27,False
2013-10-23,48,False
2013-10-24,36,False
2013-10-25,32,False
2013-10-26,26,False
2013-10-27,25,False
2013-10-28,30,False
2013-10-29,30,False
2013-10-30,52,False
2013-10-31,50,False
2013-11-01,60,False
2013-11-02,18,False
2013-11-03,35,False
2013-11-04,36,False
2013-11-05,33,False
2013-11-06,48,False
2013-11-07,21,False
2013-11-08,22,False
2013-11-09,29,False
2013-11-10,31,False
2013-11-11,39,False
2013-11-12,45,False
2013-11-13,36,False
2013-11-14,40,False
2013-11-15,38,False
2013-11-16,18,False
2013-11-17,38,False
2013-11-18,32,False
2013-11-19,71,False
2013-11-20,42,False
2013-11-21,33,False
2013-11-22,25,False
2013-11-23,46,False
2013-11-24,28,False
2013-11-25,44,False
2013-11-26,41,False
2013-11-27,48,False
2013-11-28,22,False
2013-11-29,22,False
2013-11-30,32,False
2013-12-01,30,False
2013-12-02,32,False
2013-12-03,44,False
2013-12-04,27,False
2013-12-05,18,False
2013-12-06,40,False
2013-12-07,25,False
2013-12-08,38,False
2013-12-09,33,False
2013-12-10,47,False
2013-12-11,27,False
2013-12-12,46,False
2013-12-13,38,False
2013-12-14,29,False
2013-12-15,53,False
2013-12-16,42,False
2013-12-17,18,False
2013-12-18,27,False
2013-12-19,25,False
2013-12-20,30,False
2013-12-21,33,False
2013-12-22,19,False
2013-12-23,47,False
2013-12-24,26,False
2013-12-25,20,False
2013-12-26,51,False
2013-12-27,33,False
2013-12-28,36,False
2013-12-29,44,False
2013-12-30,29,False
2013-12-31,36,False
2014-01-01,15,False
2014-01-02,22,False
2014-01-03,28,False
2014-01-04,44,False
2014-01-05,31,False
2014-01-06,27,False
2014-01-07,38,False
2014-01-08,35,False
2014-01-09,38,False
2014-01-10,54,False
2014-01-11,40,False
2014-01-12,37,False
2014-01-13,43,False
2014-01-14,40,False
2014-01-15,17,False
2014-01-16,52,False
2014-01-17,45,False
2014-01-18,31,False
2014-01-19,44,False
2014-01-20,23,False
2014-01-21,57,False
2014-01-22,31,False
2014-01-23,43,False
2014-01-24,33,False
2014-01-25,43,False
2014-01-26,40,False
2014-01-27,39,False
2014-01-28,28,False
2014-01-29,25,False
2014-01-30,26,False
2014-01-31,36,False
2014-02-01,30,False
2014-02-02,20,False
2014-02-03,28,False
2014-02-04,25,False
2014-02-05,34,False
2014-02-06,51,False
