date,EXPE,isPartial
2014-12-01,66,False
2014-12-02,43,False
2014-12-03,40,False
2014-12-04,48,False
2014-12-05,29,False
2014-12-06,24,False
2014-12-07,42,False
2014-12-08,25,False
2014-12-09,44,False
2014-12-10,64,False
2014-12-11,20,False
2014-12-12,21,False
2014-12-13,54,False
2014-12-14,57,False
2014-12-15,41,False
2014-12-16,40,False
2014-12-17,33,False
2014-12-18,30,False
2014-12-19,49,False
2014-12-20,35,False
2014-12-21,50,False
2014-12-22,39,False
2014-12-23,53,False
2014-12-24,40,False
2014-12-25,27,False
2014-12-26,43,False
2014-12-27,49,False
2014-12-28,24,False
2014-12-29,34,False
2014-12-30,39,False
2014-12-31,39,False
2015-01-01,31,False
2015-01-02,27,False
2015-01-03,42,False
2015-01-04,37,False
2015-01-05,48,False
2015-01-06,40,False
2015-01-07,86,False
2015-01-08,99,False
2015-01-09,49,False
2015-01-10,49,False
2015-01-11,40,False
2015-01-12,27,False
2015-01-13,42,False
2015-01-14,42,False
2015-01-15,31,False
2015-01-16,48,False
2015-01-17,55,False
2015-01-18,31,False
2015-01-19,39,False
2015-01-20,46,False
2015-01-21,37,False
2015-01-22,50,False
2015-01-23,48,False
2015-01-24,49,False
2015-01-25,13,False
2015-01-26,49,False
2015-01-27,46,False
2015-01-28,42,False
2015-01-29,46,False
2015-01-30,27,False
2015-01-31,36,False
2015-02-01,44,False
2015-02-02,30,False
2015-02-03,64,False
2015-02-04,53,False
2015-02-05,61,False
2015-02-06,100,False
2015-02-07,54,False
2015-02-08,49,False
2015-02-09,19,False
2015-02-10,45,False
2015-02-11,27,False
2015-02-12,74,False
2015-02-13,56,False
2015-02-14,65,False
2015-02-15,54,False
2015-02-16,52,False
2015-02-17,32,False
2015-02-18,74,False
2015-02-19,82,False
2015-02-20,44,False
2015-02-21,41,False
2015-02-22,36,False
2015-02-23,60,False
2015-02-24,34,False
2015-02-25,49,False
2015-02-26,65,False
2015-02-27,52,False
2015-02-28,35,False
2015-03-01,47,False
2015-03-02,49,False
2015-03-03,60,False
2015-03-04,45,False
2015-03-05,50,False
2015-03-06,48,False
2015-03-07,36,False
2015-03-08,49,False
2015-03-09,23,False
2015-03-10,48,False
2015-03-11,30,False
2015-03-12,46,False
2015-03-13,43,False
2015-03-14,44,False
2015-03-15,57,False
2015-03-16,56,False
2015-03-17,60,False
2015-03-18,19,False
2015-03-19,34,False
2015-03-20,43,False
2015-03-21,36,False
2015-03-22,52,False
2015-03-23,34,False
2015-03-24,45,False
2015-03-25,50,False
2015-03-26,18,False
2015-03-27,44,False
2015-03-28,29,False
2015-03-29,41,False
2015-03-30,34,False
2015-03-31,38,False
2015-04-01,27,False
2015-04-02,45,False
2015-04-03,47,False
2015-04-04,41,False
2015-04-05,33,False
2015-04-06,49,False
2015-04-07,53,False
2015-04-08,45,False
2015-04-09,46,False
2015-04-10,40,False
2015-04-11,45,False
2015-04-12,31,False
2015-04-13,61,False
2015-04-14,26,False
2015-04-15,57,False
2015-04-16,61,False
2015-04-17,32,False
2015-04-18,45,False
2015-04-19,36,False
2015-04-20,22,False
2015-04-21,77,False
2015-04-22,61,False
2015-04-23,34,False
2015-04-24,40,False
2015-04-25,50,False
2015-04-26,27,False
2015-04-27,53,False
2015-04-28,51,False
2015-04-29,42,False
2015-04-30,70,False
2015-05-01,60,False
2015-05-02,45,False
2015-05-03,36,False
2015-05-04,72,False
2015-05-05,56,False
2015-05-06,42,False
2015-05-07,35,False
2015-05-08,24,False
2015-05-09,37,False
2015-05-10,41,False
2015-05-11,53,False
2015-05-12,34,False
2015-05-13,38,False
2015-05-14,19,False
2015-05-15,40,False
2015-05-16,40,False
2015-05-17,27,False
2015-05-18,37,False
2015-05-19,37,False
2015-05-20,34,False
2015-05-21,49,False
2015-05-22,60,False
2015-05-23,32,False
2015-05-24,27,False
2015-05-25,28,False
2015-05-26,30,False
2015-05-27,48,False
2015-05-28,49,False
2015-05-29,32,False
2015-05-30,32,False
2015-05-31,9,False
2015-06-01,45,False
2015-06-02,30,False
2015-06-03,34,False
2015-06-04,39,False
2015-06-05,40,False
2015-06-06,50,False
2015-06-07,27,False
2015-06-08,48,False
2015-06-09,26,False
2015-06-10,38,False
2015-06-11,58,False
2015-06-12,32,False
2015-06-13,23,False
2015-06-14,45,False
2015-06-15,30,False
2015-06-16,30,False
2015-06-17,49,False
2015-06-18,31,False
2015-06-19,60,False
2015-06-20,73,False
