date,HSIC,isPartial
2013-06-29,27,False
2013-06-30,54,False
2013-07-01,22,False
2013-07-02,22,False
2013-07-03,33,False
2013-07-04,47,False
2013-07-05,0,False
2013-07-06,0,False
2013-07-07,41,False
2013-07-08,33,False
2013-07-09,33,False
2013-07-10,89,False
2013-07-11,45,False
2013-07-12,95,False
2013-07-13,0,False
2013-07-14,0,False
2013-07-15,67,False
2013-07-16,0,False
2013-07-17,34,False
2013-07-18,0,False
2013-07-19,23,False
2013-07-20,27,False
2013-07-21,55,False
2013-07-22,33,False
2013-07-23,55,False
2013-07-24,45,False
2013-07-25,45,False
2013-07-26,23,False
2013-07-27,27,False
2013-07-28,0,False
2013-07-29,55,False
2013-07-30,22,False
2013-07-31,0,False
2013-08-01,23,False
2013-08-02,35,False
2013-08-03,27,False
2013-08-04,0,False
2013-08-05,45,False
2013-08-06,67,False
2013-08-07,23,False
2013-08-08,23,False
2013-08-09,47,False
2013-08-10,27,False
2013-08-11,0,False
2013-08-12,22,False
2013-08-13,22,False
2013-08-14,67,False
2013-08-15,24,False
2013-08-16,71,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,22,False
2013-08-20,44,False
2013-08-21,0,False
2013-08-22,33,False
2013-08-23,23,False
2013-08-24,52,False
2013-08-25,26,False
2013-08-26,84,False
2013-08-27,42,False
2013-08-28,0,False
2013-08-29,64,False
2013-08-30,34,False
2013-08-31,26,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,0,False
2013-09-04,21,False
2013-09-05,21,False
2013-09-06,44,False
2013-09-07,51,False
2013-09-08,0,False
2013-09-09,21,False
2013-09-10,0,False
2013-09-11,0,False
2013-09-12,84,False
2013-09-13,43,False
2013-09-14,50,False
2013-09-15,0,False
2013-09-16,21,False
2013-09-17,21,False
2013-09-18,62,False
2013-09-19,21,False
2013-09-20,0,False
2013-09-21,0,False
2013-09-22,24,False
2013-09-23,21,False
2013-09-24,31,False
2013-09-25,53,False
2013-09-26,64,False
2013-09-27,22,False
2013-09-28,50,False
2013-09-29,25,False
2013-09-30,41,False
2013-10-01,51,False
2013-10-02,31,False
2013-10-03,42,False
2013-10-04,22,False
2013-10-05,0,False
2013-10-06,0,False
2013-10-07,0,False
2013-10-08,21,False
2013-10-09,31,False
2013-10-10,0,False
2013-10-11,22,False
2013-10-12,0,False
2013-10-13,25,False
2013-10-14,21,False
2013-10-15,62,False
2013-10-16,0,False
2013-10-17,0,False
2013-10-18,55,False
2013-10-19,25,False
2013-10-20,24,False
2013-10-21,41,False
2013-10-22,20,False
2013-10-23,61,False
2013-10-24,41,False
2013-10-25,43,False
2013-10-26,25,False
2013-10-27,24,False
2013-10-28,40,False
2013-10-29,51,False
2013-10-30,21,False
2013-10-31,21,False
2013-11-01,22,False
2013-11-02,24,False
2013-11-03,24,False
2013-11-04,30,False
2013-11-05,30,False
2013-11-06,60,False
2013-11-07,31,False
2013-11-08,0,False
2013-11-09,0,False
2013-11-10,24,False
2013-11-11,20,False
2013-11-12,50,False
2013-11-13,31,False
2013-11-14,41,False
2013-11-15,22,False
2013-11-16,24,False
2013-11-17,24,False
2013-11-18,50,False
2013-11-19,61,False
2013-11-20,40,False
2013-11-21,20,False
2013-11-22,31,False
2013-11-23,0,False
2013-11-24,23,False
2013-11-25,40,False
2013-11-26,30,False
2013-11-27,40,False
2013-11-28,0,False
2013-11-29,43,False
2013-11-30,0,False
2013-12-01,45,False
2013-12-02,19,False
2013-12-03,30,False
2013-12-04,20,False
2013-12-05,20,False
2013-12-06,31,False
2013-12-07,24,False
2013-12-08,23,False
2013-12-09,20,False
2013-12-10,30,False
2013-12-11,30,False
2013-12-12,31,False
2013-12-13,0,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,41,False
2013-12-17,31,False
2013-12-18,21,False
2013-12-19,21,False
2013-12-20,45,False
2013-12-21,50,False
2013-12-22,0,False
2013-12-23,23,False
2013-12-24,37,False
2013-12-25,27,False
2013-12-26,46,False
2013-12-27,22,False
2013-12-28,25,False
2013-12-29,0,False
2013-12-30,66,False
2013-12-31,0,False
2014-01-01,26,False
2014-01-02,21,False
2014-01-03,42,False
2014-01-04,23,False
2014-01-05,23,False
2014-01-06,20,False
2014-01-07,39,False
2014-01-08,59,False
2014-01-09,0,False
2014-01-10,61,False
2014-01-11,23,False
2014-01-12,0,False
2014-01-13,58,False
2014-01-14,19,False
2014-01-15,29,False
2014-01-16,20,False
2014-01-17,51,False
2014-01-18,69,False
2014-01-19,23,False
2014-01-20,20,False
2014-01-21,19,False
2014-01-22,38,False
2014-01-23,58,False
2014-01-24,30,False
2014-01-25,22,False
2014-01-26,0,False
2014-01-27,47,False
2014-01-28,19,False
2014-01-29,48,False
2014-01-30,20,False
2014-01-31,0,False
2014-02-01,0,False
2014-02-02,22,False
2014-02-03,19,False
2014-02-04,38,False
2014-02-05,48,False
2014-02-06,39,False
2014-02-07,44,False
2014-02-08,22,False
2014-02-09,22,False
2014-02-10,19,False
2014-02-11,57,False
2014-02-12,38,False
2014-02-13,39,False
2014-02-14,20,False
2014-02-15,23,False
2014-02-16,22,False
2014-02-17,38,False
2014-02-18,57,False
2014-02-19,29,False
2014-02-20,20,False
2014-02-21,100,False
2014-02-22,22,False
2014-02-23,22,False
2014-02-24,56,False
2014-02-25,38,False
2014-02-26,38,False
2014-02-27,39,False
2014-02-28,30,False
2014-03-01,23,False
2014-03-02,22,False
2014-03-03,19,False
2014-03-04,39,False
2014-03-05,48,False
2014-03-06,39,False
2014-03-07,20,False
2014-03-08,23,False
2014-03-09,22,False
2014-03-10,58,False
2014-03-11,38,False
2014-03-12,0,False
2014-03-13,29,False
2014-03-14,40,False
2014-03-15,22,False
2014-03-16,0,False
