date,HSIC,isPartial
2012-05-18,24,False
2012-05-19,0,False
2012-05-20,56,False
2012-05-21,22,False
2012-05-22,0,False
2012-05-23,23,False
2012-05-24,0,False
2012-05-25,24,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,24,False
2012-05-29,22,False
2012-05-30,0,False
2012-05-31,0,False
2012-06-01,24,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,23,False
