date,HSIC,isPartial
2016-12-19,39,False
2016-12-20,39,False
2016-12-21,20,False
2016-12-22,20,False
2016-12-23,42,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,0,False
2016-12-28,0,False
2016-12-29,0,False
2016-12-30,21,False
2016-12-31,0,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,19,False
2017-01-04,38,False
2017-01-05,39,False
2017-01-06,0,False
2017-01-07,0,False
2017-01-08,21,False
2017-01-09,74,False
2017-01-10,36,False
2017-01-11,0,False
2017-01-12,0,False
2017-01-13,0,False
2017-01-14,0,False
2017-01-15,0,False
2017-01-16,18,False
2017-01-17,0,False
2017-01-18,18,False
2017-01-19,18,False
2017-01-20,0,False
2017-01-21,0,False
2017-01-22,41,False
2017-01-23,18,False
2017-01-24,18,False
2017-01-25,0,False
2017-01-26,72,False
2017-01-27,38,False
2017-01-28,0,False
2017-01-29,41,False
2017-01-30,36,False
2017-01-31,0,False
2017-02-01,35,False
2017-02-02,18,False
2017-02-03,19,False
2017-02-04,0,False
2017-02-05,20,False
2017-02-06,35,False
2017-02-07,0,False
2017-02-08,54,False
2017-02-09,36,False
2017-02-10,57,False
2017-02-11,0,False
2017-02-12,61,False
2017-02-13,36,False
2017-02-14,18,False
2017-02-15,73,False
2017-02-16,18,False
2017-02-17,0,False
2017-02-18,21,False
2017-02-19,41,False
2017-02-20,18,False
2017-02-21,36,False
2017-02-22,18,False
2017-02-23,0,False
2017-02-24,19,False
2017-02-25,0,False
2017-02-26,0,False
2017-02-27,52,False
2017-02-28,0,False
2017-03-01,17,False
2017-03-02,0,False
2017-03-03,19,False
2017-03-04,0,False
2017-03-05,0,False
2017-03-06,0,False
2017-03-07,34,False
2017-03-08,0,False
2017-03-09,0,False
2017-03-10,0,False
2017-03-11,0,False
2017-03-12,19,False
2017-03-13,33,False
2017-03-14,0,False
2017-03-15,54,False
2017-03-16,55,False
2017-03-17,0,False
2017-03-18,20,False
2017-03-19,0,False
2017-03-20,0,False
2017-03-21,18,False
2017-03-22,18,False
2017-03-23,0,False
2017-03-24,19,False
2017-03-25,21,False
2017-03-26,21,False
2017-03-27,89,False
2017-03-28,53,False
2017-03-29,36,False
2017-03-30,37,False
2017-03-31,38,False
2017-04-01,21,False
2017-04-02,0,False
2017-04-03,0,False
2017-04-04,18,False
2017-04-05,18,False
2017-04-06,0,False
2017-04-07,37,False
2017-04-08,0,False
2017-04-09,21,False
2017-04-10,0,False
2017-04-11,73,False
2017-04-12,0,False
2017-04-13,19,False
2017-04-14,20,False
2017-04-15,0,False
2017-04-16,21,False
2017-04-17,0,False
2017-04-18,0,False
2017-04-19,18,False
2017-04-20,0,False
2017-04-21,0,False
2017-04-22,21,False
2017-04-23,20,False
2017-04-24,36,False
2017-04-25,18,False
2017-04-26,18,False
2017-04-27,36,False
2017-04-28,19,False
2017-04-29,42,False
2017-04-30,63,False
2017-05-01,0,False
2017-05-02,0,False
2017-05-03,18,False
2017-05-04,36,False
2017-05-05,75,False
2017-05-06,0,False
2017-05-07,0,False
2017-05-08,0,False
2017-05-09,18,False
2017-05-10,36,False
2017-05-11,0,False
2017-05-12,0,False
2017-05-13,21,False
2017-05-14,0,False
2017-05-15,0,False
2017-05-16,19,False
2017-05-17,39,False
2017-05-18,0,False
2017-05-19,20,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,38,False
2017-05-23,0,False
2017-05-24,19,False
2017-05-25,39,False
2017-05-26,62,False
2017-05-27,23,False
2017-05-28,0,False
2017-05-29,0,False
