date,HSIC,isPartial
2015-04-10,17,False
2015-04-11,19,False
2015-04-12,0,False
2015-04-13,16,False
2015-04-14,15,False
2015-04-15,0,False
2015-04-16,47,False
2015-04-17,33,False
2015-04-18,0,False
2015-04-19,18,False
2015-04-20,31,False
2015-04-21,0,False
2015-04-22,0,False
2015-04-23,16,False
2015-04-24,0,False
2015-04-25,55,False
2015-04-26,0,False
2015-04-27,31,False
2015-04-28,0,False
2015-04-29,31,False
2015-04-30,32,False
2015-05-01,0,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,16,False
2015-05-05,31,False
2015-05-06,0,False
2015-05-07,78,False
2015-05-08,33,False
2015-05-09,0,False
2015-05-10,0,False
2015-05-11,16,False
2015-05-12,31,False
2015-05-13,16,False
2015-05-14,32,False
2015-05-15,16,False
2015-05-16,0,False
2015-05-17,18,False
2015-05-18,31,False
2015-05-19,0,False
2015-05-20,31,False
2015-05-21,0,False
2015-05-22,33,False
2015-05-23,18,False
2015-05-24,19,False
2015-05-25,0,False
2015-05-26,61,False
2015-05-27,46,False
2015-05-28,15,False
2015-05-29,16,False
2015-05-30,19,False
2015-05-31,18,False
2015-06-01,61,False
2015-06-02,31,False
2015-06-03,16,False
2015-06-04,0,False
2015-06-05,0,False
2015-06-06,0,False
2015-06-07,0,False
2015-06-08,31,False
2015-06-09,15,False
2015-06-10,0,False
2015-06-11,63,False
2015-06-12,16,False
2015-06-13,38,False
2015-06-14,0,False
2015-06-15,30,False
2015-06-16,15,False
2015-06-17,16,False
2015-06-18,31,False
2015-06-19,33,False
2015-06-20,19,False
2015-06-21,0,False
2015-06-22,15,False
2015-06-23,15,False
2015-06-24,47,False
2015-06-25,32,False
2015-06-26,32,False
2015-06-27,19,False
2015-06-28,19,False
2015-06-29,0,False
2015-06-30,15,False
2015-07-01,0,False
2015-07-02,16,False
2015-07-03,34,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,0,False
2015-07-07,15,False
2015-07-08,46,False
2015-07-09,0,False
2015-07-10,16,False
2015-07-11,0,False
2015-07-12,0,False
2015-07-13,0,False
2015-07-14,16,False
2015-07-15,16,False
2015-07-16,48,False
2015-07-17,0,False
2015-07-18,0,False
2015-07-19,0,False
2015-07-20,66,False
2015-07-21,16,False
2015-07-22,0,False
2015-07-23,31,False
2015-07-24,0,False
2015-07-25,18,False
2015-07-26,0,False
2015-07-27,62,False
2015-07-28,0,False
2015-07-29,31,False
2015-07-30,16,False
2015-07-31,16,False
2015-08-01,19,False
2015-08-02,19,False
2015-08-03,0,False
2015-08-04,0,False
2015-08-05,16,False
2015-08-06,16,False
2015-08-07,16,False
2015-08-08,0,False
2015-08-09,37,False
2015-08-10,0,False
2015-08-11,62,False
2015-08-12,31,False
2015-08-13,31,False
2015-08-14,0,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,0,False
2015-08-18,15,False
2015-08-19,15,False
2015-08-20,16,False
2015-08-21,0,False
2015-08-22,0,False
2015-08-23,18,False
2015-08-24,0,False
2015-08-25,15,False
2015-08-26,30,False
2015-08-27,31,False
2015-08-28,32,False
2015-08-29,18,False
2015-08-30,18,False
2015-08-31,0,False
2015-09-01,15,False
2015-09-02,0,False
2015-09-03,0,False
2015-09-04,0,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,16,False
2015-09-08,44,False
2015-09-09,29,False
2015-09-10,15,False
2015-09-11,0,False
2015-09-12,17,False
2015-09-13,0,False
2015-09-14,14,False
2015-09-15,29,False
2015-09-16,0,False
2015-09-17,30,False
2015-09-18,0,False
2015-09-19,0,False
2015-09-20,0,False
2015-09-21,0,False
2015-09-22,15,False
2015-09-23,0,False
2015-09-24,0,False
2015-09-25,63,False
2015-09-26,17,False
2015-09-27,0,False
2015-09-28,0,False
2015-09-29,0,False
2015-09-30,29,False
2015-10-01,15,False
2015-10-02,31,False
2015-10-03,0,False
2015-10-04,0,False
2015-10-05,15,False
2015-10-06,29,False
2015-10-07,0,False
2015-10-08,44,False
2015-10-09,0,False
2015-10-10,0,False
2015-10-11,0,False
2015-10-12,15,False
2015-10-13,0,False
2015-10-14,0,False
