date,HSIC,isPartial
2014-07-24,46,False
2014-07-25,61,False
2014-07-26,28,False
2014-07-27,0,False
2014-07-28,46,False
2014-07-29,46,False
2014-07-30,69,False
2014-07-31,35,False
2014-08-01,36,False
2014-08-02,27,False
2014-08-03,0,False
2014-08-04,0,False
2014-08-05,90,False
2014-08-06,23,False
2014-08-07,33,False
2014-08-08,0,False
2014-08-09,28,False
2014-08-10,0,False
2014-08-11,23,False
2014-08-12,22,False
2014-08-13,45,False
2014-08-14,46,False
2014-08-15,25,False
2014-08-16,27,False
2014-08-17,27,False
2014-08-18,0,False
2014-08-19,45,False
2014-08-20,79,False
2014-08-21,34,False
2014-08-22,23,False
2014-08-23,27,False
2014-08-24,0,False
2014-08-25,0,False
2014-08-26,66,False
2014-08-27,65,False
2014-08-28,56,False
2014-08-29,0,False
2014-08-30,26,False
2014-08-31,26,False
2014-09-01,22,False
2014-09-02,85,False
2014-09-03,21,False
2014-09-04,65,False
2014-09-05,23,False
2014-09-06,52,False
2014-09-07,0,False
2014-09-08,43,False
2014-09-09,21,False
2014-09-10,21,False
2014-09-11,0,False
2014-09-12,0,False
2014-09-13,0,False
2014-09-14,25,False
2014-09-15,32,False
2014-09-16,42,False
2014-09-17,0,False
2014-09-18,22,False
2014-09-19,22,False
2014-09-20,51,False
2014-09-21,25,False
2014-09-22,21,False
2014-09-23,0,False
2014-09-24,21,False
2014-09-25,22,False
2014-09-26,56,False
2014-09-27,26,False
2014-09-28,25,False
2014-09-29,21,False
2014-09-30,0,False
2014-10-01,42,False
2014-10-02,22,False
2014-10-03,0,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,42,False
2014-10-07,42,False
2014-10-08,32,False
2014-10-09,32,False
2014-10-10,22,False
2014-10-11,26,False
2014-10-12,0,False
2014-10-13,32,False
2014-10-14,21,False
2014-10-15,0,False
2014-10-16,42,False
2014-10-17,0,False
2014-10-18,25,False
2014-10-19,75,False
2014-10-20,42,False
2014-10-21,21,False
2014-10-22,31,False
2014-10-23,21,False
2014-10-24,22,False
2014-10-25,25,False
2014-10-26,0,False
2014-10-27,20,False
2014-10-28,20,False
2014-10-29,0,False
2014-10-30,0,False
2014-10-31,44,False
2014-11-01,25,False
2014-11-02,24,False
2014-11-03,21,False
2014-11-04,62,False
2014-11-05,41,False
2014-11-06,62,False
2014-11-07,65,False
2014-11-08,49,False
2014-11-09,24,False
2014-11-10,0,False
2014-11-11,41,False
2014-11-12,62,False
2014-11-13,61,False
2014-11-14,42,False
2014-11-15,0,False
2014-11-16,24,False
2014-11-17,51,False
2014-11-18,67,False
2014-11-19,42,False
2014-11-20,21,False
2014-11-21,22,False
2014-11-22,0,False
2014-11-23,0,False
2014-11-24,61,False
2014-11-25,0,False
2014-11-26,31,False
2014-11-27,21,False
2014-11-28,22,False
2014-11-29,0,False
2014-11-30,23,False
2014-12-01,20,False
