date,HSIC,isPartial
2015-08-18,21,False
2015-08-19,43,False
2015-08-20,21,False
2015-08-21,0,False
2015-08-22,0,False
2015-08-23,24,False
2015-08-24,0,False
2015-08-25,21,False
2015-08-26,41,False
2015-08-27,64,False
2015-08-28,22,False
2015-08-29,25,False
2015-08-30,25,False
2015-08-31,0,False
2015-09-01,20,False
2015-09-02,21,False
2015-09-03,0,False
2015-09-04,0,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,0,False
2015-09-08,20,False
2015-09-09,20,False
2015-09-10,0,False
2015-09-11,0,False
2015-09-12,24,False
2015-09-13,0,False
2015-09-14,20,False
2015-09-15,20,False
2015-09-16,20,False
2015-09-17,41,False
2015-09-18,0,False
2015-09-19,0,False
2015-09-20,0,False
2015-09-21,0,False
2015-09-22,40,False
2015-09-23,0,False
2015-09-24,0,False
2015-09-25,65,False
2015-09-26,24,False
2015-09-27,0,False
2015-09-28,20,False
2015-09-29,20,False
2015-09-30,40,False
2015-10-01,20,False
2015-10-02,43,False
2015-10-03,0,False
2015-10-04,23,False
2015-10-05,40,False
2015-10-06,20,False
2015-10-07,40,False
2015-10-08,41,False
2015-10-09,0,False
2015-10-10,0,False
2015-10-11,47,False
2015-10-12,0,False
2015-10-13,59,False
2015-10-14,0,False
2015-10-15,20,False
2015-10-16,41,False
2015-10-17,23,False
2015-10-18,0,False
2015-10-19,0,False
2015-10-20,20,False
2015-10-21,60,False
2015-10-22,0,False
2015-10-23,21,False
2015-10-24,0,False
2015-10-25,23,False
2015-10-26,0,False
2015-10-27,98,False
2015-10-28,20,False
2015-10-29,40,False
2015-10-30,63,False
2015-10-31,0,False
2015-11-01,0,False
2015-11-02,0,False
2015-11-03,0,False
2015-11-04,40,False
2015-11-05,59,False
2015-11-06,41,False
2015-11-07,0,False
2015-11-08,0,False
2015-11-09,0,False
2015-11-10,0,False
2015-11-11,20,False
2015-11-12,20,False
2015-11-13,0,False
2015-11-14,0,False
2015-11-15,0,False
2015-11-16,19,False
2015-11-17,39,False
2015-11-18,0,False
2015-11-19,0,False
2015-11-20,41,False
2015-11-21,0,False
2015-11-22,0,False
2015-11-23,20,False
2015-11-24,39,False
2015-11-25,0,False
2015-11-26,0,False
2015-11-27,0,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,58,False
2015-12-01,0,False
2015-12-02,20,False
2015-12-03,0,False
2015-12-04,20,False
2015-12-05,0,False
2015-12-06,0,False
2015-12-07,0,False
2015-12-08,40,False
2015-12-09,59,False
2015-12-10,60,False
2015-12-11,21,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,20,False
2015-12-15,0,False
2015-12-16,21,False
2015-12-17,63,False
2015-12-18,22,False
2015-12-19,0,False
2015-12-20,0,False
2015-12-21,0,False
2015-12-22,43,False
2015-12-23,22,False
2015-12-24,25,False
2015-12-25,0,False
2015-12-26,0,False
2015-12-27,0,False
2015-12-28,0,False
2015-12-29,0,False
2015-12-30,22,False
2015-12-31,0,False
2016-01-01,0,False
2016-01-02,0,False
2016-01-03,0,False
2016-01-04,21,False
2016-01-05,42,False
2016-01-06,22,False
2016-01-07,22,False
2016-01-08,22,False
2016-01-09,0,False
2016-01-10,0,False
2016-01-11,41,False
2016-01-12,21,False
2016-01-13,0,False
2016-01-14,0,False
2016-01-15,43,False
2016-01-16,0,False
2016-01-17,0,False
2016-01-18,21,False
2016-01-19,21,False
2016-01-20,21,False
2016-01-21,21,False
2016-01-22,0,False
2016-01-23,24,False
2016-01-24,0,False
2016-01-25,0,False
2016-01-26,21,False
2016-01-27,0,False
2016-01-28,21,False
2016-01-29,22,False
2016-01-30,0,False
2016-01-31,23,False
2016-02-01,21,False
2016-02-02,0,False
2016-02-03,21,False
2016-02-04,21,False
2016-02-05,0,False
2016-02-06,0,False
2016-02-07,0,False
2016-02-08,42,False
2016-02-09,21,False
2016-02-10,62,False
2016-02-11,21,False
2016-02-12,43,False
2016-02-13,0,False
2016-02-14,0,False
2016-02-15,42,False
2016-02-16,62,False
2016-02-17,21,False
2016-02-18,42,False
2016-02-19,43,False
2016-02-20,0,False
2016-02-21,0,False
2016-02-22,61,False
2016-02-23,61,False
2016-02-24,42,False
2016-02-25,42,False
2016-02-26,0,False
2016-02-27,0,False
2016-02-28,23,False
2016-02-29,100,False
2016-03-01,40,False
2016-03-02,0,False
2016-03-03,41,False
2016-03-04,21,False
2016-03-05,0,False
2016-03-06,0,False
2016-03-07,21,False
2016-03-08,0,False
2016-03-09,21,False
2016-03-10,42,False
2016-03-11,0,False
2016-03-12,24,False
2016-03-13,0,False
2016-03-14,20,False
2016-03-15,20,False
2016-03-16,41,False
2016-03-17,64,False
2016-03-18,0,False
2016-03-19,0,False
2016-03-20,0,False
2016-03-21,21,False
2016-03-22,0,False
2016-03-23,85,False
2016-03-24,22,False
2016-03-25,0,False
2016-03-26,25,False
2016-03-27,0,False
2016-03-28,21,False
2016-03-29,20,False
2016-03-30,62,False
2016-03-31,21,False
2016-04-01,21,False
2016-04-02,0,False
2016-04-03,0,False
2016-04-04,41,False
2016-04-05,83,False
2016-04-06,21,False
2016-04-07,0,False
2016-04-08,0,False
2016-04-09,24,False
2016-04-10,0,False
2016-04-11,21,False
2016-04-12,41,False
2016-04-13,42,False
2016-04-14,42,False
2016-04-15,22,False
2016-04-16,24,False
2016-04-17,24,False
2016-04-18,21,False
2016-04-19,0,False
2016-04-20,0,False
2016-04-21,42,False
2016-04-22,22,False
2016-04-23,24,False
2016-04-24,0,False
2016-04-25,21,False
2016-04-26,20,False
2016-04-27,21,False
2016-04-28,63,False
2016-04-29,22,False
2016-04-30,24,False
2016-05-01,0,False
2016-05-02,84,False
2016-05-03,62,False
2016-05-04,0,False
